Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Isaiah Collier,PG,UTA,5500,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHX,-1.5,-125,229.5,115.5,,,,,,,,,,,,,,,
Kyle Filipowski,PF/C,UTA,5400,24.51,12,30,44.21,16.85,1,83.0,2.5,26.09,205,63,-2,0,24.0,vs PHX,-1.5,-125,229.5,115.5,0.96,0.5800000000000001,0.0,24.0,25.0,1.375,0.05729166666666665,0.5800000000000001,0.75,0.04,0.0,2.5,0.5,4.0,1.0
Dillon Brooks,SG/SF,PHX,5400,0.0,21,30,0.0,0.0,4,0.0,2.5,0.0,0,0,0,0,34.0,@UTA,1.5,105,229.5,114.0,1.1130437838217724,0.7915876027830486,0.0,34.0,30.666666666666668,1.75,0.049635513375971364,0.8918288940426827,0.5648148148148148,0.14837069833907277,0.08550863289031586,2.0,0.1851851851851852,2.0,1.0
Jaden McDaniels,SF/PF,MIN,5300,26.85,16,30,36.74,18.79,1,85.0,19.3,29.46,26,83,-3,0,25.0,vs DEN,6.5,190,229.5,111.5,0.8246609499483064,0.5021103205011251,0.0,25.0,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nickeil Alexander-Walker,SG/SF,ATL,5300,23.06,24,30,29.34,6.97,2,80.0,2.0,22.34,198,48,1,0,27.8,@CHI,-2.5,-142,243.5,123.0,0.9374935995903738,0.6699692780337941,0.0,27.833333333333332,29.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matas Buzelis,PF,CHI,5300,25.82,30,30,39.42,15.64,1,78.0,21.6,30.54,24,78,3,0,21.1,vs ATL,2.5,120,243.5,120.5,0.8302696078431373,0.5759803921568628,0.0,21.125,23.0,4.0,0.11594202898550725,0.9411764705882353,0.575,0.17401960784313725,0.0671738160439703,2.0,0.05555555555555555,4.5,1.0
Donte DiVincenzo,PG/SG,MIN,5200,31.63,3,30,34.79758191520166,14.05,1,85.0,30.6,33.57,17,96,7,0,24.0,vs DEN,6.5,190,229.5,111.5,0.8701754385964913,0.6365914786967418,0.0,24.0,28.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Smith Jr.,SF/PF,HOU,5200,25.54,2,30,31.78,14.38,1,84.0,0.6,27.47,221,63,2,0,25.6,vs BKN,-16.5,-1350,224.5,120.5,0.6255952380952381,0.37797619047619047,0.0,25.625,41.0,2.375,0.0922029702970297,0.5136904761904761,0.49206349206349204,0.0613095238095238,0.6310615989515072,1.0,0.0,3.5,0.5
Neemias Queta,C,BOS,5200,25.21,12,30,27.73467620000001,3.75,1,62.0,1.1,23.71,199,44,3,0,23.4,@NOP,-4.5,-198,231.5,118.0,0.9588461538461539,0.5353846153846153,0.0,23.416666666666668,24.333333333333332,2.5833333333333335,0.11685814185814185,0.7450349650349649,0.0,0.09594405594405593,0.8627450980392156,1.3333333333333333,0.16666666666666666,4.0,0.6666666666666666
Dylan Harper,PG/SG,SAS,5100,23.02,17,30,39.61,20.22,2,72.0,3.7,26.54,123,62,3,0,29.9,vs TOR,-4.5,-175,232.5,118.5,1.128901895206243,0.8697766501364702,0.0,29.916666666666668,26.0,4.333333333333333,0.1388018112156043,0.9340329835082458,0.1898148148148148,0.2869718986660516,0.1366797149577936,2.6666666666666665,0.41287878787878785,4.0,0.0
Keldon Johnson,SF/PF,SAS,5100,24.78,25,30,34.03,18.26,2,86.0,0.6,26.18,217,66,5,0,25.3,vs TOR,-4.5,-175,232.5,118.5,1.0456200846944947,0.561113127646703,0.0,25.25,24.333333333333332,0.8333333333333334,0.0268817204301075,0.713490623109498,0.25,0.1712522686025408,0.4351817253758267,2.0,0.25,3.6666666666666665,0.0
Tre Jones,PG,CHI,5000,31.31,17,30,39.36,19.73,1,87.0,20.8,28.84,24,90,3,0,35.5,vs ATL,2.5,120,243.5,120.5,1.1744342672413794,0.7575431034482758,0.0,35.5,30.5,1.125,0.0260314093824168,0.5495689655172413,0.125,0.2004310344827586,0.11900097081230876,2.0,0.25,5.0,0.0
Naz Reid,PF/C,MIN,5000,26.46,1,30,27.37,15.88,2,85.0,8.4,26.47,48,69,-3,0,23.7,vs DEN,6.5,190,229.5,111.5,1.043659420289855,0.5536231884057972,0.0,23.166666666666668,22.0,3.1666666666666665,0.10469194626431078,0.85,0.6428571428571428,0.1514492753623188,0.218525782285963,1.0,0.09523809523809523,3.3333333333333335,0.0
Zaccharie Risacher,SF/PF,ATL,5000,16.46,10,30,34.06,8.72,1,78.0,1.7,20.14,177,41,3,0,21.5,@CHI,-2.5,-142,243.5,123.0,1.0238095238095235,0.7619047619047619,0.0,21.5,21.0,0.0,0.0,0.7142857142857143,0.8,0.0952380952380952,1.0,2.0,0.0,2.0,1.0
Dereck Lively II,C,DAL,5000,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,19.3,vs OKC,8.5,295,225.5,108.5,1.139264828738513,0.635923141186299,0.0,19.25,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ace Bailey,SG/SF,UTA,5000,14.32,5,30,15.752000000000002,4.0,2,26.0,1.1,16.85,117,23,-1,0,6.8,vs PHX,-1.5,-125,229.5,115.5,0.39134615384615384,0.16346153846153844,0.0,6.75,16.5,0.0,0.0,0.5192307692307692,0.25,0.0,0.0,0.0,0.0,3.5,0.0
Sam Hauser,SF/PF,BOS,4900,14.89,24,30,23.69,4.21,2,78.0,1.7,18.46,140,34,2,0,17.8,@NOP,-4.5,-198,231.5,118.0,0.698051948051948,0.533008658008658,0.0,17.75,24.666666666666668,2.0,0.12128358960473871,0.5422077922077921,0.9166666666666666,0.0303030303030303,0.3333333333333333,1.0,0.0,6.0,0.6666666666666666
Sam Merrill,SG,CLE,4900,25.42,30,30,27.06,8.94,1,74.0,4.8,22.66,77,52,8,0,28.8,@DET,-1.5,-130,231.5,116.5,1.0402777777777779,0.8474358974358974,0.0,28.75,28.0,1.0833333333333333,0.0345210345210345,0.6605006105006105,0.8222222222222223,0.1322344322344322,0.2399017960921863,3.0,0.5833333333333334,3.0,0.6666666666666666
D'Angelo Russell,PG/SG,DAL,4900,18.99,30,30,39.64,9.15,2,84.0,4.2,25.7,98,52,-2,0,21.9,vs OKC,8.5,295,225.5,108.5,1.0941890166028096,0.7381864623243933,0.0,21.916666666666668,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sochan,PF,SAS,4900,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs TOR,-4.5,-175,232.5,118.5,,,,,,,,,,,,,,,
Isaiah Stewart,C,DET,4900,18.36,5,30,32.13,10.37,2,85.0,1.4,18.97,170,45,0,0,27.3,vs CLE,1.5,110,231.5,115.0,1.213314659197012,0.5501027077497666,0.0,26.833333333333332,21.0,2.8333333333333335,0.0724230581338544,0.9188795518207282,0.1111111111111111,0.06214752567693743,0.3333333333333333,2.3333333333333335,0.3333333333333333,4.0,0.0
Ajay Mitchell,PG,OKC,4900,27.29,15,30,30.019179190000013,0.0,2,71.0,9.0,22.3,43,46,9,0,33.5,@DAL,-8.5,-375,225.5,117.0,1.321965113934261,0.913309134906231,0.0,33.5,27.333333333333332,2.6666666666666665,0.07053559678905116,0.837870538415003,0.3157407407407407,0.1929622907844323,0.42763793865358996,3.0,0.23931623931623927,3.6666666666666665,0.0
Aaron Wiggins,SF/PF,OKC,4800,21.2,9,30,23.18,2.16,2,77.0,0.6,24.74,166,43,3,0,23.3,@DAL,-8.5,-375,225.5,117.0,0.7897927689594356,0.5608465608465608,0.0,23.25,28.0,0.8333333333333334,0.045662100456621,0.6278659611992945,0.615079365079365,0.08024691358024687,0.4467607969468404,1.6666666666666667,0.0,4.666666666666667,0.0
Ayo Dosunmu,SG/SF,CHI,4800,21.82,25,30,31.12,16.48,2,84.0,1.7,24.39,186,59,2,0,22.0,vs ATL,2.5,120,243.5,120.5,0.8148148148148149,0.6481481481481481,0.0,22.0,27.0,1.375,0.06374787942059246,0.5555555555555556,0.375,0.037037037037037,0.0,1.5,0.0,3.5,0.0
Klay Thompson,SG/SF,DAL,4800,17.78,1,30,28.79,10.9,1,84.0,1.7,18.41,156,44,-2,0,17.0,vs OKC,8.5,295,225.5,108.5,0.8743761140819964,0.588680926916221,0.0,17.0,19.666666666666668,1.5833333333333333,0.09648394241417495,0.8168449197860963,0.7037037037037036,0.1087344028520499,0.35789288114430234,1.6666666666666667,0.0,2.6666666666666665,1.0
Harrison Barnes,PF,SAS,4800,23.19,7,30,33.07,13.18,1,82.0,1.1,21.55,187,54,2,0,13.7,vs TOR,-4.5,-175,232.5,118.5,0.44480392156862747,0.32209150326797387,0.0,13.666666666666666,29.666666666666668,2.25,0.18374758824197024,0.4069281045751634,0.626984126984127,0.05385620915032677,0.0377500943752359,3.3333333333333335,0.6666666666666666,3.3333333333333335,0.6666666666666666
Egor Demin,PG,BKN,4700,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,19.3,@HOU,16.5,800,224.5,104.0,0.855622009569378,0.5913237639553429,0.0,19.25,22.0,4.666666666666667,0.31031746031746027,0.6069218500797448,0.9166666666666666,0.045454545454545435,0.13020833333333334,0.3333333333333333,0.0,3.0,0.0
Daniel Gafford,C,DAL,4700,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs OKC,8.5,295,225.5,108.5,,,,,,,,,,,,,,,
Brice Sensabaugh,SG/SF,UTA,4700,21.33,4,30,35.45,17.89,2,79.0,5.9,20.84,62,57,4,0,27.5,vs PHX,-1.5,-125,229.5,115.5,1.2193675889328062,0.9090909090909092,0.0,27.5,22.5,2.75,0.10164650537634405,0.7539525691699605,1.0,0.0652173913043478,0.02596728122565565,0.5,0.16666666666666666,4.5,0.0
Chris Boucher,PF/C,BOS,4700,13.69,21,30,25.8,6.32,2,70.0,1.7,11.85,121,28,4,0,11.4,@NOP,-4.5,-198,231.5,118.0,0.8113425925925926,0.18287037037037038,0.0,11.416666666666666,13.333333333333334,0.0,0.0,0.6009259259259259,0.7222222222222222,0.0625,0.04744958481613284,1.0,0.0,2.6666666666666665,0.3333333333333333
Luguentz Dort,SG,OKC,4700,20.73,17,30,27.4,10.7,1,82.0,4.5,23.39,75,52,5,0,19.0,@DAL,-8.5,-375,225.5,117.0,0.49612403100775193,0.2559862187769164,0.0,19.0,38.333333333333336,0.8333333333333334,0.039682539682539666,0.4062015503875969,0.8000000000000002,0.06523112259546364,0.16530248239892423,2.0,0.0,3.3333333333333335,0.6666666666666666
Tari Eason,SF/PF,HOU,4700,18.45,29,30,27.83,12.95,2,86.0,4.5,23.69,73,54,11,0,12.9,vs BKN,-16.5,-1350,224.5,120.5,0.5133928571428572,0.28409090909090906,0.0,12.875,25.0,0.625,0.0568181818181818,0.4788961038961039,0.625,0.0357142857142857,0.5,0.5,0.0,5.0,0.0
Cason Wallace,PG/SG,OKC,4600,19.74,8,30,25.94,10.28,1,83.0,1.4,24.29,161,51,0,0,29.0,@DAL,-8.5,-375,225.5,117.0,0.8315018315018314,0.3846153846153846,0.0,29.0,34.0,0.375,0.0096774193548387,0.4423076923076923,0.6666666666666667,0.0357142857142857,0.3344481605351172,1.5,0.0,3.0,0.5
Gradey Dick,SG/SF,TOR,4600,15.09,12,30,29.41,11.53,2,81.0,1.7,12.56,131,36,0,0,20.3,@SAS,4.5,145,232.5,114.0,1.1060363247863247,0.7033475783475783,0.0,20.25,18.333333333333332,0.4166666666666667,0.013774104683195567,0.8425925925925926,0.3833333333333333,0.19978632478632483,0.22752436768273085,2.3333333333333335,0.3333333333333333,3.3333333333333335,0.0
Kevin Huerter,SG/SF,CHI,4600,25.16,20,30,37.93,18.67,2,80.0,11.6,24.39,35,69,5,0,29.3,vs ATL,2.5,120,243.5,120.5,1.0440613026819923,0.5893997445721584,0.0,29.25,28.0,2.625,0.09239727532410455,0.8077905491698596,0.5833333333333333,0.19731800766283525,0.0678804244220513,2.0,0.1833333333333333,5.5,0.0
Julian Champagnie,SG/SF,SAS,4600,22.88,20,30,31.7,14.14,1,80.0,1.7,23.65,180,56,8,0,21.3,vs TOR,-4.5,-175,232.5,118.5,0.6930764635603346,0.35647550776583037,0.0,21.333333333333332,30.666666666666668,1.9166666666666667,0.0804964539007092,0.4546117084826762,0.611111111111111,0.06669056152927116,1.0,2.0,0.16666666666666666,3.3333333333333335,0.0
Mouhamed Gueye,PF/C,ATL,4600,10.45,7,30,28.27,7.8,2,67.0,0.0,5.55,0,0,-1,0,19.0,@CHI,-2.5,-142,243.5,123.0,0.832367149758454,0.4140096618357488,0.0,19.0,19.333333333333332,1.3333333333333333,0.35797966401414677,0.6521739130434783,0.3333333333333333,0.0367149758454106,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.6666666666666666
Saddiq Bey,SF/PF,NOP,4600,26.69,21,30,36.61,19.79,1,85.0,18.1,26.74,23,80,-1,0,22.4,vs BOS,4.5,164,231.5,113.5,0.7663690476190477,0.46309523809523806,0.0,22.375,29.0,2.5,0.0909090909090909,0.4928571428571428,0.5,0.0833333333333333,0.04642467626373455,1.0,0.1,4.0,0.5
Day'Ron Sharpe,C,BKN,4600,18.94,3,30,28.14,12.27,2,78.0,1.7,19.08,152,46,-5,0,15.4,@HOU,16.5,800,224.5,104.0,1.08015873015873,0.8634920634920635,0.0,15.416666666666666,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lonzo Ball,PG/SG,CLE,4500,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,20.8,@DET,-1.5,-130,231.5,116.5,0.9057971014492754,0.6376811594202899,0.0,20.833333333333332,23.0,1.4166666666666667,0.06559139784946237,0.6231884057971014,0.6111111111111112,0.1014492753623188,0.36980145684320376,2.3333333333333335,0.3333333333333333,6.0,0.0
Ryan Dunn,PF,PHX,4500,28.93,9,30,33.16,12.06,1,75.0,1.4,23.45,193,58,2,0,23.8,@UTA,1.5,105,229.5,114.0,1.0563341858482522,0.45667519181585675,0.0,23.833333333333332,21.666666666666668,1.75,0.050724637681159396,0.7965558397271953,0.4761904761904761,0.08037510656436486,0.6666666666666666,1.0,0.0,6.0,0.3333333333333333
Duncan Robinson,SG,DET,4500,18.62,18,30,23.07,4.11,1,77.0,0.6,22.23,144,41,8,0,16.9,vs CLE,1.5,110,231.5,115.0,0.48857821637426896,0.29791666666666666,0.0,16.916666666666668,33.333333333333336,1.5833333333333333,0.07337832770903634,0.39678362573099407,0.888888888888889,0.05730994152046779,0.3587056084900873,2.0,0.0,3.3333333333333335,1.0
Derik Queen,C,NOP,4500,19.06,6,30,29.5,11.25,2,55.00000000000001,1.1,19.5,153,39,2,0,20.4,vs BOS,4.5,164,231.5,113.5,0.7964285714285715,0.34285714285714286,0.0,20.375,25.0,0.625,0.0211864406779661,0.680952380952381,0.26666666666666666,0.15238095238095234,0.5413746600879064,2.5,0.0833333333333333,3.5,0.5
Luke Kornet,C,SAS,4500,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.8,vs TOR,-4.5,-175,232.5,118.5,0.9973214285714286,0.4446428571428571,0.0,26.0,25.5,0.625,0.01689189189189185,0.6526785714285714,0.0,0.1026785714285714,0.046665686612816,1.5,0.0,4.5,0.0
Ronald Holland II,SF/PF,DET,4500,18.07,26,30,20.67,2.67,2,78.0,5.7,19.65,46,38,4,0,24.7,vs CLE,1.5,110,231.5,115.0,1.3300094966761635,0.8995351626930574,0.0,24.666666666666668,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed Sheppard,PG/SG,HOU,4500,18.52,28,30,28.1,2.31,2,64.0,0.6,21.08,152,35,6,0,20.3,vs BKN,-16.5,-1350,224.5,120.5,0.8589285714285715,0.5928571428571429,0.0,20.25,24.0,-0.25,-0.0131578947368421,0.7214285714285715,0.3402777777777778,0.04285714285714285,0.0,2.5,0.5,6.5,0.0
Walter Clayton Jr.,PG,UTA,4400,20.43,7,30,28.5,16.34,2,61.0,1.1,17.59,146,45,-1,0,25.4,vs PHX,-1.5,-125,229.5,115.5,1.3479166666666667,0.8472222222222222,0.0,25.375,19.0,1.625,0.0570175438596491,0.8194444444444444,0.6666666666666666,0.2111111111111111,0.0916041980568302,1.5,0.125,3.0,0.0
Steven Adams,C,HOU,4400,16.27,19,30,28.46,10.85,2,75.0,1.7,19.65,142,42,5,0,26.9,vs BKN,-16.5,-1350,224.5,120.5,0.8941891891891891,0.37513513513513513,0.0,26.125,31.0,0.0,0.0,0.6772972972972973,0.0,0.1605405405405405,0.17383169778716084,2.5,0.0,6.0,0.5
Alex Caruso,SG/SF,OKC,4400,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.0,@DAL,-8.5,-375,225.5,117.0,0.7333333333333333,0.3666666666666666,0.0,22.0,30.0,0.0,0.0,0.3666666666666666,0.8,0.0333333333333333,0.0,3.0,0.0,8.0,0.0
Luka Garza,C,BOS,4400,10.47,21,30,11.514054209692969,1.02,2,41.0,0.3,11.03,73,16,5,0,3.9,@NOP,-4.5,-198,231.5,118.0,0.39903846153846156,0.3205128205128205,0.0,3.875,9.5,0.0,0.0,0.7307692307692307,0.75,0.03846153846153845,0.0,0.5,0.0,3.0,0.0
Royce O'Neale,SF/PF,PHX,4400,24.9,13,30,27.73,9.74,1,82.0,24.1,29.04,15,72,6,0,21.3,@UTA,1.5,105,229.5,114.0,0.7489737274220033,0.458128078817734,0.0,21.25,28.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylon Tyson,SF,CLE,4300,14.85,13,30,24.26,0.0,2,56.00000000000001,1.7,14.9,116,24,6,0,13.3,@DET,-1.5,-130,231.5,116.5,0.6527777777777778,0.43381642512077295,0.0,13.333333333333334,19.333333333333332,0.0,0.0,0.4205314009661836,0.6666666666666666,0.0,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666
Andre Drummond,C,PHI,4300,20.5,8,30,32.78,8.78,2,79.0,3.1,21.65,104,47,-2,0,15.8,vs ORL,6.5,195,228.5,111.0,1.1536458333333333,0.28125,0.0,15.75,9.5,5.25,0.17355371900826444,0.8541666666666666,0.1,0.09375,0.11454753722794946,2.0,0.5,1.5,1.0
Moritz Wagner,C,ORL,4300,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHI,-6.5,-238,228.5,117.5,,,,,,,,,,,,,,,
Jalen Smith,C,CHI,4200,15.56,22,30,28.41,7.94,2,75.0,1.1,20.13,135,39,-2,0,16.5,vs ATL,2.5,120,243.5,120.5,1.0320378151260505,0.6659663865546218,0.0,16.5,15.5,0.75,0.032258064516129,0.9285714285714286,0.5,0.15966386554621845,0.5549450549450549,2.0,0.0,2.0,0.0
Anthony Black,PG/SG,ORL,4200,22.54,25,30,31.68,12.35,2,75.0,4.5,18.74,68,49,7,0,20.4,@PHI,-6.5,-238,228.5,117.5,0.8108178053830227,0.644927536231884,0.0,20.416666666666668,24.666666666666668,1.3333333333333333,0.0463768115942029,0.7181504485852312,0.3055555555555555,0.18095238095238095,0.10548894193167878,2.0,0.05555555555555553,4.0,0.0
Naji Marshall,SF/PF,DAL,4200,19.27,23,30,36.36,14.83,2,83.0,1.7,20.96,161,51,-3,0,18.9,vs OKC,8.5,295,225.5,108.5,0.7633333333333333,0.4446376811594203,0.0,18.916666666666668,24.333333333333332,1.5,0.05941358024691353,0.48695652173913045,0.0,0.16347826086956518,0.28899524846976693,2.0,0.08333333333333333,5.333333333333333,0.0
Noah Clowney,PF/C,BKN,4200,14.66,17,30,23.35,10.03,2,75.0,0.8,18.43,119,38,-3,0,14.7,@HOU,16.5,800,224.5,104.0,0.6923611111111111,0.4583333333333333,0.0,14.666666666666666,21.333333333333332,0.9166666666666666,0.056410256410256404,0.5388888888888889,0.8333333333333334,0.0472222222222222,0.3333333333333333,1.3333333333333333,0.0,3.6666666666666665,0.0
Jeremiah Fears,PG/SG,NOP,4200,21.58,2,30,22.5,19.0,1,60.0,6.0,23.45,47,54,-2,0,20.8,vs BOS,4.5,164,231.5,113.5,0.9157088122605364,0.8591954022988506,0.0,20.75,23.5,1.75,0.0921052631578947,0.7270114942528736,0.29166666666666663,0.30842911877394635,0.0856033844934032,2.5,0.2625,4.0,0.0
Karlo Matkovic,C,NOP,4100,3.82,6,30,30.66,3.05,2,84.0,0.9,10.59,92,16,1,0,0.0,vs BOS,4.5,164,231.5,113.5,,,,,,,,,,,,,,,
Patrick Williams,SF/PF,CHI,4100,14.71,11,30,28.05,7.85,2,81.0,1.7,15.79,120,35,-2,0,21.1,vs ATL,2.5,120,243.5,120.5,0.9049188640973631,0.486815415821501,0.0,21.125,23.0,2.625,0.14810500155327735,0.6288032454361054,0.41666666666666663,0.11561866125760649,0.11310636688453725,3.0,0.1,5.0,0.0
Max Christie,SG/SF,DAL,4100,24.15,1,30,24.53,10.31,1,74.0,4.0,18.84,69,48,3,0,17.6,vs OKC,8.5,295,225.5,108.5,0.6448488718603661,0.5395421947146085,0.0,17.583333333333332,27.333333333333332,0.5,0.03389830508474576,0.3677342240560631,0.8888888888888888,0.049382716049382706,0.0204831905080498,0.6666666666666666,0.16666666666666666,4.333333333333333,0.0
Collin Murray-Boyles,PF/C,TOR,4100,6.0,24,30,6.6000000000000005,2.0,2,0.0,1.7,11.69,50,10,1,0,2.0,@SAS,4.5,145,232.5,114.0,0.1538461538461538,0.0769230769230769,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jusuf Nurkic,C,UTA,4000,20.63,24,30,33.97,14.31,2,82.0,0.9,20.75,151,52,-2,0,21.6,vs PHX,-1.5,-125,229.5,115.5,1.235702614379085,0.5473856209150327,0.0,21.625,17.5,1.25,0.05785179240235415,0.9411764705882353,0.425,0.0588235294117647,0.5,0.5,0.25,2.5,0.0
Jose Alvarado,PG,NOP,4000,5.4,5,30,32.61,4.32,2,81.0,1.1,8.94,94,17,3,0,0.0,vs BOS,4.5,164,231.5,113.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Dominick Barlow,PF/C,PHI,4000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,19.0,vs ORL,6.5,195,228.5,111.0,0.6663602941176471,0.38786764705882354,0.0,19.0,25.0,2.0,0.06349206349206345,0.6176470588235294,0.5,0.1029411764705882,0.03509565199078195,1.0,0.0714285714285714,1.5,1.0
Dean Wade,SF/PF,CLE,4000,14.23,12,30,17.54,3.39,2,76.0,0.6,17.29,98,31,6,0,13.4,@DET,-1.5,-130,231.5,116.5,0.503469825933594,0.2779311402499807,0.0,13.416666666666666,26.0,0.4166666666666667,0.0268817204301075,0.39592439230120385,0.6666666666666666,0.06558162717583003,0.6666666666666666,3.0,0.0,6.333333333333333,0.0
Jonas Valanciunas,C,DEN,4000,18.79,9,30,26.12,6.07,2,83.0,1.4,15.63,121,38,6,0,19.3,@MIN,-6.5,-230,229.5,118.0,1.5344551282051282,0.9551282051282051,0.0,19.25,12.5,2.75,0.14873906330416875,1.1826923076923077,0.0,0.23076923076923075,0.02560849230372625,0.5,0.16666666666666666,2.0,0.0
Ziaire Williams,SG/SF,BKN,4000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,17.2,@HOU,16.5,800,224.5,104.0,0.8336182336182336,0.48129154795821466,0.0,17.166666666666668,18.333333333333332,2.0,0.0579710144927536,0.5424501424501424,0.8333333333333334,0.09819563152896481,0.6666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.0
Terrence Shannon Jr.,SG/SF,MIN,3900,12.3,16,30,14.45,0.0,2,56.00000000000001,1.7,16.25,84,23,7,0,12.4,vs DEN,6.5,190,229.5,111.5,0.7151282051282051,0.41128205128205125,0.0,12.416666666666666,16.0,0.5,0.019417475728155335,0.6405128205128205,0.16666666666666666,0.07333333333333333,0.0188697046891216,1.3333333333333333,0.0,3.0,0.0
Luke Kennard,PG/SG,ATL,3900,15.13,24,30,18.41,5.77,2,79.0,2.6,16.35,75,34,2,0,13.3,@CHI,-2.5,-142,243.5,123.0,0.5334023464458247,0.4211180124223602,0.0,13.25,24.666666666666668,1.6666666666666667,0.11515151515151513,0.3923395445134576,0.6,0.041476880607315365,0.0,2.0,0.0,2.6666666666666665,0.0
Svi Mykhailiuk,SG,UTA,3900,14.41,14,30,23.5,5.81,1,60.0,1.1,18.95,111,32,1,0,16.1,vs PHX,-1.5,-125,229.5,115.5,0.671875,0.47916666666666663,0.0,16.125,24.0,0.625,0.0446428571428571,0.3958333333333333,0.875,0.06249999999999995,0.5,2.0,0.0,3.0,1.0
Larry Nance Jr.,PF/C,CLE,3900,15.9,12,30,26.56,10.94,2,78.0,2.6,15.43,87,39,-1,0,16.8,@DET,-1.5,-130,231.5,116.5,1.1306168300653596,0.6380718954248367,0.0,16.833333333333332,15.0,0.6666666666666666,0.041025641025641,0.7883986928104575,0.05555555555555553,0.0625,0.029550827423167832,0.6666666666666666,0.1111111111111111,2.3333333333333335,1.0
Terance Mann,SF,BKN,3900,16.43,4,30,24.14,10.92,1,81.0,2.6,19.21,90,43,2,0,17.3,@HOU,16.5,800,224.5,104.0,0.715224721750613,0.45401810979060553,0.0,17.333333333333332,24.666666666666668,0.8333333333333334,0.0354609929078014,0.4192369364270892,0.7222222222222222,0.12676853423882284,0.36583194268058894,2.3333333333333335,0.3333333333333333,3.0,0.6666666666666666
Ben Saraf,PG,BKN,3800,19.06,29,30,20.34,3.33,1,39.0,2.9,18.73,76,29,2,0,11.8,@HOU,16.5,800,224.5,104.0,0.6550925925925926,0.4222222222222222,0.0,11.833333333333334,17.666666666666668,0.0,0.0,0.4851851851851852,0.2833333333333333,0.11851851851851851,0.04969297439142347,1.6666666666666667,0.0,1.6666666666666667,1.0
Marcus Sasser,PG/SG,DET,3800,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CLE,1.5,110,231.5,115.0,,,,,,,,,,,,,,,
Jaylin Williams,C,OKC,3800,13.06,26,30,13.21,2.66,2,75.0,3.1,15.29,51,28,6,0,8.6,@DAL,-8.5,-375,225.5,117.0,0.5530626780626781,0.44358974358974357,0.0,8.583333333333334,15.333333333333334,1.1666666666666667,0.11504065040650406,0.505982905982906,1.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0
Bruce Brown,PG/SG,DEN,3800,18.3,1,30,32.61,10.08,2,83.0,2.9,15.12,87,41,3,0,20.0,@MIN,-6.5,-230,229.5,118.0,0.9691985645933016,0.5478468899521531,0.0,20.0,20.5,2.375,0.13344567485154865,0.5550239234449761,0.3333333333333333,0.0490430622009569,0.0,3.0,0.5,2.0,0.0
Adem Bona,C,PHI,3800,20.47,9,30,38.28,17.13,1,77.0,20.2,22.52,15,64,-2,0,5.4,vs ORL,6.5,195,228.5,111.0,0.4125,0.1833333333333333,0.0,5.375,13.5,0.0,0.0,0.375,0.0,0.04166666666666665,0.0,1.5,0.0,3.0,0.0
