Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Sandro Mamukelashvili,C,TOR,3300,13.57,5,30,28.84,7.25,2,66.0,1.8,13.3,92,29,2,0,15.2,vs MIL,-2.5,-130,237.5,120.0,0.8948239164086689,0.6439206304531382,0.0,15.85,17.0,2.8,0.20351391058073492,0.619451871657754,0.4666666666666666,0.11543062200956937,0.2338566118002928,1.2,0.13333333333333333,4.6,0.0
Jabari Walker,SF/PF,PHI,3300,8.06,21,30,20.17,3.95,1,73.0,2.4,11.6,55,21,-2,0,8.9,@CHI,2.5,110,240.5,119.0,0.8296464646464647,0.4201731601731601,0.0,8.5,12.8,0.0,0.0,0.6481096681096681,0.4,0.1476190476190476,0.11270075440730701,1.0,0.0,2.0,0.6
Jalen Smith,C,CHI,3200,16.12,30,30,27.4,6.01,2,75.0,12.9,19.34,16,41,3,0,17.1,vs PHI,-2.5,-130,240.5,121.5,1.1770395658263304,0.7051820728291316,0.0,18.55,14.4,2.05,0.08514937965260545,1.0028361344537813,0.49333333333333335,0.08465686274509801,0.22197802197802194,2.0,0.0,2.2,0.0
Liam McNeeley,SF/PF,CHA,3200,7.34,26,30,12.99,1.31,2,30.0,3.9,13.22,28,15,5,0,7.2,@NOP,3.5,130,229.5,113.0,0.5272582972582972,0.40305916305916306,0.0,6.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tidjane Salaun,SF/PF,CHA,3200,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,9.6,@NOP,3.5,130,229.5,113.0,0.4608258408258409,0.22950382950382947,0.0,5.8,9.8,0.0,0.0,0.5073459873459873,0.5,0.04,0.0238095238095238,0.8,0.2,3.0,0.4
Jonathan Isaac,PF/C,ORL,3200,8.65,18,30,22.75,2.31,2,77.0,1.5,6.33,60,16,0,0,6.8,@ATL,-3.5,-170,229.5,116.5,0.6220833333333333,0.2525,0.0,7.5,8.6,0.95,0.061977789529349535,0.5133333333333334,0.4,0.08416666666666664,0.17543859649122798,1.8,0.2,1.8,0.4
Tyus Jones,PG,ORL,3200,10.08,8,30,21.49,6.54,2,84.0,2.4,10.69,56,26,-3,0,7.7,@ATL,-3.5,-170,229.5,116.5,0.6094444444444445,0.36222222222222217,0.0,7.25,12.4,0.3,0.04,0.3695238095238095,0.6799999999999999,0.0476190476190476,0.0,1.2,0.0,3.2,0.2
Justin Edwards,SF,PHI,3200,6.95,12,30,33.5,6.5,2,80.0,1.2,5.96,74,18,1,0,6.4,@CHI,2.5,110,240.5,119.0,0.6076754385964913,0.3993483709273183,0.0,7.7,13.4,0.25,0.02325581395348836,0.4893483709273183,0.8166666666666667,0.03333333333333332,0.0,1.0,0.0,2.8,0.4
Kevon Looney,C,NOP,3200,18.41,19,30,20.251,3.02,1,80.0,47.3,24.26,4,61,2,0,10.8,vs CHA,-3.5,-155,229.5,116.5,0.671875,0.4375,0.0,10.75,16.0,3.75,0.3488372093023256,0.625,0.5,0.125,1.0,3.0,0.5,2.0,0.0
DeAndre Jordan,C,NOP,3100,10.13,22,30,18.58,0.11,2,56.99999999999999,0.3,8.26,57,15,3,0,10.5,vs CHA,-3.5,-155,229.5,116.5,0.3700757575757576,0.17727272727272728,0.0,4.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hawkins,SG/SF,NOP,3100,6.26,23,30,23.03,5.01,2,72.0,2.7,10.78,46,19,1,0,7.3,vs CHA,-3.5,-155,229.5,116.5,0.3484722222222222,0.17722222222222223,0.0,4.3,9.6,1.2,0.15340622371740958,0.46079365079365076,0.5900000000000001,0.061111111111111095,0.2,1.4,0.2,1.6,0.4
Ochai Agbaji,SG/SF,TOR,3100,10.63,8,30,27.14,7.74,2,80.0,1.5,8.12,71,24,3,0,9.3,vs MIL,-2.5,-130,237.5,120.0,0.5913833715304303,0.3071142093200917,0.0,9.35,14.8,0.6,0.058536585365853655,0.5030716832187421,0.6,0.05851795263559968,0.2,1.2,0.0,3.8,0.4
Noah Penda,SF/PF,ORL,3100,4.71,22,30,13.13,3.77,2,70.0,1.2,5.04,36,12,-1,0,9.1,@ATL,-3.5,-170,229.5,116.5,0.853781512605042,0.4446778711484594,0.0,7.3,8.6,0.3,0.01875,0.42773109243697477,0.0,0.0284313725490196,0.0,1.2,0.2,2.8,0.2
Amir Coffey,SG/SF,MIL,3100,5.66,19,30,14.85,1.65,2,77.0,1.8,5.52,40,12,-1,0,4.8,@TOR,2.5,110,237.5,117.5,0.4493589743589744,0.23666666666666666,0.0,5.8,11.0,0.85,0.07415329768270944,0.29615384615384616,0.6,0.07999999999999999,0.21429397559815722,1.2,0.15,2.0,0.8
Antonio Reeves,SG,CHA,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,3.5,130,229.5,113.0,,,,,,,,,,,,,,,
Trey Alexander,PG/SG,NOP,3000,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CHA,-3.5,-155,229.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johni Broome,PF,PHI,3000,3.26,12,30,8.0,2.61,2,0.0,0.0,0.0,0,0,-3,0,8.0,@CHI,2.5,110,240.5,119.0,0.32,0.2,0.0,1.6,1.0,0.0,0.0,0.27999999999999997,0.06666666666666667,0.04,0.0,0.8,0.2,0.2,0.2
Micah Peavy,SG/SF,NOP,3000,3.58,23,30,7.93,2.86,2,51.0,2.1,4.31,23,8,1,0,6.5,vs CHA,-3.5,-155,229.5,116.5,0.7008928571428571,0.40476190476190477,0.0,3.9,3.6,0.25,0.03225806451612902,0.5880952380952381,0.13333333333333333,0.11666666666666665,0.2,1.6,0.4,0.6,0.6
Hunter Dickinson,C,NOP,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,3.0,vs CHA,-3.5,-155,229.5,116.5,0.3,0.4,0.0,1.5,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Bryce McGowens,SG/SF,NOP,3000,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,2.8,vs CHA,-3.5,-155,229.5,116.5,0.45,0.36666666666666664,0.0,1.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejounte Murray,PG/SG,NOP,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CHA,-3.5,-155,229.5,116.5,,,,,,,,,,,,,,,
Nikola Djurisic,SF,ATL,3000,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ORL,3.5,142,229.5,113.0,,,,,,,,,,,,,,,
N'Faly Dante,C,ATL,3000,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,5.1,vs ORL,3.5,142,229.5,113.0,0.9777777777777779,0.4222222222222222,0.0,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Houstan,SF/PF,ATL,3000,2.28,9,30,20.59,0.0,2,56.99999999999999,0.0,0.0,0,0,-3,0,0.0,vs ORL,3.5,142,229.5,113.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Jacob Toppin,PF,ATL,3000,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,1.0,vs ORL,3.5,142,229.5,113.0,0.1,0.1,0.0,0.5,1.5,0.0,0.0,0.1,0.0,0.05,0.0,1.0,0.25,0.5,0.5
Asa Newell,PF,ATL,3000,2.14,6,30,23.28,0.0,2,10.0,0.0,0.0,0,0,3,0,11.2,vs ORL,3.5,142,229.5,113.0,0.21200000000000002,0.12,0.0,5.3,5.2,0.25,0.00943396226415094,0.368,0.3,0.016,0.2,0.8,0.2,0.8,0.2
Eli Ndiaye,PF/C,ATL,3000,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ORL,3.5,142,229.5,113.0,,,,,,,,,,,,,,,
AJ Lawson,PG,TOR,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-2.5,-130,237.5,120.0,,,,,,,,,,,,,,,
Jonathan Mogbo,PF/C,TOR,3000,3.31,5,30,40.67,2.65,2,80.0,0.6,1.29,68,7,1,0,4.7,vs MIL,-2.5,-130,237.5,120.0,0.7119047619047618,0.22857142857142856,0.0,2.05,2.4,0.3,0.0857142857142857,0.1952380952380952,0.0,0.0,0.0,0.0,0.0,0.8,0.6
Chucky Hepburn,PG,TOR,3000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-2.5,-130,237.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Battle,SF/PF,TOR,3000,3.03,14,30,27.88,2.43,2,75.0,0.0,0.79,0,0,0,0,10.1,vs MIL,-2.5,-130,237.5,120.0,0.4647619047619047,0.39428571428571424,0.0,6.0,4.8,0.7,0.10576813249571673,0.24761904761904763,0.0,0.0,0.0,0.0,0.0,1.0,0.6
Alijah Martin,SG,TOR,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-2.5,-130,237.5,120.0,,,,,,,,,,,,,,,
Garrett Temple,SG/SF,TOR,3000,0.0,8,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-2.5,-130,237.5,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ja'Kobe Walter,SG/SF,TOR,3000,5.82,8,30,30.57,4.66,2,80.0,2.4,7.89,55,17,-1,0,6.9,vs MIL,-2.5,-130,237.5,120.0,0.4593181818181818,0.2425,0.0,5.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trentyn Flowers,SG,CHI,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,-2.5,-130,240.5,121.5,,,,,,,,,,,,,,,
Noa Essengue,SF/PF,CHI,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,-2.5,-130,240.5,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,PG/SG,CHI,3000,3.18,24,30,19.05,2.98,2,62.0,2.4,9.27,39,13,5,0,3.0,vs PHI,-2.5,-130,240.5,121.5,0.05,0.03333333333333332,0.0,0.6,2.4,0.0,0.0,0.01666666666666666,0.2,0.0,0.0,0.0,0.0,0.6,0.2
Dalen Terry,SF/PF,CHI,3000,2.15,25,30,20.11,1.72,2,67.0,0.3,1.91,36,5,4,0,1.2,vs PHI,-2.5,-130,240.5,121.5,0.7,0.6,0.0,0.7,0.6,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.4,0.4
Lachlan Olbrich,C,CHI,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,-2.5,-130,240.5,121.5,,,,,,,,,,,,,,,
Emanuel Miller,SF/PF,CHI,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,-2.5,-130,240.5,121.5,,,,,,,,,,,,,,,
Julian Phillips,SF/PF,CHI,3000,3.35,25,30,18.55,0.0,2,69.0,1.8,4.5,40,7,8,0,3.9,vs PHI,-2.5,-130,240.5,121.5,0.45999999999999996,0.24666666666666667,0.0,3.9,7.0,0.4,0.038095238095238085,0.33999999999999997,0.6,0.02,0.0,0.8,0.2,1.8,0.6
Zach Collins,C,CHI,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,-2.5,-130,240.5,121.5,,,,,,,,,,,,,,,
Drew Peterson,PF,CHA,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@NOP,3.5,130,229.5,113.0,,,,,,,,,,,,,,,
Pat Connaughton,SG/SF,CHA,3000,7.05,24,30,27.8,0.0,2,75.0,2.7,9.36,49,15,10,0,5.1,@NOP,3.5,130,229.5,113.0,0.1392857142857143,0.1,0.0,1.95,3.2,0.0,0.0,0.11428571428571428,0.13333333333333333,0.0,0.0,0.0,0.0,0.8,0.4
Mason Plumlee,C,CHA,3000,2.61,19,30,22.97,2.08,2,80.0,0.0,1.56,0,0,7,0,2.3,@NOP,3.5,130,229.5,113.0,0.0975,0.09,0.0,0.45,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2
Colin Castleton,C,ORL,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@ATL,-3.5,-170,229.5,116.5,,,,,,,,,,,,,,,
Orlando Robinson,C,ORL,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@ATL,-3.5,-170,229.5,116.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jett Howard,SG/SF,ORL,3000,4.55,22,30,10.95,0.0,2,55.00000000000001,0.0,0.89,0,0,1,0,3.1,@ATL,-3.5,-170,229.5,116.5,0.3736111111111111,0.23888888888888893,0.0,2.4,4.2,0.0,0.0,0.35,0.5,0.0,0.0,0.0,0.0,1.2,0.6
Jamal Cain,SF/PF,ORL,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@ATL,-3.5,-170,229.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jase Richardson,PG/SG,ORL,3000,0.0,22,30,0.0,0.0,2,0.0,0.0,0.81,0,0,0,0,1.9,@ATL,-3.5,-170,229.5,116.5,0.7541666666666667,0.6,0.0,1.85,4.2,0.9,0.52,0.5166666666666666,0.13333333333333333,0.025,0.0,0.6,0.0,1.0,0.8
Alex Antetokounmpo,SF,MIL,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,2.5,110,237.5,117.5,,,,,,,,,,,,,,,
Mark Sears,PG,MIL,3000,0.0,20,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,-0.5,@TOR,2.5,110,237.5,117.5,-0.01785714285714285,0.0357142857142857,0.0,-0.125,1.75,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Thanasis Antetokounmpo,PF/C,MIL,3000,0.0,19,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,2.5,110,237.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jericho Sims,C,MIL,3000,3.14,28,30,15.64,2.11,2,65.0,0.0,0.0,0,0,-4,0,2.1,@TOR,2.5,110,237.5,117.5,0.19,0.09,0.0,1.25,2.6,0.0,0.0,0.16999999999999998,0.0,0.04,0.0,0.2,0.0,0.6,0.4
Andre Jackson Jr.,SG/SF,MIL,3000,0.0,16,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,1.0,@TOR,2.5,110,237.5,117.5,0.08,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2
Pete Nance,C,MIL,3000,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,2.5,110,237.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,SG/SF,MIL,3000,2.32,16,30,10.48,1.49,2,74.0,0.0,0.22,0,0,1,0,2.1,@TOR,2.5,110,237.5,117.5,0.2125,0.1,0.0,0.85,0.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Kyle Lowry,PG/SG,PHI,3000,2.81,26,30,18.66,2.25,2,79.0,2.4,0.0,27,9,0,0,7.0,@CHI,2.5,110,240.5,119.0,0.4666666666666667,0.26666666666666666,0.0,1.4,0.6,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.2
Hunter Sallis,SG,PHI,3000,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,2.1,@CHI,2.5,110,240.5,119.0,0.3541666666666667,0.3333333333333333,0.0,1.4166666666666667,1.6666666666666667,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,1.3333333333333333,0.3333333333333333,1.0,0.6666666666666666
Eric Gordon,SG/SF,PHI,3000,2.97,17,30,24.87,2.38,2,79.0,0.9,0.0,42,10,-1,0,5.3,@CHI,2.5,110,240.5,119.0,0.19090909090909092,0.16363636363636364,0.0,2.1,3.2,0.3,0.02857142857142856,0.07272727272727272,0.2,0.0,0.0,0.0,0.0,0.6,0.4
