Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Ayo Dosunmu,SG/SF,CHI,4400,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,25.9,@NYK,7.5,230,234.5,113.5,0.9632092683816822,0.7455573800401386,0.0,25.85,26.2,1.55,0.05205377361697644,0.6167852581645685,0.5033333333333333,0.17106367451195034,0.058720675257942404,1.6,0.15777777777777777,4.0,0.0
Mitchell Robinson,C,NYK,4400,19.44,13,30,26.36,9.92,1,83.0,1.7,19.36,143,45,5,0,20.3,vs CHI,-7.5,-285,234.5,121.0,1.0125,0.35,0.0,20.25,20.0,1.25,0.0617283950617283,0.7,0.0,0.05,0.0,2.0,0.0,6.0,0.0
Grant Williams,PF/C,CHA,4400,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs UTA,1.5,105,232.5,115.5,,,,,,,,,,,,,,,
Brandon Clarke,C,MEM,4400,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,4.5,154,238.5,117.0,,,,,,,,,,,,,,,
Craig Porter Jr.,PG,CLE,4400,16.9,9,30,23.43,4.51,2,61.0,1.7,16.73,126,31,2,0,16.3,vs ATL,-6.5,-245,230.5,118.5,1.0200081168831168,0.570995670995671,0.0,18.9,19.4,0.5,0.030158730158730142,0.5937229437229437,0.33999999999999997,0.07175324675324674,0.4250156347717323,1.0,0.1,3.4,0.0
Kelly Olynyk,C,SAS,4300,0.0,29,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHX,-5.5,-225,227.5,116.5,,,,,,,,,,,,,,,
Ryan Dunn,PF,PHX,4300,24.61,19,30,33.35,11.02,1,75.0,9.5,22.91,37,56,9,0,23.8,vs SAS,5.5,185,227.5,111.0,0.8884863342251347,0.48249142574280757,0.0,21.4,23.2,0.85,0.02615384615384614,0.6652910533077185,0.6914285714285715,0.07048746567350642,0.229806259314456,1.6,0.0,5.2,0.4
Miles McBride,PG,NYK,4300,13.81,22,30,19.22,6.69,2,76.0,1.7,19.72,113,36,1,0,21.3,vs CHI,-7.5,-285,234.5,121.0,0.7367926613616268,0.5030393457117595,0.0,21.333333333333332,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day'Ron Sharpe,C,BKN,4300,22.38,30,30,29.66,13.28,2,79.0,4.6,19.89,67,52,2,0,20.8,vs PHI,4.5,164,232.5,114.0,1.1866119845067213,0.7750330371383003,0.0,20.45,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brice Sensabaugh,SG/SF,UTA,4300,15.4,23,30,35.85,13.21,2,78.0,1.1,11.36,135,36,3,0,16.0,@CHA,-1.5,-125,232.5,117.0,0.9339375117635985,0.6926839826839827,0.0,15.95,15.2,1.1,0.04065860215053762,0.8087238848108413,0.9333333333333332,0.11132505175983434,0.21038691249026226,1.4,0.06666666666666667,3.4,0.0
Luke Kennard,SG/SF,ATL,4300,14.87,12,30,20.53,7.12,2,80.0,1.1,21.48,122,40,-1,0,15.6,@CLE,6.5,200,230.5,112.0,0.6300810904071774,0.46288244766505626,0.0,15.4,24.0,1.35,0.09960784313725488,0.3861973775017253,0.38,0.09044168391994475,0.05200877007067108,2.0,0.13333333333333333,3.6,0.0
Ace Bailey,SG/SF,UTA,4300,14.82,21,30,18.0,6.2,2,55.00000000000001,1.7,18.96,111,32,3,0,12.1,@CHA,-1.5,-125,232.5,117.0,0.6950995381430164,0.41639910813823855,0.0,12.1,17.0,0.55,0.02619047619047618,0.6527854753941711,0.48,0.05275362318840578,0.21288659793814432,1.2,0.13333333333333333,3.6,0.0
Larry Nance Jr.,PF/C,CLE,4300,18.48,30,30,23.23,7.24,1,77.0,5.4,21.43,50,44,4,0,11.9,vs ATL,-6.5,-245,230.5,118.5,0.6969742063492064,0.33690476190476193,0.0,10.4,16.0,0.9,0.08930069930069925,0.5597619047619047,0.4666666666666666,0.0375,0.0177304964539007,0.4,0.06666666666666667,2.8,0.8
Tre Mann,PG/SG,CHA,4200,26.86,30,30,30.96,9.29,2,73.0,40.2,28.82,9,79,5,0,17.3,vs UTA,1.5,105,232.5,115.5,0.9045551268377355,0.7196172386389778,0.0,19.9,21.8,1.35,0.080427724989268,0.8028977664847231,0.54008547008547,0.14125363364493793,0.25033410165704895,2.8,0.4033333333333333,4.2,0.0
Adem Bona,C,PHI,4200,23.58,29,30,36.91,14.06,1,79.0,4.6,23.52,77,57,3,0,11.5,@BKN,-4.5,-198,232.5,118.5,0.6864040404040403,0.2252121212121212,0.0,11.45,16.2,2.75,0.22999619337647506,0.5710101010101011,0.0,0.07795959595959595,0.027178919872599377,3.0,0.5,3.2,0.2
Jusuf Nurkic,C,UTA,4100,31.24,23,30,34.18,15.13,1,82.0,40.5,32.44,10,101,3,0,23.0,@CHA,-1.5,-125,232.5,117.0,1.3375816993464051,0.8031045751633986,0.0,23.0,17.2,1.3,0.053841874210771454,1.163888888888889,0.3833333333333333,0.1428921568627451,0.45058717477869015,1.0,0.1,3.4,0.0
Moussa Diabate,C,CHA,4100,20.02,21,30,26.28,9.38,2,75.0,2.0,21.15,138,45,3,0,21.6,vs UTA,1.5,105,232.5,115.5,1.0128984225269053,0.5444980097302079,0.0,19.7,19.2,1.65,0.10730701754385963,0.8159634380067816,0.0,0.17583517617573344,0.5363582418161176,3.0,0.3333333333333333,4.2,0.0
Terance Mann,SF,BKN,4100,24.23,26,30,25.62,10.81,1,81.0,3.2,21.11,91,52,3,0,22.0,vs PHI,4.5,164,232.5,114.0,0.8750043982677592,0.5816862281932039,0.0,21.95,25.4,1.4,0.05127659574468084,0.5341508575084275,0.6466666666666667,0.14359735242735167,0.2480783668008349,2.6,0.45714285714285713,2.6,0.8
Svi Mykhailiuk,SG,UTA,4100,15.47,12,30,24.02,5.55,1,61.0,1.2,17.4,117,32,3,0,15.6,@CHA,-1.5,-125,232.5,117.0,0.5730978260869565,0.3683999216607912,0.0,15.55,26.2,0.25,0.017857142857142842,0.3872405013709362,0.9,0.04450646298472382,0.4,1.6,0.0,3.2,0.8
Collin Murray-Boyles,PF/C,TOR,4100,17.07,15,30,27.41,4.84,1,56.00000000000001,3.4,21.48,80,35,1,0,16.1,vs MEM,-4.5,-185,238.5,121.5,0.7046073717948718,0.4733974358974358,0.0,16.125,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond,C,PHI,4100,22.94,18,30,33.21,9.79,2,79.0,9.8,24.1,34,56,0,0,16.8,@BKN,-4.5,-198,232.5,118.5,1.1850090579710146,0.3559782608695652,0.0,16.8,13.2,2.4,0.08521096128751629,0.8721014492753623,0.15666666666666665,0.14619565217391303,0.07563127319843056,2.2,0.2,2.0,0.8
Mouhamed Gueye,PF/C,ATL,4100,14.31,27,30,28.11,7.2,2,67.0,1.7,15.6,119,32,3,0,15.6,@CLE,6.5,200,230.5,112.0,0.9395988612836439,0.5748343685300207,0.0,18.3,18.6,0.4,0.01478779840848804,0.7059472049689441,0.7,0.02202898550724636,0.2,0.8,0.0,3.0,0.2
Ziaire Williams,SG/SF,BKN,4000,13.9,25,30,28.61,11.23,2,75.0,1.7,11.58,108,33,-1,0,17.2,vs PHI,4.5,164,232.5,114.0,0.8336182336182336,0.48129154795821466,0.0,17.166666666666668,18.333333333333332,2.0,0.0579710144927536,0.5424501424501424,0.8333333333333334,0.09819563152896481,0.6666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.0
Gradey Dick,SG/SF,TOR,4000,10.53,19,30,27.49,5.64,2,80.0,1.7,10.09,96,24,2,0,11.8,vs MEM,-4.5,-185,238.5,121.5,0.5690384615384616,0.367008547008547,0.0,8.05,12.8,0.5,0.06451612903225806,0.5622222222222223,0.65,0.08153846153846153,0.3252310281506331,1.2,0.3,2.4,0.0
Sion James,SG,CHA,4000,17.96,30,30,20.1,11.15,1,75.0,1.2,20.76,118,45,6,0,15.6,vs UTA,1.5,105,232.5,115.5,0.6215398185717206,0.3807705182250881,0.0,13.75,22.8,1.25,0.08546195652173912,0.36623756036866817,0.2,0.06878285512018179,0.6,2.2,0.2,4.4,0.2
Vince Williams Jr.,SG/SF,MEM,4000,10.62,22,30,22.13,3.53,2,84.0,2.0,17.44,100,30,0,0,15.5,@TOR,4.5,154,238.5,117.0,0.4558823529411764,0.35294117647058826,0.0,7.75,8.5,0.625,0.04032258064516125,0.38235294117647056,0.4166666666666667,0.0588235294117647,0.5,1.0,0.0,2.0,0.0
Walter Clayton Jr.,PG,UTA,4000,15.95,24,30,24.07,7.03,2,53.0,1.7,12.8,106,28,3,0,15.6,@CHA,-1.5,-125,232.5,117.0,0.8913556763285024,0.6244565217391305,0.0,15.55,17.2,0.95,0.04633642930856552,0.607487922705314,0.5333333333333333,0.12194444444444445,0.13689230578914827,1.2,0.05,3.0,0.0
Keaton Wallace,PG/SG,ATL,3900,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,10.1,@CLE,6.5,200,230.5,112.0,0.919501527883881,0.6045785586962058,0.0,11.8,11.8,0.3,0.03870967741935484,0.48308887191240135,0.27999999999999997,0.0568627450980392,0.4,1.4,0.3,2.6,0.8
Tyrese Proctor,PG,CLE,3900,5.78,9,30,10.52,2.88,2,54.0,1.7,9.14,50,14,-3,0,6.7,vs ATL,-6.5,-245,230.5,118.5,0.4090873015873016,0.29777777777777775,0.0,4.75,9.0,1.5,0.15508021390374332,0.4330158730158731,0.6033333333333333,0.05079365079365078,0.2,1.6,0.4,1.8,0.6
Noah Clowney,PF/C,BKN,3800,14.21,26,30,21.84,8.38,2,74.0,2.0,17.38,102,35,2,0,12.3,vs PHI,4.5,164,232.5,114.0,0.5824166666666667,0.37649999999999995,0.0,12.3,21.0,1.2,0.09036789297658862,0.5183333333333333,0.7833333333333333,0.08083333333333331,0.21913128931330633,2.0,0.08,3.6,0.0
Vit Krejci,SG/SF,ATL,3800,4.46,12,30,26.44,3.57,2,80.0,1.7,9.14,76,16,-2,0,15.5,@CLE,6.5,200,230.5,112.0,0.32857142857142857,0.23636363636363633,0.0,6.2,7.2,0.8,0.05277777777777778,0.22207792207792204,0.3,0.02727272727272726,0.011809861234130501,0.4,0.06666666666666667,1.4,0.0
Isaac Okoro,SF,CHI,3800,9.72,10,30,17.66,4.62,1,81.0,1.7,16.8,84,29,1,0,11.1,@NYK,7.5,230,234.5,113.5,0.46287963972559176,0.28841999454818046,0.0,11.05,22.8,0.0,0.0,0.39384682658670667,0.55,0.02212643678160918,0.2,0.8,0.0,3.2,0.8
Tyrese Martin,SG/SF,BKN,3600,24.37,7,30,27.76,12.24,1,76.0,9.8,19.22,26,54,-2,0,16.2,vs PHI,4.5,164,232.5,114.0,0.913282237086585,0.5752657004830917,0.0,16.15,18.0,1.9,0.12268012335295767,0.6649869936826458,0.6,0.061025641025640995,0.4,2.2,0.4,3.4,0.2
Jamal Shead,PG,TOR,3600,16.65,20,30,31.89,13.32,2,80.0,2.6,18.22,92,44,2,0,18.0,vs MEM,-4.5,-185,238.5,121.5,1.0278352130325814,0.7324561403508771,0.0,17.25,16.8,1.4,0.07691850594227502,0.5895676691729322,0.3833333333333333,0.13909774436090222,0.5383652941898024,2.4,0.3333333333333333,5.0,0.0
Sandro Mamukelashvili,C,TOR,3500,16.09,7,30,28.87,7.75,2,66.0,4.1,18.05,54,36,3,0,16.6,vs MEM,-4.5,-185,238.5,121.5,0.8877216436813959,0.6700569940895018,0.0,16.35,18.0,3.05,0.2145249215917459,0.597860962566845,0.6666666666666666,0.15293062200956936,0.2707569808039828,1.8,0.2,4.4,0.0
Patrick Williams,SF/PF,CHI,3500,16.97,21,30,27.55,7.77,2,81.0,7.5,18.09,29,42,5,0,19.0,@NYK,7.5,230,234.5,113.5,0.8470564784452692,0.5337380240361103,0.0,19.0,22.2,1.75,0.10054779675722032,0.573537108451122,0.4666666666666666,0.10091149612359593,0.251759327464144,2.8,0.17333333333333334,4.4,0.0
Cam Spencer,PG/SG,MEM,3500,25.33,2,30,27.863,0.0,1,56.99999999999999,40.2,25.01,7,55,-2,0,17.0,@TOR,4.5,154,238.5,117.0,1.0988659147869675,0.7541416040100251,0.0,18.2,16.6,2.9,0.18187427409988383,0.6538784461152882,0.45999999999999996,0.10786967418546363,0.446835640310195,2.4,0.52,3.6,0.8
Landry Shamet,SG/SF,NYK,3500,9.54,18,30,13.56,0.0,2,69.0,1.7,9.89,58,17,5,0,11.4,vs CHI,-7.5,-285,234.5,121.0,0.6134226190476191,0.4144047619047619,0.0,11.4,17.8,0.95,0.0649723036819811,0.5378571428571429,0.7766666666666666,0.06952380952380947,0.4,0.8,0.0,5.6,0.0
Ben Saraf,PG,BKN,3500,7.3,25,30,19.01,2.89,2,49.0,1.7,14.3,71,19,-1,0,11.0,vs PHI,4.5,164,232.5,114.0,0.5687222222222222,0.42399999999999993,0.0,10.95,18.0,0.0,0.0,0.48777777777777775,0.49000000000000005,0.0711111111111111,0.02981578463485408,1.0,0.0,1.8,1.0
Josh Green,SF,CHA,3500,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs UTA,1.5,105,232.5,115.5,,,,,,,,,,,,,,,
Luke Travers,SF,CLE,3500,4.4,20,30,9.64,0.0,2,41.0,1.7,2.87,30,5,5,0,4.3,vs ATL,-6.5,-245,230.5,118.5,0.16999999999999998,0.06666666666666667,0.0,2.55,5.0,0.0,0.0,0.259047619047619,0.16666666666666666,0.02666666666666666,0.2,0.6,0.0,0.8,0.6
Guerschon Yabusele,PF/C,NYK,3400,12.36,13,30,34.29,9.14,2,79.0,1.7,4.38,87,24,-1,0,7.9,vs CHI,-7.5,-285,234.5,121.0,1.0809294871794872,0.3737980769230769,0.0,7.875,11.0,0.8125,0.07386363636363635,0.860176282051282,0.575,0.015625,0.0,0.75,0.0,4.0,0.0
Danny Wolf,PF/C,BKN,3400,0.0,26,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,4.5,164,232.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javon Small,PG,MEM,3400,18.61,21,30,24.75,4.75,2,49.0,6.7,17.4,31,32,0,0,14.8,@TOR,4.5,154,238.5,117.0,0.7009063852813853,0.6038419913419913,0.0,13.55,13.8,0.65,0.03625922887612796,0.487922077922078,0.41428571428571426,0.10898268398268396,0.261060358488699,2.4,0.5599999999999999,3.2,0.0
Tidjane Salaun,SF/PF,CHA,3400,10.54,18,30,25.16,9.38,2,76.0,1.7,10.68,79,27,4,0,11.2,vs UTA,1.5,105,232.5,115.5,0.6667081937670173,0.35891559420971186,0.0,9.3,12.6,1.7,0.09714285714285714,0.6367577520518697,0.5666666666666667,0.05176470588235295,0.0238095238095238,1.6,0.4,3.6,0.2
Jalen Smith,C,CHI,3300,14.48,13,30,27.48,6.05,2,75.0,4.6,18.67,44,36,0,0,16.7,@NYK,7.5,230,234.5,113.5,1.0757002801120445,0.5980392156862745,0.0,16.65,14.0,2.05,0.08514937965260545,1.0117647058823527,0.5599999999999999,0.10072829131652657,0.4219780219780219,2.0,0.0,2.0,0.0
Jordan Clarkson,PG/SG,NYK,3300,14.47,18,30,34.21,11.39,2,84.0,1.7,14.0,103,37,-5,0,11.6,vs CHI,-7.5,-285,234.5,121.0,0.7777403846153846,0.6178770739064856,0.0,11.55,14.8,3.05,0.25117555794247526,0.8016214177978884,0.58,0.15173453996983405,0.4187480495471001,2.2,0.12,3.0,0.6
Justin Edwards,SF,PHI,3300,8.51,23,30,34.88,8.15,2,79.0,1.7,13.4,94,27,4,0,6.2,@BKN,-4.5,-198,232.5,118.5,0.4576754385964913,0.3393483709273183,0.0,6.2,11.4,0.25,0.02325581395348836,0.38934837092731833,0.6833333333333333,0.03333333333333332,0.0,1.0,0.0,2.4,0.2
Taylor Hendricks,SF/PF,UTA,3300,16.82,5,30,26.8,8.17,1,78.0,20.9,17.04,10,45,0,0,10.6,@CHA,-1.5,-125,232.5,117.0,0.5965221878224974,0.2731888544891641,0.0,10.55,15.0,0.25,0.0263157894736842,0.5293704850361197,0.45,0.0582456140350877,0.3360544217687075,0.4,0.0,2.8,0.0
Liam McNeeley,SF/PF,CHA,3300,9.74,30,30,13.99,1.01,2,22.0,1.7,13.94,62,15,5,0,7.5,vs UTA,1.5,105,232.5,115.5,0.39948051948051944,0.29194805194805196,0.0,5.15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Bryant,C,CLE,3300,6.51,16,30,11.06,0.28,2,66.0,1.7,9.99,46,14,-2,0,5.9,vs ATL,-6.5,-245,230.5,118.5,0.3732142857142857,0.19761904761904764,0.0,3.55,4.4,0.95,0.08444444444444445,0.42142857142857143,0.4,0.04523809523809522,0.0,1.6,0.4,0.8,0.6
Charles Bassey,C,MEM,3200,0.0,28,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@TOR,4.5,154,238.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KJ Simpson,PG,CHA,3200,0.0,30,30,0.0,0.0,2,0.0,1.7,5.61,0,0,0,0,0.0,vs UTA,1.5,105,232.5,115.5,,,,,,,,,,,,,,,
Ochai Agbaji,SG/SF,TOR,3200,14.06,21,30,28.44,9.27,2,80.0,2.3,9.96,73,31,0,0,9.9,vs MEM,-4.5,-185,238.5,121.5,0.6038833715304304,0.32794754265342496,0.0,9.2,14.0,0.6,0.058536585365853655,0.4989050165520753,0.4,0.07518461930226635,0.2,1.6,0.0,4.2,0.4
Bismack Biyombo,C,SAS,3200,4.61,29,30,22.03,3.69,2,69.0,1.7,10.04,59,16,0,0,3.4,@PHX,-5.5,-225,227.5,116.5,0.3229761904761904,0.12285714285714285,0.0,2.7,7.6,0.0,0.0,0.1938095238095238,0.0,0.0,0.0,0.0,0.0,2.2,0.2
Jabari Walker,SF/PF,PHI,3200,7.38,2,30,20.16,3.41,1,73.0,0.6,13.61,66,22,-4,0,9.4,@BKN,-4.5,-198,232.5,118.5,0.873213716108453,0.44999772157666895,0.0,9.4,13.0,0.25,0.02272727272727272,0.6434313055365688,0.5,0.17919799498746863,0.14501093211328436,1.2,0.06666666666666667,1.6,0.4
John Konchar,SG/SF,MEM,3200,10.29,22,30,19.49,5.44,2,69.0,1.7,15.52,73,27,1,0,12.5,@TOR,4.5,154,238.5,117.0,0.8677919090713209,0.42928420599008826,0.0,14.0,16.8,0.3,0.02926829268292682,0.410744882568412,0.55,0.016,0.2,0.4,0.0,4.6,0.4
Oso Ighodaro,C,PHX,3200,12.97,19,30,19.83,9.45,2,68.0,1.7,12.73,73,30,0,0,10.9,vs SAS,5.5,185,227.5,111.0,0.6152995364665845,0.4420571495628704,0.0,10.45,17.4,1.1,0.12036866359447004,0.6119186762893856,0.0,0.06027459954233407,0.33888888888888885,1.2,0.0,4.0,0.4
Cody Williams,PF,UTA,3200,6.55,23,30,13.48,5.42,2,72.0,1.7,6.3,42,16,4,0,5.8,@CHA,-1.5,-125,232.5,117.0,0.2575,0.24,0.0,3.5,5.8,0.85,0.11724137931034481,0.17666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,1.4,0.4
Nigel Hayes-Davis,SF/PF,PHX,3100,7.53,15,30,14.03,1.64,2,50.0,1.7,7.94,46,13,0,0,7.2,vs SAS,5.5,185,227.5,111.0,0.618452380952381,0.36666666666666664,0.0,8.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kolek,PG,NYK,3100,8.18,22,30,17.39,3.52,2,54.0,1.7,2.91,44,11,0,0,7.4,vs CHI,-7.5,-285,234.5,121.0,0.6383991008991009,0.5643056943056943,0.0,7.4,10.4,0.7,0.06330348833477743,0.5575024975024976,0.6833333333333333,0.0764235764235764,0.02284408909194744,1.6,0.26666666666666666,2.4,1.0
Jalen Wilson,SG/SF,BKN,3100,10.86,25,30,29.86,7.89,2,80.0,1.7,11.6,81,28,-1,0,12.0,vs PHI,4.5,164,232.5,114.0,0.525879917184265,0.45590062111801244,0.0,9.6,14.8,1.4,0.09810568295114655,0.3492339544513457,0.62,0.05465838509316767,0.16280016280016257,1.4,0.2,2.4,0.4
Nolan Traore,PG,BKN,3100,0.0,25,30,0.0,0.0,4,0.0,0.0,1.25,0,0,0,0,9.1,vs PHI,4.5,164,232.5,114.0,0.28809523809523807,0.1746031746031746,0.0,3.65,6.0,0.2,0.02162162162162162,0.18095238095238092,0.16666666666666666,0.009523809523809521,0.0,0.8,0.2,1.2,0.2
Jamison Battle,SF/PF,TOR,3100,3.09,21,30,27.68,2.47,2,75.0,1.7,6.76,58,11,1,0,12.6,vs MEM,-4.5,-185,238.5,121.5,0.7283982683982683,0.5761038961038961,0.0,8.9,6.6,0.7,0.10576813249571673,0.3748917748917749,0.0,0.0,0.0,0.0,0.0,1.2,0.6
Jordan McLaughlin,PG,SAS,3100,5.87,7,30,13.03,1.75,2,57.99999999999999,1.7,9.89,45,14,-2,0,7.2,@PHX,-5.5,-225,227.5,116.5,0.7678030303030303,0.46045454545454545,0.0,7.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trendon Watford,PF,PHI,3100,11.42,23,30,31.45,9.14,2,73.0,1.5,15.17,90,32,4,0,6.0,@BKN,-4.5,-198,232.5,118.5,0.35101010101010105,0.25757575757575757,0.0,6.0,14.5,0.0,0.0,0.2676767676767677,0.25,0.02777777777777775,0.0,0.5,0.0,2.5,0.5
EJ Harkless,PG,UTA,3100,5.13,21,30,16.28,2.3,2,55.00000000000001,1.7,5.94,42,11,1,0,8.6,@CHA,-1.5,-125,232.5,117.0,,,,,,,,,,,,,,,
Asa Newell,PF,ATL,3100,3.19,27,30,23.28,0.0,2,11.0,0.3,1.42,43,3,2,0,11.2,@CLE,6.5,200,230.5,112.0,0.487,0.37,0.0,6.4,6.0,0.85,0.11852487135506003,0.518,0.3,0.016,0.2,0.8,0.2,1.2,0.4
Antonio Reeves,SG,CHA,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs UTA,1.5,105,232.5,115.5,,,,,,,,,,,,,,,
Mason Plumlee,C,CHA,3000,4.65,21,30,24.63,3.72,2,80.0,0.3,0.0,44,15,7,0,3.0,vs UTA,1.5,105,232.5,115.5,0.06,0.04,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Tyson Etienne,PG,BKN,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,4.5,164,232.5,114.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.25,0.25
Nae'Qwan Tomlin,PF/C,CLE,3000,2.26,15,30,29.94,0.0,2,56.99999999999999,0.0,0.0,0,0,-1,0,0.0,vs ATL,-6.5,-245,230.5,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Livers,SG,PHX,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,4.9,vs SAS,5.5,185,227.5,111.0,0.38047619047619047,0.23428571428571426,0.0,3.95,7.4,0.0,0.0,0.2878571428571428,0.8,0.019047619047619042,0.2,0.6,0.0,2.2,0.2
Nick Richards,C,PHX,3000,7.55,12,30,24.44,5.78,2,78.0,1.7,9.89,63,21,-1,0,9.3,vs SAS,5.5,185,227.5,111.0,0.7581746031746033,0.4276190476190476,0.0,8.85,10.6,0.55,0.07357456140350876,0.7520634920634921,0.0,0.13714285714285715,0.45805515239477507,1.0,0.0,2.4,0.8
CJ Huntley,PF/C,PHX,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs SAS,5.5,185,227.5,111.0,,,,,,,,,,,,,,,
Jordan Goodwin,PG/SG,PHX,3000,8.99,16,30,16.85,1.84,2,72.0,7.6,12.71,15,22,2,0,9.3,vs SAS,5.5,185,227.5,111.0,0.6000980392156863,0.4011764705882353,0.0,5.6,5.6,0.65,0.24246031746031743,0.6447058823529412,0.42666666666666664,0.09176470588235294,0.2,1.6,0.4,1.4,0.4
Khaman Maluach,C,PHX,3000,2.28,12,30,8.16,1.51,2,39.0,0.0,1.28,0,0,-2,0,4.8,vs SAS,5.5,185,227.5,111.0,0.6661538461538462,0.16307692307692306,0.0,2.9,3.8,0.4,0.13333333333333333,0.4584615384615384,0.2,0.10153846153846154,0.036824257642405524,1.0,0.3,1.0,0.4
Rasheer Fleming,SF/PF,PHX,3000,0.0,19,30,0.0,0.0,2,0.0,0.3,1.16,0,0,0,0,3.7,vs SAS,5.5,185,227.5,111.0,0.3511111111111111,0.16444444444444445,0.0,2.2,3.0,0.0,0.0,0.6444444444444445,0.4,0.0,0.0,0.0,0.0,0.6,0.6
Koby Brea,SG,PHX,3000,0.0,16,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs SAS,5.5,185,227.5,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin McCullar Jr.,SF,NYK,3000,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CHI,-7.5,-285,234.5,121.0,,,,,,,,,,,,,,,
Trey Jemison,C,NYK,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,2.5,vs CHI,-7.5,-285,234.5,121.0,,,,,,,,,,,,,,,
Mohamed Diawara,PF,NYK,3000,0.0,7,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs CHI,-7.5,-285,234.5,121.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Pacome Dadiet,SF,NYK,3000,0.0,7,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs CHI,-7.5,-285,234.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ariel Hukporti,C,NYK,3000,4.1,25,30,10.85,1.06,2,36.0,0.0,0.0,0,0,2,0,7.8,vs CHI,-7.5,-285,234.5,121.0,0.33416666666666667,0.10888888888888888,0.0,4.7,8.0,0.25,0.019607843137254898,0.23555555555555557,0.0,0.0,0.0,0.0,0.0,2.4,0.2
Tosan Evbuomwan,PF,NYK,3000,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CHI,-7.5,-285,234.5,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haywood Highsmith,SF/PF,BKN,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs PHI,4.5,164,232.5,114.0,,,,,,,,,,,,,,,
