Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Sam Hauser,SF/PF,BOS,4700,16.6,29,30,21.84,3.78,1,78.0,1.1,18.02,133,35,-3,0,15.4,@NYK,4.5,154,231.5,113.5,0.5227272727272727,0.5454545454545454,0.0,11.5,22.0,2.0,0.1739130434782608,0.5909090909090909,1.0,0.0909090909090909,1.0,3.0,0.0,7.0,1.0
Harrison Barnes,PF,SAS,4700,23.47,13,30,33.03,14.53,1,82.0,4.8,23.07,78,58,2,0,21.5,@NOP,-4.5,-175,234.5,119.5,0.35,0.3333333333333333,0.0,10.5,30.0,0.0,0.0,0.3666666666666666,0.5,0.0333333333333333,0.0,2.0,0.0,3.0,0.0
Klay Thompson,SG,DAL,4600,23.08,11,30,29.89,11.48,1,84.0,2.0,22.76,174,54,-1,0,24.6,vs WAS,-9.5,-455,228.5,119.0,0.6363636363636364,0.5454545454545454,0.0,14.0,22.0,2.75,0.1964285714285714,0.8181818181818182,0.4444444444444444,0.0909090909090909,1.0,2.0,0.0,3.0,1.0
Nikola Jovic,PF/C,MIA,4600,19.48,22,30,33.26,10.65,2,76.0,7.6,22.0,45,49,0,0,22.0,@MEM,3.5,130,232.5,114.5,0.6195652173913043,0.5217391304347826,0.0,14.25,23.0,0.0,0.0,0.6521739130434783,0.25,0.1304347826086956,0.0822030415125359,1.0,0.0,4.0,0.0
Sam Merrill,SG,CLE,4600,18.01,13,30,24.03,8.85,1,74.0,6.5,22.28,46,46,0,0,14.7,@BKN,-11.5,-650,230.5,121.0,0.9375,0.75,0.0,26.25,28.0,1.25,0.0476190476190476,0.6071428571428571,1.0,0.1428571428571428,0.1458012508185186,4.0,0.75,2.0,1.0
Kentavious Caldwell-Pope,SG,MEM,4500,20.71,3,30,27.24,7.29,1,82.0,1.7,20.96,155,45,-3,0,17.8,vs MIA,-3.5,-155,232.5,118.0,0.7741935483870968,0.6774193548387096,0.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Clowney,PF,BKN,4500,15.96,25,30,23.96,10.51,2,74.0,0.6,16.64,127,38,2,0,17.8,vs CLE,11.5,470,230.5,109.5,0.65,0.4,0.0,13.0,20.0,0.0,0.0,0.55,0.5,0.1,1.0,3.0,0.0,3.0,0.0
Cam Whitmore,SF,WAS,4400,11.2,8,30,24.98,0.0,2,76.0,1.1,18.38,120,27,1,0,15.6,@DAL,9.5,350,228.5,109.5,1.1710526315789471,0.7894736842105263,0.0,22.25,19.0,0.0,0.0,0.8947368421052632,0.8,0.2631578947368421,0.1548785928912708,3.0,0.0,2.0,0.0
Brandon Clarke,C,MEM,4400,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,18.7,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
Luka Garza,C,BOS,4400,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,6.0,@NYK,4.5,154,231.5,113.5,0.375,0.3333333333333333,0.0,2.25,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Duncan Robinson,SG/SF,DET,4400,16.39,8,30,20.68,3.88,1,77.0,2.6,22.41,101,39,1,0,18.5,@HOU,6.5,205,227.5,110.5,0.046875,0.09375,0.0,1.5,32.0,0.0,0.0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,4.0,1.0
Lonzo Ball,PG/SG,CLE,4400,18.58,24,30,27.99,15.07,2,83.0,5.4,21.75,56,53,2,0,20.8,@BKN,-11.5,-650,230.5,121.0,0.6739130434782609,0.5652173913043478,0.0,15.5,23.0,1.5,0.0967741935483871,0.6521739130434783,0.8333333333333334,0.0434782608695652,0.0,4.0,1.0,5.0,0.0
Max Christie,SG,DAL,4300,12.31,10,30,25.79,10.65,2,74.0,1.1,16.73,118,35,2,0,18.9,vs WAS,-9.5,-455,228.5,119.0,0.5,0.4615384615384615,0.0,13.0,26.0,0.0,0.0,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Julian Champagnie,SG/SF,SAS,4300,21.59,14,30,30.88,12.15,1,80.0,1.1,21.34,159,51,4,0,19.8,@NOP,-4.5,-175,234.5,119.5,0.62,0.28,0.0,15.5,25.0,0.0,0.0,0.44,0.3333333333333333,0.08,1.0,3.0,0.0,2.0,0.0
Moritz Wagner,C,ORL,4300,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,23.2,vs ATL,-5.5,-225,235.5,120.5,,,,,,,,,,,,,,,
Steven Adams,C,HOU,4300,23.89,29,30,27.17,10.45,1,74.0,3.7,23.4,87,52,6,0,14.6,vs DET,-6.5,-250,227.5,117.0,0.6283783783783784,0.2702702702702703,0.0,23.25,37.0,0.0,0.0,0.5945945945945946,0.0,0.081081081081081,0.1254705144291091,2.0,0.0,8.0,1.0
Karlo Matkovic,PF/C,NOP,4300,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,18.5,vs SAS,4.5,145,234.5,115.0,,,,,,,,,,,,,,,
Jordan Clarkson,PG/SG,NYK,4200,15.33,4,30,36.53,12.27,2,84.0,1.7,13.02,136,38,2,0,27.9,vs BOS,-4.5,-185,231.5,118.0,0.5192307692307693,0.3846153846153846,0.0,6.75,13.0,1.5,0.2222222222222222,0.5384615384615384,0.5,0.0769230769230769,0.0,2.0,0.0,2.0,1.0
Jock Landale,C,MEM,4200,21.35,15,30,23.489245266666664,4.03,1,63.0,18.4,24.47,16,48,-4,0,11.0,vs MIA,-3.5,-155,232.5,118.0,0.76,0.44,0.0,19.0,25.0,1.0,0.0526315789473684,0.68,0.5,0.16,0.131615658942567,2.0,0.5,5.0,1.0
Jeremiah Fears,PG,NOP,4200,13.65,22,30,19.0,10.92,2,50.0,1.7,17.11,105,32,0,0,0.0,vs SAS,4.5,145,234.5,115.0,1.0555555555555556,1.1666666666666667,0.0,19.0,18.0,3.5,0.1842105263157894,0.8333333333333334,0.3333333333333333,0.4444444444444444,0.0821320152009389,2.0,0.125,3.0,0.0
Saddiq Bey,SF/PF,NOP,4100,26.07,25,30,36.76,20.9,1,86.0,7.7,25.86,47,73,4,0,0.0,vs SAS,4.5,145,234.5,115.0,0.9166666666666666,0.5333333333333333,0.0,27.5,30.0,5.0,0.1818181818181818,0.7,0.5,0.1666666666666666,0.0928493525274691,2.0,0.2,4.0,0.0
Miles McBride,PG/SG,NYK,4100,20.24,2,30,22.264,6.04,1,76.0,19.3,20.76,13,49,-2,0,18.1,vs BOS,-4.5,-185,231.5,118.0,0.8461538461538461,0.6923076923076923,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Wade,SF/PF,CLE,4100,16.5,14,30,17.68,3.73,2,76.0,3.1,19.05,70,36,0,0,14.4,@BKN,-11.5,-650,230.5,121.0,0.6428571428571429,0.3571428571428571,0.0,18.0,28.0,0.0,0.0,0.3214285714285714,0.0,0.0357142857142857,0.0,3.0,0.0,7.0,0.0
Corey Kispert,SG,WAS,4100,16.75,8,30,26.09,12.56,2,85.0,1.7,14.34,117,41,-1,0,19.6,@DAL,9.5,350,228.5,109.5,0.9305555555555556,0.7222222222222222,0.0,16.75,18.0,1.5,0.0895522388059701,0.6111111111111112,1.0,0.0555555555555555,0.0,4.0,1.0,4.0,0.0
Ben Saraf,PG,BKN,4100,17.92,7,30,22.75,14.34,1,44.0,3.4,18.86,72,38,0,0,0.0,vs CLE,11.5,470,230.5,109.5,1.1375,0.6,0.0,22.75,20.0,0.0,0.0,0.9,0.6,0.3,0.1490789231742704,2.0,0.0,1.0,1.0
Vince Williams Jr.,SG/SF,MEM,4100,0.0,4,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,14.3,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
Nickeil Alexander-Walker,SG/SF,ATL,4000,26.59,20,30,29.249954066666664,5.64,1,79.0,33.6,23.17,9,66,0,0,19.2,@ORL,5.5,185,235.5,115.0,0.8928571428571429,0.5357142857142857,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Black,PG/SG,ORL,4000,17.75,11,30,31.47,12.59,2,75.0,1.1,18.71,136,44,4,0,20.5,vs ATL,-5.5,-225,235.5,120.5,0.7717391304347826,0.4347826086956521,0.0,17.75,23.0,0.0,0.0,0.4782608695652174,0.25,0.0,0.0,0.0,0.0,3.0,0.0
Guerschon Yabusele,PF/C,NYK,4000,14.85,8,30,35.5,12.03,2,79.0,1.7,10.52,122,34,-1,0,23.7,vs BOS,-4.5,-185,231.5,118.0,0.1041666666666666,0.0,0.0,1.25,12.0,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Jaylon Tyson,SG/SF,CLE,4000,18.97,2,30,23.16,0.0,1,53.0,7.1,20.42,35,32,-4,0,8.5,@BKN,-11.5,-650,230.5,121.0,0.525,0.4,0.0,10.5,20.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,3.0,1.0
Tyrese Martin,SG,BKN,4000,17.9,17,30,29.38,14.12,2,76.0,4.3,18.77,61,47,0,0,18.0,vs CLE,11.5,470,230.5,109.5,0.7403846153846154,0.5,0.0,19.25,26.0,0.0,0.0,0.5384615384615384,0.6666666666666666,0.0384615384615384,0.0,3.0,0.0,5.0,0.0
Luke Kornet,C,SAS,4000,17.63,24,30,25.38,5.22,2,71.0,0.9,16.67,119,34,3,0,17.3,@NOP,-4.5,-175,234.5,119.5,0.9375,0.375,0.0,15.0,16.0,0.0,0.0,0.5625,0.0,0.0625,0.0,2.0,0.0,3.0,0.0
Derik Queen,PF/C,NOP,4000,15.71,15,30,17.281000000000002,11.25,2,43.0,22.8,22.19,10,43,0,0,0.0,vs SAS,4.5,145,234.5,115.0,0.75,0.2,0.0,11.25,15.0,0.0,0.0,0.7333333333333333,0.3333333333333333,0.1333333333333333,1.0,2.0,0.0,2.0,1.0
Terance Mann,SG/SF,BKN,3900,17.36,29,30,23.48,10.3,1,81.0,1.1,16.01,111,40,5,0,15.8,vs CLE,11.5,470,230.5,109.5,0.9605263157894736,0.7894736842105263,0.0,18.25,19.0,0.0,0.0,0.5789473684210527,0.5,0.3157894736842105,0.0974958280417669,4.0,0.5,3.0,1.0
Marcus Sasser,PG/SG,DET,3900,0.0,10,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,13.1,@HOU,6.5,205,227.5,110.5,,,,,,,,,,,,,,,
Clint Capela,C,HOU,3800,12.15,11,30,29.17,10.11,2,87.0,1.7,9.72,97,30,-1,0,24.3,vs DET,-6.5,-250,227.5,117.0,0.6875,0.625,0.0,5.5,8.0,0.0,0.0,0.5,0.0,0.25,1.0,3.0,0.0,2.0,0.0
Jordan Hawkins,PG/SG,NOP,3800,12.51,19,30,28.08,11.36,2,73.0,1.7,13.6,103,33,0,0,18.4,vs SAS,4.5,145,234.5,115.0,0.8823529411764706,0.5882352941176471,0.0,15.0,17.0,1.5,0.1,0.5294117647058824,0.0,0.1176470588235294,1.0,3.0,0.0,3.0,0.0
Danny Wolf,PF/C,BKN,3800,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CLE,11.5,470,230.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goga Bitadze,C,ORL,3800,17.87,20,30,25.09,2.78,2,77.0,3.1,19.11,76,36,1,0,21.4,vs ATL,-5.5,-225,235.5,120.5,1.4736842105263157,0.631578947368421,0.0,28.0,19.0,4.75,0.1696428571428571,0.8947368421052632,1.0,0.2105263157894736,0.0911553830839447,2.0,0.5,3.0,0.0
Marvin Bagley III,C,WAS,3800,9.15,26,30,21.95,0.0,2,72.0,2.3,15.56,77,22,2,0,9.7,@DAL,9.5,350,228.5,109.5,0.5166666666666667,0.2,0.0,7.75,15.0,0.0,0.0,0.4,0.0,0.0666666666666666,0.0,2.0,0.0,3.0,0.0
Luke Kennard,PG/SG,ATL,3800,18.5,2,30,22.04,5.96,2,79.0,6.6,20.03,35,42,4,0,18.8,@ORL,5.5,185,235.5,115.0,0.55,0.4,0.0,16.5,30.0,1.5,0.0909090909090909,0.5,0.8,0.0333333333333333,0.0,2.0,0.0,3.0,0.0
Xavier Tillman,PF/C,BOS,3800,12.09,13,30,13.299,0.0,2,68.0,1.1,11.32,70,20,5,0,3.9,@NYK,4.5,154,231.5,113.5,1.265625,0.3125,0.0,20.25,16.0,1.25,0.0617283950617283,0.9375,0.6,0.0,0.0,0.0,0.0,6.0,0.0
Kelly Olynyk,C,SAS,3700,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,20.9,@NOP,-4.5,-175,234.5,119.5,,,,,,,,,,,,,,,
Cedric Coward,SG,MEM,3700,16.73,28,30,25.25,13.39,2,45.0,4.0,18.6,56,37,-1,0,0.0,vs MIA,-3.5,-155,232.5,118.0,1.1477272727272727,0.6818181818181818,0.0,25.25,22.0,3.0,0.1188118811881188,0.5909090909090909,0.0,0.2272727272727272,0.2470105900686408,2.0,0.0,4.0,0.0
Justin Champagnie,PF,WAS,3700,8.53,8,30,39.6,6.82,2,79.0,1.7,8.45,105,22,6,0,21.0,@DAL,9.5,350,228.5,109.5,0.875,0.1666666666666666,0.0,5.25,6.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0
Naji Marshall,SG/SF,DAL,3700,14.89,10,30,39.55,11.91,2,83.0,11.4,19.59,24,47,0,0,25.9,vs WAS,-9.5,-455,228.5,119.0,0.25,0.1739130434782608,0.0,5.75,23.0,0.0,0.0,0.2608695652173913,0.0,0.1304347826086956,0.7326007326007324,2.0,0.0,5.0,0.0
Nolan Traore,PG,BKN,3700,8.7,14,30,9.0,6.96,2,49.0,1.4,5.11,42,16,1,0,0.0,vs CLE,11.5,470,230.5,109.5,1.0,0.4444444444444444,0.0,9.0,9.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,2.0,1.0
Craig Porter Jr.,PG,CLE,3700,6.43,24,30,20.54,0.0,2,59.0,1.7,7.81,64,12,3,0,8.3,@BKN,-11.5,-650,230.5,121.0,0.5,0.4285714285714285,0.0,3.5,7.0,0.0,0.0,0.2857142857142857,1.0,0.1428571428571428,0.0,2.0,0.0,1.0,0.0
Josh Okogie,SG,HOU,3700,11.5,11,30,26.91,10.5,2,72.0,1.7,14.55,98,32,3,0,15.2,vs DET,-6.5,-250,227.5,117.0,0.725,0.45,0.0,14.5,20.0,1.0,0.0689655172413793,0.6,0.6666666666666666,0.25,0.0858865518766431,4.0,0.6,7.0,0.0
Larry Nance Jr.,PF/C,CLE,3600,19.03,14,30,32.4,11.07,2,77.0,12.6,16.74,20,47,4,0,19.5,@BKN,-11.5,-650,230.5,121.0,1.1470588235294117,0.7058823529411765,0.0,19.5,17.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Hunter Dickinson,C,NOP,3600,3.08,15,30,3.388000000000001,3.0,2,0.0,10.3,14.2,7,11,0,0,0.0,vs SAS,4.5,145,234.5,115.0,0.6,0.8,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ziaire Williams,SF/PF,BKN,3500,13.6,25,30,28.97,12.85,2,75.0,1.4,15.16,101,37,-1,0,20.9,vs CLE,11.5,470,230.5,109.5,0.55,0.1333333333333333,0.0,8.25,15.0,0.0,0.0,0.5333333333333333,0.5,0.0666666666666666,0.0,1.0,0.0,3.0,0.0
Tyus Jones,PG,ORL,3500,18.32,11,30,25.8,12.67,2,85.0,24.0,19.42,9,58,-1,0,23.7,vs ATL,-5.5,-225,235.5,120.5,0.3333333333333333,0.2083333333333333,0.0,8.0,24.0,0.0,0.0,0.375,0.75,0.0,0.0,0.0,0.0,5.0,0.0
Kasparas Jakucionis,PG,MIA,3500,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MEM,3.5,130,232.5,114.5,,,,,,,,,,,,,,,
Dorian Finney-Smith,PF,HOU,3400,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,18.8,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan da Silva,SF/PF,ORL,3400,8.34,11,30,19.95,0.93,2,76.0,1.7,12.55,69,20,1,0,14.7,vs ATL,-5.5,-225,235.5,120.5,1.0138888888888888,0.9444444444444444,0.0,18.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Spencer,PG/SG,MEM,3400,7.52,28,30,20.68,0.0,2,47.0,1.7,10.4,66,13,-1,0,8.8,vs MIA,-3.5,-155,232.5,118.0,0.9166666666666666,0.75,0.0,11.0,12.0,4.5,0.4090909090909091,0.5833333333333334,0.25,0.1666666666666666,1.0,4.0,1.0,4.0,1.0
Jonathan Isaac,PF,ORL,3300,10.14,11,30,22.13,3.09,2,78.0,1.7,8.7,68,20,0,0,15.4,vs ATL,-5.5,-225,235.5,120.5,0.4642857142857143,0.0,0.0,3.25,7.0,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Javon Small,PG,MEM,3300,10.68,7,30,11.748,6.0,2,40.0,11.5,17.14,11,26,-3,0,0.0,vs MIA,-3.5,-155,232.5,118.0,0.3157894736842105,0.2105263157894736,0.0,6.0,19.0,2.0,0.3333333333333333,0.2105263157894736,1.0,0.0,0.0,0.0,0.0,4.0,0.0
Ariel Hukporti,C,NYK,3300,12.46,17,30,13.706,0.61,2,36.0,1.7,10.72,61,17,5,0,5.6,vs BOS,-4.5,-185,231.5,118.0,0.7083333333333334,0.2777777777777778,0.0,12.75,18.0,1.25,0.0980392156862745,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,4.0,1.0
Brandon Williams,PG,DAL,3300,5.05,25,30,37.89,4.04,2,76.0,1.4,7.47,83,15,1,0,16.3,vs WAS,-9.5,-455,228.5,119.0,0.375,0.25,0.0,4.5,12.0,1.5,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Olivier-Maxence Prosper,PF,MEM,3300,10.01,16,30,20.16,5.47,2,60.0,1.7,12.16,70,23,0,0,9.3,vs MIA,-3.5,-155,232.5,118.0,1.0833333333333333,0.6666666666666666,0.0,16.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Fontecchio,SF/PF,MIA,3300,12.85,19,30,19.14,2.98,2,78.0,1.2,13.65,75,27,0,0,12.1,@MEM,3.5,130,232.5,114.5,0.8947368421052632,0.7894736842105263,0.0,17.0,19.0,5.0,0.2941176470588235,0.6842105263157895,0.6666666666666666,0.0526315789473684,0.0,4.0,1.0,2.0,0.0
Tyrese Proctor,PG/SG,CLE,3300,6.55,24,30,9.75,5.24,2,32.0,1.7,12.92,48,17,2,0,0.0,@BKN,-11.5,-650,230.5,121.0,0.609375,0.4375,0.0,9.75,16.0,0.0,0.0,0.375,0.6666666666666666,0.0625,0.0,4.0,1.0,4.0,1.0
John Konchar,SF/PF,MEM,3200,6.81,4,30,18.26,3.81,2,69.0,1.7,6.47,51,15,-6,0,10.2,vs MIA,-3.5,-155,232.5,118.0,0.59375,0.25,0.0,4.75,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Jordan McLaughlin,PG,SAS,3200,5.98,2,30,11.77,1.89,2,57.99999999999999,1.7,7.99,41,13,4,0,5.4,@NOP,-4.5,-175,234.5,119.5,0.6875,0.375,0.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baylor Scheierman,SG/SF,BOS,3200,5.59,12,30,20.42,1.8,2,61.0,0.9,2.48,46,8,-1,0,8.6,@NYK,4.5,154,231.5,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Landry Shamet,SG/SF,NYK,3200,10.47,4,30,18.6,0.0,2,69.0,1.7,4.94,54,13,-4,0,8.5,vs BOS,-4.5,-185,231.5,118.0,1.1071428571428572,0.7857142857142857,0.0,15.5,14.0,0.0,0.0,0.7142857142857143,0.5,0.2142857142857142,1.0,2.0,0.0,6.0,0.0
Mouhamed Gueye,PF/C,ATL,3200,15.35,2,30,25.78,6.25,2,66.0,7.2,15.62,25,33,0,0,16.4,@ORL,5.5,185,235.5,115.0,0.4,0.0,0.0,2.0,5.0,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ryan Nembhard,PG,DAL,3200,9.89,25,30,14.0,7.91,2,30.0,1.7,11.9,57,20,3,0,0.0,vs WAS,-9.5,-455,228.5,119.0,0.875,1.0,0.0,14.0,16.0,2.0,0.1428571428571428,0.75,0.5,0.25,0.0539074809477786,1.0,0.5,3.0,0.0
Dante Exum,PG/SG,DAL,3200,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.5,vs WAS,-9.5,-455,228.5,119.0,,,,,,,,,,,,,,,
Drake Powell,SG/SF,BKN,3200,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CLE,11.5,470,230.5,109.5,0.5714285714285714,0.4285714285714285,0.0,4.0,7.0,1.25,0.3125,0.4285714285714285,0.0,0.1428571428571428,0.0,4.0,1.0,2.0,1.0
Dru Smith,PG,MIA,3200,12.55,12,30,24.5,6.6,2,48.0,1.2,14.26,82,25,1,0,15.7,@MEM,3.5,130,232.5,114.5,0.9423076923076924,0.6153846153846154,0.0,12.25,13.0,0.0,0.0,0.4615384615384615,0.5,0.0769230769230769,0.0,2.0,0.0,4.0,0.0
Vit Krejci,SG/SF,ATL,3200,4.79,2,30,26.04,4.74,2,81.0,1.4,6.44,60,15,-2,0,16.6,@ORL,5.5,185,235.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae'Sean Tate,SF,HOU,3100,4.03,11,30,15.49,1.23,2,73.0,0.6,1.12,32,6,2,0,9.0,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Johnson,PG/SG,WAS,3100,2.91,18,30,28.3,2.33,2,73.0,0.9,1.42,51,6,4,0,14.5,@DAL,9.5,350,228.5,109.5,1.375,0.5,0.0,2.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kolek,PG,NYK,3100,4.73,3,30,17.01,1.61,2,52.0,1.4,5.46,42,9,-3,0,5.9,vs BOS,-4.5,-185,231.5,118.0,0.8392857142857143,0.6428571428571429,0.0,11.75,14.0,2.0,0.1702127659574468,0.5714285714285714,0.6666666666666666,0.2142857142857142,0.1142204454597372,2.0,0.3333333333333333,3.0,1.0
Pelle Larsson,SG/SF,MIA,3100,5.35,12,30,26.3,1.2,2,56.99999999999999,1.7,3.31,54,8,1,0,9.9,@MEM,3.5,130,232.5,114.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Tristan Vukcevic,C,WAS,3100,4.5,26,30,38.27,3.6,2,77.0,0.3,1.7,69,9,7,0,17.7,@DAL,9.5,350,228.5,109.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Keaton Wallace,PG,ATL,3100,3.45,23,30,33.44,0.0,2,69.0,2.9,13.62,54,15,5,0,13.8,@ORL,5.5,185,235.5,115.0,0.1666666666666666,0.1111111111111111,0.0,1.5,9.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Josh Minott,SF,BOS,3100,10.18,12,30,11.198,0.63,2,39.0,1.2,13.28,54,17,14,0,5.3,@NYK,4.5,154,231.5,113.5,0.5357142857142857,0.2857142857142857,0.0,7.5,14.0,0.0,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,1.0,0.0,4.0,0.0
Jalen Wilson,SF,BKN,3100,7.78,25,30,31.08,6.23,2,80.0,1.4,6.35,70,19,-1,0,17.9,vs CLE,11.5,470,230.5,109.5,0.5666666666666667,0.6,0.0,8.5,15.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,2.0,1.0
Orlando Robinson,C,ORL,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,17.0,vs ATL,-5.5,-225,235.5,120.5,,,,,,,,,,,,,,,
Colby Jones,SG,DET,3000,0.0,6,30,0.0,0.0,2,0.0,0.0,3.93,0,0,0,0,10.5,@HOU,6.5,205,227.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Holiday,PG,HOU,3000,7.14,6,30,18.91,3.21,2,66.0,1.4,2.37,43,11,-2,0,10.1,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gregory Jackson,PF,MEM,3000,6.34,16,30,17.87,2.97,2,75.0,0.3,1.24,38,9,-4,0,13.5,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
JD Davison,PG,HOU,3000,0.0,6,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,4.4,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asa Newell,PF,ATL,3000,0.0,2,30,0.0,0.0,2,0.0,0.6,1.56,0,0,0,0,0.0,@ORL,5.5,185,235.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Reed,C,DET,3000,4.33,1,30,17.11,3.47,2,72.0,0.6,2.37,36,9,-1,0,11.4,@HOU,6.5,205,227.5,110.5,1.6666666666666667,1.3333333333333333,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Caleb Martin,SG/SF,DAL,3000,5.83,10,30,18.51,4.9,2,82.0,0.0,1.27,0,0,5,0,18.3,vs WAS,-9.5,-455,228.5,119.0,0.5625,0.5,0.0,2.25,4.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jeff Green,PF,HOU,3000,2.33,11,30,15.46,0.88,2,69.0,0.0,0.0,0,0,-2,0,8.8,vs DET,-6.5,-250,227.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Houstan,SF,ATL,3000,0.0,2,30,0.0,0.0,2,0.0,0.6,2.41,0,0,0,0,7.6,@ORL,5.5,185,235.5,115.0,,,,,,,,,,,,,,,
