LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1468646,Scotty Pippen Jr.,PG,MEM,4800,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,vs OKC,1176798,10.5,390,230.5,110.0,
1468647,Isaiah Joe,SG,OKC,4800,20.47,0,0,23,30,23.39,4.48,2,79,11.5,24.11,28,49,5,0,25.8,@MEM,1134010,-10.5,-520,230.5,120.5,
1468648,Josh Minott,PF,BOS,4600,20.95,0,0,1,30,27.98,1.4,1,51,9.9,24.86,34,39,2,0,24.2,@ORL,1324299,3.5,130,227.5,112.0,
1468649,Alex Caruso,SG/SF,OKC,4600,20.77,0,0,18,30,27.65,11.75,2,84,1.6,19,155,48,1,0,17.2,@MEM,697644,-10.5,-520,230.5,120.5,
1468650,Kentavious Caldwell-Pope,SG,MEM,4600,17.03,0,0,18,30,23.61,12.73,1,82,2.2,18.01,123,44,0,0,19.7,vs OKC,602730,10.5,390,230.5,110.0,
1468651,Caris LeVert,PG/SG,DET,4600,18.37,0,0,21,30,33.04,11.12,2,84,1.6,19.28,163,46,2,0,13.3,@PHI,698991,-4.5,-180,234.5,119.5,
1468652,Jaylen Wells,SF,MEM,4600,15.72,0,0,18,30,22.76,12.67,1,81,2.2,19.62,122,44,-4,0,17.4,vs OKC,1423140,10.5,390,230.5,110.0,
1468653,Jaylin Williams,C,OKC,4500,19.18,0,0,5,30,22.67,4.2,2,76,2.2,20.84,128,40,0,0,17.4,@MEM,1231367,-10.5,-520,230.5,120.5,
1468654,Neemias Queta,C,BOS,4500,22.63,0,0,10,30,30.68,8.13,1,65,23.6,25.94,15,58,8,0,25.8,@ORL,1142902,3.5,130,227.5,112.0,
1468655,Jock Landale,C,MEM,4500,20.91,0,0,2,30,27.73,12.93,1,65,13.2,22.85,24,53,3,0,22.2,vs OKC,850308,10.5,390,230.5,110.0,
1468656,Anthony Black,SG/SF,ORL,4500,21.67,0,0,1,30,31.99,13.73,2,76,6,23.03,58,55,-3,0,23.2,vs BOS,1401385,-3.5,-155,227.5,115.5,
1468657,Noah Clowney,PF,BKN,4400,22.25,0,0,29,30,22.7,9.4,1,75,22,25.22,14,61,6,0,16.5,@NYK,1401380,15.5,750,226.5,105.5,
1468658,Dominick Barlow,PF/C,PHI,4400,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,19,vs DET,1419291,4.5,150,234.5,115.0,
1468659,Brandon Clarke,C,MEM,4400,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs OKC,892914,10.5,390,230.5,110.0,
1468660,Mitchell Robinson,C,NYK,4300,17.92,0,0,19,30,25.1,11.53,1,83,2.2,17.63,119,44,6,0,20.5,vs BKN,1076265,-15.5,-1200,226.5,121.0,
1468661,Anfernee Simons,PG/SG,BOS,4300,19.53,0,0,2,30,32.95,16.3,2,85,26.9,22.94,12,69,0,0,21.6,@ORL,1121307,3.5,130,227.5,112.0,
1468662,Tyrese Martin,SG,BKN,4300,19.4,0,0,10,30,27.08,10.36,2,76,3.3,20.41,87,46,-1,0,16.4,@NYK,1134107,15.5,750,226.5,105.5,
1468663,Adem Bona,PF/C,PHI,4300,16.45,0,0,27,30,32.99,7.6,1,77,2.7,17.59,107,38,0,0,10.2,vs DET,1350567,4.5,150,234.5,115.0,
1468664,Miles McBride,PG,NYK,4200,18.26,0,0,29,30,21.44,7.93,2,76,3.3,18.24,74,40,7,0,20.8,vs BKN,1175084,-15.5,-1200,226.5,121.0,
1468665,Egor Demin,PG/SG,BKN,4200,17.75,0,0,17,30,23.04,10.09,1,70,12.7,21.66,21,47,2,0,16.6,@NYK,1523978,15.5,750,226.5,105.5,
1468666,Moritz Wagner,C,ORL,4200,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,882387,-3.5,-155,227.5,115.5,
1468667,Ousmane Dieng,PF/C,OKC,4200,5.73,0,0,23,30,9.34,0,2,56.99999999999999,2.2,9.71,47,12,-1,0,6.7,@MEM,1375876,-10.5,-520,230.5,120.5,
1468668,Trendon Watford,PF,PHI,4100,28.86,0,0,26,30,39.15,10.78,1,73,49,29.16,8,89,6,0,27,vs DET,1176529,4.5,150,234.5,115.0,
1468669,Javonte Green,SG/SF,DET,4000,16.16,0,0,23,30,17.53,4.47,2,70,3.3,17.51,62,33,5,0,12.9,@PHI,624174,-4.5,-180,234.5,119.5,
1468670,Tristan da Silva,SF/PF,ORL,3900,15.2,0,0,9,30,28.46,4.48,2,76,8.3,16.7,28,35,0,0,19.9,vs BOS,1232528,-3.5,-155,227.5,115.5,
1468671,Drake Powell,SG/SF,BKN,3900,14.36,0,0,10,30,15.796000000000001,3.63,2,43,2.2,16.76,83,25,-2,0,7.3,@NYK,1542179,15.5,750,226.5,105.5,
1468672,Day'Ron Sharpe,C,BKN,3800,18.69,0,0,12,30,29.59,11.48,2,79,2.2,19.4,117,45,-3,0,17.6,@NYK,1243725,15.5,750,226.5,105.5,
1468673,Ziaire Williams,SG/SF,BKN,3700,13.88,0,0,9,30,26.26,9.55,2,75,9.4,15.09,22,37,-2,0,16.8,@NYK,1231313,15.5,750,226.5,105.5,
1468674,Marcus Sasser,PG/SG,DET,3700,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,@PHI,1174920,-4.5,-180,234.5,119.5,
1468675,Vince Williams Jr.,SF/PF,MEM,3700,11.78,0,0,30,30,22.75,2.97,2,84,2.2,14.57,83,28,-1,0,16,vs OKC,1134869,10.5,390,230.5,110.0,
1468676,Sam Hauser,SF/PF,BOS,3600,16.77,0,0,8,30,21.14,6.11,2,78,4.4,16.66,45,37,1,0,17.2,@ORL,922378,3.5,130,227.5,112.0,
1468677,Goga Bitadze,C,ORL,3600,15.49,0,0,15,30,25.08,6.14,2,78,2.2,16.63,94,35,0,0,17.8,vs BOS,1172132,-3.5,-155,227.5,115.5,
1468678,Justin Edwards,SF,PHI,3600,10.41,0,0,8,30,29.83,4.61,2,79,1.7,8.41,88,21,2,0,7.7,vs DET,1465002,4.5,150,234.5,115.0,
1468679,Bobi Klintman,SF/PF,DET,3600,11.28,0,0,18,30,15.82,0,2,10,0.6,12.9,72,14,13,0,10.5,@PHI,1406013,-4.5,-180,234.5,119.5,
1468680,Cam Spencer,PG/SG,MEM,3500,16.15,0,0,13,30,26.95,3.52,2,65,12.8,17.51,17,35,3,0,19,vs OKC,1177001,10.5,390,230.5,110.0,
1468681,Jordan Walsh,SF,BOS,3500,7.03,0,0,8,30,14.21,0,2,38,2.2,8.86,48,11,6,0,8.6,@ORL,1401388,3.5,130,227.5,112.0,
1468682,Jordan Clarkson,PG/SG,NYK,3500,15.88,0,0,28,30,28.12,10,2,84,15,16.62,14,45,-1,0,13.3,vs BKN,551975,-15.5,-1200,226.5,121.0,
1468683,Paul Reed,C,DET,3400,15.78,0,0,30,30,18.27,2.77,2,72,6.7,16.86,26,32,2,0,10.1,@PHI,1076238,-4.5,-180,234.5,119.5,
1468684,Jabari Walker,SF,PHI,3400,8.03,0,0,8,30,20.04,5.05,2,73,1.1,7.91,61,19,0,0,7.8,vs DET,1232517,4.5,150,234.5,115.0,
1468685,Jalen Wilson,PF,BKN,3400,12.11,0,0,9,30,29.13,8.5,2,79,2.8,8.95,61,27,0,0,10,@NYK,1174884,15.5,750,226.5,105.5,
1468686,Guerschon Yabusele,PF/C,NYK,3300,6.49,0,0,26,30,33.14,6.01,2,79,2.2,7.78,71,19,-1,0,6.3,vs BKN,920087,-15.5,-1200,226.5,121.0,
1468687,Landry Shamet,SG/SF,NYK,3200,10.38,0,0,28,30,15.97,1.57,2,70,2.2,11.76,55,21,7,0,11.8,vs BKN,893100,-15.5,-1200,226.5,121.0,
1468688,Jonathan Isaac,PF/C,ORL,3200,5.27,0,0,9,30,21.69,0.9,2,77,1.1,8.2,56,13,-2,0,6.3,vs BOS,940823,-3.5,-155,227.5,115.5,
1468689,Hugo Gonzalez,SG/SF,BOS,3200,6.41,0,0,2,30,14.7,2.92,2,45,2.2,9.59,45,14,-1,0,8.8,@ORL,1590553,3.5,130,227.5,112.0,
1468690,John Konchar,SG/SF,MEM,3100,6.18,0,0,30,30,19.56,5.16,2,69,2.8,6.94,36,16,-1,0,10.7,vs OKC,852907,10.5,390,230.5,110.0,
1468691,Tyus Jones,PG,ORL,3100,7.52,0,0,1,30,20.77,4.19,2,84,2.2,7.26,50,18,-4,0,6.5,vs BOS,842297,-3.5,-155,227.5,115.5,
1468692,Chaz Lanier,SG,DET,3100,3.16,0,0,21,30,5.88,0.62,2,31,0,0.71,0,0,1,0,3.3,@PHI,1232481,-4.5,-180,234.5,119.5,
1468693,Daniss Jenkins,PG,DET,3100,2.99,0,0,22,30,10.25,0,2,22,0,4.76,0,0,-3,0,7.3,@PHI,1182387,-4.5,-180,234.5,119.5,
1468694,Luka Garza,C,BOS,3100,10.21,0,0,19,30,15.48,0.46,2,45,2.2,13.24,55,18,5,0,11.7,@ORL,1061057,3.5,130,227.5,112.0,
1468695,Danny Wolf,PF/C,BKN,3000,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,4.3,@NYK,1415928,15.5,750,226.5,105.5,
1468696,Ben Saraf,PG,BKN,3000,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,10.2,@NYK,1590554,15.5,750,226.5,105.5,
1468697,Kevin McCullar Jr.,SF,NYK,3000,0,0,0,28,30,0,0,2,0,0,0,0,0,0,0,0,vs BKN,1156809,-15.5,-1200,226.5,121.0,
1468698,Trey Jemison,C,NYK,3000,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,2.5,vs BKN,1132023,-15.5,-1200,226.5,121.0,
1468699,Mohamed Diawara,PF,NYK,3000,0,0,0,28,30,0,0,2,0,0,0.97,0,0,0,0,1.1,vs BKN,1437712,-15.5,-1200,226.5,121.0,
1468700,Tyler Kolek,PG,NYK,3000,4.05,0,0,29,30,13.72,1.25,2,54,1.1,1.43,29,5,7,0,5.3,vs BKN,1232325,-15.5,-1200,226.5,121.0,
1468701,Pacome Dadiet,SF,NYK,3000,0,0,0,28,30,0,0,2,0,0,0.4,0,0,0,0,1.3,vs BKN,1500956,-15.5,-1200,226.5,121.0,
1468702,Ariel Hukporti,C,NYK,3000,4.21,0,0,25,30,11.11,1.77,2,38,0,0.98,0,0,-1,0,7.1,vs BKN,1350535,-15.5,-1200,226.5,121.0,
1468703,Tosan Evbuomwan,PF,NYK,3000,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,vs BKN,1197249,-15.5,-1200,226.5,121.0,
1468704,Kyle Lowry,PG/SG,PHI,3000,0,0,0,3,30,0,0,2,0,0,0,0,0,0,0,7,vs DET,266394,4.5,150,234.5,115.0,
1468705,Hunter Sallis,SG,PHI,3000,0,0,0,6,30,0,0,2,0,0,0,0,0,0,0,1.3,vs DET,1343005,4.5,150,234.5,115.0,
1468706,Johni Broome,PF,PHI,3000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,4,vs DET,1231975,4.5,150,234.5,115.0,
1468707,Eric Gordon,SG/SF,PHI,3000,0,0,0,6,30,0,0,2,0,0,0,0,0,0,0,5.3,vs DET,401085,4.5,150,234.5,115.0,
1468708,Javon Small,PG,MEM,3000,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,9.8,vs OKC,1324003,10.5,390,230.5,110.0,
1468709,PJ Hall,C,MEM,3000,2.27,0,0,3,30,8.83,0.29,2,13,0,0.94,0,0,-1,0,4.4,vs OKC,1232490,10.5,390,230.5,110.0,
1468710,Olivier-Maxence Prosper,SF/PF,MEM,3000,2.42,0,0,25,30,15.86,1.93,2,59,0,1.64,0,0,1,0,6.8,vs OKC,1232483,10.5,390,230.5,110.0,
1468711,Gregory Jackson,SF/PF,MEM,3000,2.38,0,0,25,30,15.85,1.65,2,74,0,0.77,0,0,-1,0,2.9,vs OKC,1405584,10.5,390,230.5,110.0,
1468712,Colin Castleton,C,ORL,3000,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,1133800,-3.5,-155,227.5,115.5,
1468713,Orlando Robinson,C,ORL,3000,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,1176770,-3.5,-155,227.5,115.5,
1468714,Jett Howard,SG,ORL,3000,2.4,0,0,1,30,10.65,0,2,55.00000000000001,0,0.75,0,0,-3,0,3.2,vs BOS,1408232,-3.5,-155,227.5,115.5,
1468715,Jamal Cain,SF/PF,ORL,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,1060409,-3.5,-155,227.5,115.5,
1468716,Jase Richardson,PG/SG,ORL,3000,0,0,0,1,30,0,0,2,0,0,1.13,0,0,0,0,1.7,vs BOS,1528467,-3.5,-155,227.5,115.5,
1468717,Noah Penda,SF/PF,ORL,3000,3.87,0,0,1,30,12.33,3.1,2,63,0,0.9,0,0,-2,0,8.6,vs BOS,1590551,-3.5,-155,227.5,115.5,
1468718,E.J. Liddell,PF/C,BKN,3000,2.95,0,0,19,30,8.24,0,2,36,0,1.49,0,0,-2,0,5.3,@NYK,1176246,15.5,750,226.5,105.5,
1468719,Tyson Etienne,PG/SG,BKN,3000,0,0,0,16,30,0,0,2,0,0,0.99,0,0,0,0,0,@NYK,1175318,15.5,750,226.5,105.5,
1468720,Nolan Traore,PG,BKN,3000,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,6.1,@NYK,1590550,15.5,750,226.5,105.5,
1468721,Haywood Highsmith,SF/PF,BKN,3000,0,0,0,9,30,0,0,4,0,0,0,0,0,0,0,0,@NYK,1083019,15.5,750,226.5,105.5,
1468722,Isaac Jones,C,DET,3000,5,0,0,18,30,5.92,1.86,2,47,0.6,3.32,21,8,-3,0,2.3,@PHI,1403624,-4.5,-180,234.5,119.5,
1468723,Colby Jones,SF,DET,3000,0,0,0,21,30,0,0,2,0,0,0,0,0,0,0,10,@PHI,1231798,-4.5,-180,234.5,119.5,
1468724,Tolu Smith,C,DET,3000,0,0,0,18,30,0,0,2,0,0,0,0,0,0,0,17.5,@PHI,1138674,-4.5,-180,234.5,119.5,
1468725,Jaden Ivey,PG,DET,3000,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,@PHI,1231418,-4.5,-180,234.5,119.5,
1468726,Branden Carlson,C,OKC,3000,0,0,0,5,30,0,0,4,0,0,0.9,0,0,0,0,5.1,@MEM,1177008,-10.5,-520,230.5,120.5,
1468727,Brooks Barnhizer,PF,OKC,3000,3.03,0,0,18,30,6.03,0.16,2,47,0.6,3.64,19,5,3,0,3.1,@MEM,1324660,-10.5,-520,230.5,120.5,
1468728,Chris Youngblood,SG,OKC,3000,0,0,0,23,30,0,0,2,0,2.2,4.24,0,0,0,0,2.7,@MEM,1234814,-10.5,-520,230.5,120.5,
1468729,Nikola Topic,PG,OKC,3000,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,1432174,-10.5,-520,230.5,120.5,
1468730,Thomas Sorber,C,OKC,3000,0,0,0,23,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,1547672,-10.5,-520,230.5,120.5,
1468731,Kenrich Williams,PF/C,OKC,3000,0,0,0,23,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,843742,-10.5,-520,230.5,120.5,
1468732,Chris Boucher,PF/C,BOS,3000,4.22,0,0,19,30,22.5,3.82,2,69,0.6,0,40,14,3,0,8.1,@ORL,901190,3.5,130,227.5,112.0,
1468733,Ron Harper Jr.,SF,BOS,3000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,5.1,@ORL,1133934,3.5,130,227.5,112.0,
1468734,Amari Williams,C,BOS,3000,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,4,@ORL,1232028,3.5,130,227.5,112.0,
1468735,Max Shulga,PG,BOS,3000,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,0,@ORL,1231970,3.5,130,227.5,112.0,
1468736,Baylor Scheierman,SG/SF,BOS,3000,0,0,0,2,30,0,0,2,0,2.2,3.17,0,0,0,0,6.7,@ORL,1177129,3.5,130,227.5,112.0,
1468737,Xavier Tillman,PF/C,BOS,3000,3.64,0,0,19,30,10.46,0,2,67,0,1.07,0,0,5,0,8,@ORL,1078665,3.5,130,227.5,112.0,
1468738,Jayson Tatum,PF,BOS,3000,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,@ORL,937647,3.5,130,227.5,112.0,
