Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Alex Antetokounmpo,SF,MIL,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs NYK,2.5,120,230.5,114.0,,,,,,,,,,,,,,,
Mark Sears,PG,MIL,3000,0.0,14,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,-0.5,vs NYK,2.5,120,230.5,114.0,-0.0357142857142857,0.0714285714285714,0.0,-0.25,3.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Thanasis Antetokounmpo,PF/C,MIL,3000,0.0,15,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs NYK,2.5,120,230.5,114.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Jericho Sims,C,MIL,3000,4.49,13,30,16.93,3.75,2,66.0,0.0,0.75,0,0,-4,0,3.0,vs NYK,2.5,120,230.5,114.0,0.5,0.4166666666666667,0.0,2.0,3.3333333333333335,0.0,0.0,0.4166666666666667,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
Pete Nance,C,MIL,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs NYK,2.5,120,230.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,SF,MIL,3000,1.94,4,30,10.42,1.18,2,74.0,0.0,0.0,0,0,2,0,0.0,vs NYK,2.5,120,230.5,114.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Nikola Topic,PG,OKC,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs SAC,-8.5,-395,227.5,118.0,,,,,,,,,,,,,,,
Thomas Sorber,C,OKC,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs SAC,-8.5,-395,227.5,118.0,,,,,,,,,,,,,,,
Kenrich Williams,PF/C,OKC,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs SAC,-8.5,-395,227.5,118.0,,,,,,,,,,,,,,,
Branden Carlson,C,OKC,3000,7.0,21,30,23.48,0.0,2,59.0,0.0,1.0,0,0,6,0,0.0,vs SAC,-8.5,-395,227.5,118.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jordan Miller,SG,LAC,3000,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@GSW,-1.5,-120,224.5,113.0,,,,,,,,,,,,,,,
Kobe Brown,SF/PF,LAC,3000,3.99,13,30,9.28,0.0,2,41.0,0.0,1.06,0,0,-6,0,3.8,@GSW,-1.5,-120,224.5,113.0,0.6041666666666666,0.3333333333333333,0.0,2.5,3.0,1.0833333333333333,0.17333333333333334,0.31666666666666665,0.0,0.16666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
Yanic Niederhauser,C,LAC,3000,4.19,14,30,7.25,3.35,2,18.0,0.3,0.0,17,9,-1,0,6.3,@GSW,-1.5,-120,224.5,113.0,,,,,,,,,,,,,,,
Cam Christie,SG/SF,LAC,3000,3.99,8,30,7.16,0.5,2,30.0,0.6,1.28,19,4,1,0,5.8,@GSW,-1.5,-120,224.5,113.0,0.5291666666666667,0.31666666666666665,0.0,3.8333333333333335,4.333333333333333,0.4166666666666667,0.043859649122806994,0.4916666666666667,0.16666666666666666,0.08333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
Kobe Sanders,SF,LAC,3000,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,4.1,@GSW,-1.5,-120,224.5,113.0,0.94375,0.425,0.0,4.125,4.5,0.0,0.0,0.65,0.25,0.1,0.0,2.0,0.5,1.0,1.0
Jahmyl Telfort,PF,LAC,3000,0.0,13,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@GSW,-1.5,-120,224.5,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin McCullar Jr.,SF,NYK,3000,0.0,14,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MIL,-2.5,-142,230.5,116.5,,,,,,,,,,,,,,,
Trey Jemison,C,NYK,3000,3.1,4,30,11.79,1.87,2,71.0,0.0,1.22,0,0,2,0,2.5,@MIL,-2.5,-142,230.5,116.5,,,,,,,,,,,,,,,
Mohamed Diawara,PF,NYK,3000,0.0,14,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@MIL,-2.5,-142,230.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacome Dadiet,SG/SF,NYK,3000,0.0,14,30,0.0,0.0,2,0.0,1.2,2.48,0,0,0,0,0.0,@MIL,-2.5,-142,230.5,116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosan Evbuomwan,PF,NYK,3000,0.0,14,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@MIL,-2.5,-142,230.5,116.5,,,,,,,,,,,,,,,
Isaiah Stevens,PG,SAC,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@OKC,8.5,310,227.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daeqwon Plowden,SF/PF,SAC,3000,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@OKC,8.5,310,227.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug McDermott,SF/PF,SAC,3000,3.84,22,30,8.51,0.0,2,63.0,0.9,0.0,19,6,7,0,0.0,@OKC,8.5,310,227.5,109.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Carter,PG/SG,SAC,3000,1.91,30,30,18.46,0.66,2,63.0,1.8,1.75,33,4,2,0,1.5,@OKC,8.5,310,227.5,109.5,0.16666666666666666,0.1111111111111111,0.0,0.5,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
Maxime Raynaud,C,SAC,3000,4.86,5,30,7.5,3.89,2,27.0,0.0,0.81,0,0,-1,0,7.5,@OKC,8.5,310,227.5,109.5,0.22727272727272727,0.0909090909090909,0.0,2.5,3.6666666666666665,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
