Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9815,4960627810,ckk-244ayk (19/150),0,266.5,C Ivica Zubac F Cedric Coward G Cam Spencer PF Santi Aldama PG Jalen Suggs SF Gary Trent Jr. SG Dennis Schroder UTIL De'Aaron Fox,,,
9815,4960634666,Jdubcullen (1/3),0,266.5,C Wendell Carter Jr. F Vince Williams Jr. G James Harden PF Santi Aldama PG Dyson Daniels SF Tristan da Silva SG Anthony Black UTIL Andre Drummond,,,
9815,4960793650,zroth2 (106/150),0,266.5,C Andre Drummond F Precious Achiuwa G Jalen Suggs PF Santi Aldama PG James Harden SF Tristan da Silva SG VJ Edgecombe UTIL Myles Turner,,,
9815,4960828194,dorkie55,0,266.5,C Onyeka Okongwu F Tristan da Silva G Anthony Black PF Jalen Johnson PG Dyson Daniels SF Keldon Johnson SG Julian Champagnie UTIL Dominick Barlow,,,
9815,4960845396,mattmoss12 (15/150),0,266.5,C Wendell Carter Jr. F Devin Vassell G Cam Spencer PF Santi Aldama PG Jalen Suggs SF Franz Wagner SG VJ Edgecombe UTIL Myles Turner,,,
9815,4960845399,mattmoss12 (18/150),0,266.5,C Kristaps Porzingis F Santi Aldama G VJ Edgecombe PF Keldon Johnson PG Anthony Black SF Cedric Coward SG Desmond Bane UTIL Dyson Daniels,,,
9815,4960857792,F0rsaken (90/100),0,266.5,C Wendell Carter Jr. F Santi Aldama G Jalen Suggs PF Tristan da Silva PG Cole Anthony SF Franz Wagner SG Desmond Bane UTIL Myles Turner,,,
9815,4960883048,RichGreen4 (136/150),0,266.5,C Wendell Carter Jr. F Santi Aldama G Cole Anthony PF Jalen Johnson PG Quentin Grimes SF Vince Williams Jr. SG VJ Edgecombe UTIL Kristaps Porzingis,,,
9815,4960905597,relicck (73/150),0,266.5,C Andre Drummond F Precious Achiuwa G De'Aaron Fox PF Santi Aldama PG Jalen Suggs SF Devin Vassell SG Desmond Bane UTIL Jock Landale,,,
9815,4960906321,apena28 (2/4),0,266.5,C Wendell Carter Jr. F Harrison Barnes G Jalen Suggs PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Dennis Schroder UTIL Andre Drummond,,,
9815,4960923150,dangerb407,0,266.5,C Andre Drummond F Kobe Sanders G De'Aaron Fox PF Santi Aldama PG Russell Westbrook SF Vince Williams Jr. SG Cam Spencer UTIL Nickeil Alexander-Walker,,,
9815,4960932686,Stereogimmick (1/3),0,266.5,C Zach Edey F Santi Aldama G Bogdan Bogdanovic PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG Kobe Sanders UTIL Tristan da Silva,,,
9815,4960933648,ndub23 (9/150),0,266.5,C Myles Turner F Vince Williams Jr. G Russell Westbrook PF Santi Aldama PG Ryan Rollins SF Keldon Johnson SG Malik Monk UTIL Andre Drummond,,,
9815,4960948104,mljoney8,0,266.5,C Ivica Zubac F John Collins G Ryan Rollins PF Santi Aldama PG Russell Westbrook SF Tristan da Silva SG Zach LaVine UTIL Bogdan Bogdanovic,,,
9815,4960957948,beaker913 (75/150),0,266.5,C Andre Drummond F Santi Aldama G Russell Westbrook PF Keldon Johnson PG Ryan Rollins SF Vince Williams Jr. SG Malik Monk UTIL Myles Turner,,,
9815,4960957951,beaker913 (78/150),0,266.5,C Wendell Carter Jr. F Cedric Coward G VJ Edgecombe PF Vince Williams Jr. PG Ryan Rollins SF Franz Wagner SG Cole Anthony UTIL Zach Edey,,,
9815,4960971240,from_Fresno,0,266.5,C Wendell Carter Jr. F Vince Williams Jr. G Julian Champagnie PF Santi Aldama PG James Harden SF Cedric Coward SG AJ Green UTIL Andre Drummond,,,
9815,4961001666,squirrelpatroldk (150/150),0,266.5,C Zach Edey F Santi Aldama G James Harden PF Jeremy Sochan PG Bogdan Bogdanovic SF Keldon Johnson SG Desmond Bane UTIL Myles Turner,,,
9815,4961007871,zoltar91282 (3/150),0,266.5,C John Collins F Vince Williams Jr. G Jalen Suggs PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Dyson Daniels,,,
9815,4961029841,msimoni39 (2/2),0,266.5,C Andre Drummond F Jeremy Sochan G Bogdan Bogdanovic PF Vince Williams Jr. PG De'Aaron Fox SF Franz Wagner SG Nickeil Alexander-Walker UTIL Anthony Black,,,
9815,4961031093,rwbrinso,0,266.5,C John Collins F Vince Williams Jr. G Jalen Suggs PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Dyson Daniels,,,
9815,4961036270,dagreat115 (1/3),0,266.5,C Precious Achiuwa F Cedric Coward G Ryan Rollins PF Harrison Barnes PG James Harden SF Vince Williams Jr. SG Desmond Bane UTIL Bogdan Bogdanovic,,,
9815,4961049564,elsantos,0,266.5,C Ivica Zubac F Mouhamed Gueye G Quentin Grimes PF Santi Aldama PG James Harden SF Keldon Johnson SG Anthony Black UTIL VJ Edgecombe,,,
9815,4961057672,smithd207,0,266.5,C Dominick Barlow F Nicolas Batum G Anthony Black PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG Julian Champagnie UTIL Bobby Portis,,,
9815,4961065984,jroh02 (42/50),0,266.5,C John Collins F Santi Aldama G Cam Spencer PF Bobby Portis PG Russell Westbrook SF Cedric Coward SG VJ Edgecombe UTIL Ryan Rollins,,,
9815,4961089118,awen419 (148/150),0,266.5,C Bobby Portis F Keldon Johnson G Desmond Bane PF Santi Aldama PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Cam Spencer,,,
9815,4961096163,THESCHLAGGER (4/8),0,266.5,C Andre Drummond F Tristan da Silva G Desmond Bane PF Santi Aldama PG De'Aaron Fox SF Vince Williams Jr. SG VJ Edgecombe UTIL Cam Spencer,,,
9815,4961110477,narendra22 (22/150),0,266.5,C Ivica Zubac F Cedric Coward G Jaylen Wells PF Vince Williams Jr. PG James Harden SF Kyle Kuzma SG Kobe Sanders UTIL Santi Aldama,,,
9815,4961187803,carolinamuscle,0,266.5,C Wendell Carter Jr. F Keldon Johnson G Dyson Daniels PF Santi Aldama PG James Harden SF Tristan da Silva SG Kobe Sanders UTIL Zach LaVine,,,
9815,4961265160,dylantumlin22,0,266.5,C Santi Aldama F John Collins G Jalen Suggs PF Vince Williams Jr. PG James Harden SF Cedric Coward SG Kobe Sanders UTIL Dyson Daniels,,,
9815,4961267853,bmcgowan47 (8/19),0,266.5,C Andre Drummond F Harrison Barnes G James Harden PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Dennis Schroder UTIL Wendell Carter Jr.,,,
9815,4961324423,uncleancoal (2/2),0,266.5,C Santi Aldama F Devin Vassell G Jaylen Wells PF Precious Achiuwa PG James Harden SF Vince Williams Jr. SG Kentavious Caldwell-Pope UTIL De'Aaron Fox,,,
9815,4961328383,crafton1323 (4/5),0,266.5,C Wendell Carter Jr. F Tristan da Silva G Jalen Suggs PF Keegan Murray PG Russell Westbrook SF Cedric Coward SG Nickeil Alexander-Walker UTIL VJ Edgecombe,,,
9815,4961331930,dd625 (4/6),0,266.5,C Santi Aldama F Devin Vassell G Anthony Black PF John Collins PG Ryan Rollins SF Franz Wagner SG Quentin Grimes UTIL AJ Green,,,
9815,4961342789,skyhoke (16/150),0,266.5,C Wendell Carter Jr. F Bobby Portis G James Harden PF Santi Aldama PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Drew Eubanks,,,
9815,4961342807,skyhoke (34/150),0,266.5,C Wendell Carter Jr. F Precious Achiuwa G James Harden PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG Cam Spencer UTIL Drew Eubanks,,,
9815,4961366756,TheMish (100/100),0,266.5,C Wendell Carter Jr. F Santi Aldama G James Harden PF Bobby Portis PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Drew Eubanks,,,
9873,4960174005,oxenduck (17/150),0,266.25,C Andre Drummond F Bobby Portis G Cam Spencer PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Anthony Black UTIL Myles Turner,,,
9873,4960211312,hixx (136/150),0,266.25,C Drew Eubanks F Jalen Johnson G Russell Westbrook PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Kobe Sanders UTIL Santi Aldama,,,
9873,4960211945,bpcologna (38/150),0,266.25,C Wendell Carter Jr. F Santi Aldama G De'Aaron Fox PF Vince Williams Jr. PG Cam Spencer SF Franz Wagner SG Jaylen Wells UTIL Bobby Portis,,,
9873,4960215520,1eyebandit777,0,266.25,C Jock Landale F Kobe Sanders G Bogdan Bogdanovic PF Jalen Johnson PG Jalen Suggs SF Cedric Coward SG VJ Edgecombe UTIL De'Aaron Fox,,,
9873,4960238067,doogieville (9/13),0,266.25,C Santi Aldama F Vince Williams Jr. G Dennis Schroder PF Keldon Johnson PG James Harden SF Cedric Coward SG Desmond Bane UTIL Kelly Olynyk,,,
9873,4960239187,JBCJBCJBC (5/150),0,266.25,C Andre Drummond F Bobby Portis G VJ Edgecombe PF Harrison Barnes PG Jalen Suggs SF Gary Trent Jr. SG Desmond Bane UTIL Ryan Rollins,,,
9873,4960244448,albie41385,0,266.25,C Wendell Carter Jr. F Santi Aldama G Luke Kennard PF Jalen Johnson PG De'Aaron Fox SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Andre Drummond,,,
9873,4960267932,kszng (134/150),0,266.25,C Wendell Carter Jr. F Kobe Sanders G Tyrese Maxey PF Harrison Barnes PG Russell Westbrook SF Luke Kennard SG VJ Edgecombe UTIL Ivica Zubac,,,
9873,4960301073,DraftNerd94 (1/2),0,266.25,C Precious Achiuwa F Santi Aldama G Anthony Black PF Harrison Barnes PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Franz Wagner,,,
9873,4960368337,joffyy (87/150),0,266.25,C Kelly Olynyk F Santi Aldama G Cam Spencer PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG Cole Anthony UTIL Zach Edey,,,
9873,4960400538,ocdobv (62/150),0,266.25,C Wendell Carter Jr. F Santi Aldama G Dyson Daniels PF Jalen Johnson PG Cam Spencer SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
9873,4960423567,cahrens99,0,266.25,C Wendell Carter Jr. F Cedric Coward G VJ Edgecombe PF Santi Aldama PG Devin Vassell SF Vince Williams Jr. SG Desmond Bane UTIL Myles Turner,,,
9873,4960463373,cfow488 (1/20),0,266.25,C Kelly Olynyk F Jalen Johnson G Cole Anthony PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Cam Spencer UTIL Zach Edey,,,
9873,4960491849,mazwa (147/150),0,266.25,C Ivica Zubac F Cedric Coward G Jaylen Wells PF Bobby Portis PG Ryan Rollins SF Devin Vassell SG Cole Anthony UTIL Myles Turner,,,
9873,4960504526,usmc77 (1/2),0,266.25,C Myles Turner F Santi Aldama G Desmond Bane PF Precious Achiuwa PG James Harden SF Vince Williams Jr. SG Anthony Black UTIL Zach Edey,,,
9873,4960519360,lozingitall (75/150),0,266.25,C Wendell Carter Jr. F Keldon Johnson G Jalen Suggs PF Santi Aldama PG Bogdan Bogdanovic SF Franz Wagner SG Desmond Bane UTIL Kristaps Porzingis,,,
9873,4960527782,sullybrochill (73/150),0,266.25,C Wendell Carter Jr. F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG De'Aaron Fox SF Kobe Sanders SG Desmond Bane UTIL Myles Turner,,,
9873,4960527834,sullybrochill (125/150),0,266.25,C Andre Drummond F Cedric Coward G Devin Vassell PF Bobby Portis PG Jalen Suggs SF Keldon Johnson SG Desmond Bane UTIL Vince Williams Jr.,,,
9873,4960530188,TheDogSays (9/18),0,266.25,C Wendell Carter Jr. F Kobe Sanders G Jaylen Wells PF Santi Aldama PG James Harden SF Franz Wagner SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
9873,4960555419,BigTuna77,0,266.25,C Myles Turner F Trendon Watford G Julian Champagnie PF Vince Williams Jr. PG Ryan Rollins SF Kyle Kuzma SG Anthony Black UTIL Russell Westbrook,,,
9873,4960558384,BlueDevilsFan (13/20),0,266.25,C Santi Aldama F Cedric Coward G Bogdan Bogdanovic PF Jalen Johnson PG De'Aaron Fox SF Vince Williams Jr. SG Cam Christie UTIL Quentin Grimes,,,
9873,4960674367,cheffrank (25/30),0,266.25,C Myles Turner F Cedric Coward G Jalen Suggs PF Keldon Johnson PG Bogdan Bogdanovic SF Franz Wagner SG Malik Monk UTIL Ryan Rollins,,,
9873,4960773660,amishrifle028 (1/2),0,266.25,C Wendell Carter Jr. F Nicolas Batum G De'Aaron Fox PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Dennis Schroder UTIL Anthony Black,,,
9873,4960789761,TJB128 (95/150),0,266.25,C Wendell Carter Jr. F Cedric Coward G Devin Vassell PF Santi Aldama PG Jalen Suggs SF Franz Wagner SG Jaylen Wells UTIL Myles Turner,,,
9873,4960793648,zroth2 (104/150),0,266.25,C Myles Turner F Santi Aldama G Jalen Suggs PF Vince Williams Jr. PG Anthony Black SF Franz Wagner SG Quentin Grimes UTIL Andre Drummond,,,
9873,4960793660,zroth2 (116/150),0,266.25,C Wendell Carter Jr. F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG De'Aaron Fox SF Kobe Sanders SG Desmond Bane UTIL Myles Turner,,,
9873,4960805931,btaaffe5 (3/5),0,266.25,C Zach Edey F John Konchar G Russell Westbrook PF Santi Aldama PG Ryan Rollins SF Vince Williams Jr. SG Desmond Bane UTIL Andre Drummond,,,
9873,4960816899,kiknazz,0,266.25,C Zach Edey F Santi Aldama G Dyson Daniels PF Vince Williams Jr. PG James Harden SF Tristan da Silva SG VJ Edgecombe UTIL Cole Anthony,,,
9873,4960827328,arkansasrazorback,0,266.25,C Zach Edey F Devin Vassell G Quentin Grimes PF Santi Aldama PG De'Aaron Fox SF Vince Williams Jr. SG Jaylen Wells UTIL Myles Turner,,,
9873,4960845430,mattmoss12 (49/150),0,266.25,C Ivica Zubac F John Collins G Jaylen Wells PF Tristan da Silva PG Ryan Rollins SF Cedric Coward SG Desmond Bane UTIL Myles Turner,,,
9873,4960856426,Vitala82 (1/5),0,266.25,C Myles Turner F Vince Williams Jr. G De'Aaron Fox PF Santi Aldama PG Anthony Black SF Cedric Coward SG Dennis Schroder UTIL Zach Edey,,,
9873,4960862744,jb101086 (48/75),0,266.25,C Ivica Zubac F Santi Aldama G VJ Edgecombe PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Andre Drummond,,,
9873,4960867820,yaomania11 (1/5),0,266.25,C Santi Aldama F Keldon Johnson G De'Aaron Fox PF Vince Williams Jr. PG Russell Westbrook SF Cedric Coward SG Bogdan Bogdanovic UTIL Harrison Barnes,,,
9873,4960882974,RichGreen4 (62/150),0,266.25,C Wendell Carter Jr. F Keldon Johnson G Desmond Bane PF Santi Aldama PG Jalen Suggs SF Franz Wagner SG Bogdan Bogdanovic UTIL Kristaps Porzingis,,,
9873,4960913925,DBaiLeY2106 (2/5),0,266.25,C Kelly Olynyk F Vince Williams Jr. G Dennis Schroder PF Santi Aldama PG James Harden SF Keldon Johnson SG Desmond Bane UTIL Cedric Coward,,,
9873,4960935088,mailler1 (2/3),0,266.25,C Zach Edey F Vince Williams Jr. G Cam Spencer PF Santi Aldama PG James Harden SF Cedric Coward SG Desmond Bane UTIL Jaylen Wells,,,
9873,4960958005,beaker913 (132/150),0,266.25,C Myles Turner F Jalen Johnson G Devin Vassell PF Santi Aldama PG Anthony Black SF Vince Williams Jr. SG Cam Spencer UTIL Andre Drummond,,,
9873,4960967686,goudsaab (65/150),0,266.25,C Andre Drummond F Cedric Coward G Cam Spencer PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Anthony Black UTIL Myles Turner,,,
9873,4960975765,dehrlich22 (16/56),0,266.25,C Kelly Olynyk F Santi Aldama G Cole Anthony PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG Cam Spencer UTIL Zach Edey,,,
9873,4961001580,squirrelpatroldk (64/150),0,266.25,C John Collins F Santi Aldama G Desmond Bane PF Vince Williams Jr. PG James Harden SF Keldon Johnson SG Kobe Sanders UTIL Myles Turner,,,
9873,4961002966,showmethemoney13 (13/40),0,266.25,C Myles Turner F Harrison Barnes G Kobe Sanders PF Santi Aldama PG Tyrese Maxey SF Franz Wagner SG Cam Spencer UTIL Kelly Olynyk,,,
9873,4961007881,zoltar91282 (13/150),0,266.25,C Myles Turner F Vince Williams Jr. G Cam Spencer PF John Collins PG James Harden SF Cedric Coward SG VJ Edgecombe UTIL Santi Aldama,,,
9873,4961062318,bill21911 (1/2),0,266.25,C Santi Aldama F Keldon Johnson G Dennis Schroder PF Jalen Johnson PG Bogdan Bogdanovic SF Vince Williams Jr. SG VJ Edgecombe UTIL Desmond Bane,,,
9873,4961094684,AFREE (48/88),0,266.25,C Onyeka Okongwu F Precious Achiuwa G VJ Edgecombe PF Dominick Barlow PG Tyrese Maxey SF Cedric Coward SG Quentin Grimes UTIL Anthony Black,,,
9873,4961110527,narendra22 (72/150),0,266.25,C Ivica Zubac F Vince Williams Jr. G Devin Vassell PF Santi Aldama PG James Harden SF Kobe Sanders SG VJ Edgecombe UTIL Cam Spencer,,,
9873,4961122583,docrx89 (1/13),0,266.25,C Kelly Olynyk F Jalen Johnson G Cam Spencer PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Cole Anthony UTIL Zach Edey,,,
9873,4961123967,willman3321,0,266.25,C Wendell Carter Jr. F Vince Williams Jr. G Kobe Sanders PF Jalen Johnson PG James Harden SF Keldon Johnson SG Cam Spencer UTIL Harrison Barnes,,,
9873,4961127438,Troywiz34 (3/7),0,266.25,C Wendell Carter Jr. F Precious Achiuwa G AJ Green PF Harrison Barnes PG De'Aaron Fox SF Tristan da Silva SG Dennis Schroder UTIL Tyrese Maxey,,,
9873,4961143824,Peterpan14 (1/4),0,266.25,C Zach Edey F Cedric Coward G James Harden PF Santi Aldama PG Ryan Rollins SF Kobe Sanders SG Malik Monk UTIL Wendell Carter Jr.,,,
9873,4961159610,mcgladbach,0,266.25,C Onyeka Okongwu F Harrison Barnes G VJ Edgecombe PF Santi Aldama PG Ryan Rollins SF Cedric Coward SG AJ Green UTIL Andre Drummond,,,
9873,4961159655,denniswildman (38/40),0,266.25,C Jock Landale F Cedric Coward G Jalen Suggs PF Precious Achiuwa PG Quentin Grimes SF Vince Williams Jr. SG Desmond Bane UTIL James Harden,,,
9873,4961199008,Monsterface74 (4/15),0,266.25,C Wendell Carter Jr. F Cedric Coward G Tyrese Maxey PF Vince Williams Jr. PG Anthony Black SF Gary Trent Jr. SG Cam Spencer UTIL Andre Drummond,,,
9873,4961245732,cashyobe (4/8),0,266.25,C Zach Edey F Keldon Johnson G VJ Edgecombe PF Santi Aldama PG James Harden SF Kobe Sanders SG Desmond Bane UTIL Wendell Carter Jr.,,,
9873,4961252331,hb_meechi,0,266.25,C Wendell Carter Jr. F Kobe Sanders G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Zaccharie Risacher SG Zach LaVine UTIL Franz Wagner,,,
9873,4961283100,kieguz1,0,266.25,C Wendell Carter Jr. F Santi Aldama G Bogdan Bogdanovic PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Nicolas Batum,,,
9873,4961286808,clee0335,0,266.25,C Wendell Carter Jr. F Devin Vassell G Ryan Rollins PF Santi Aldama PG Russell Westbrook SF Vince Williams Jr. SG Cam Spencer UTIL Andre Drummond,,,
9873,4961295508,jaycee024,0,266.25,C Andre Drummond F Tristan da Silva G Quentin Grimes PF Harrison Barnes PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Jalen Johnson,,,
9873,4961314891,Andremc (6/6),0,266.25,C Goga Bitadze F DeMar DeRozan G De'Aaron Fox PF Harrison Barnes PG Tyrese Maxey SF Zaccharie Risacher SG Anthony Black UTIL Jock Landale,,,
9873,4961326009,aysjays1 (2/3),0,266.25,C Zach Edey F Kyle Kuzma G Dennis Schroder PF Vince Williams Jr. PG Anthony Black SF Cedric Coward SG Desmond Bane UTIL Ryan Rollins,,,
9873,4961326906,kmurda23 (10/12),0,266.25,C Myles Turner F Vince Williams Jr. G De'Aaron Fox PF Jeremy Sochan PG Ryan Rollins SF Kentavious Caldwell-Pope SG Malik Monk UTIL Onyeka Okongwu,,,
9873,4961330337,danieloraham (24/27),0,266.25,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG James Harden SF Kobe Sanders SG Malik Monk UTIL Zach Edey,,,
9873,4961366730,TheMish (74/100),0,266.25,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Vince Williams Jr. PG Devin Vassell SF Franz Wagner SG Bogdan Bogdanovic UTIL Andre Drummond,,,
9873,4961405205,dankness3 (4/4),0,266.25,C Ivica Zubac F Harrison Barnes G Anthony Black PF Tristan da Silva PG De'Aaron Fox SF Vince Williams Jr. SG Quentin Grimes UTIL Kristaps Porzingis,,,
9936,4960174071,oxenduck (83/150),0,266,C Zach Edey F Cedric Coward G VJ Edgecombe PF Santi Aldama PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Bobby Portis,,,
9936,4960181944,jathompson44 (1/5),0,266,C Wendell Carter Jr. F Harrison Barnes G Cole Anthony PF Jalen Johnson PG James Harden SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Keldon Johnson,,,
9936,4960211231,hixx (55/150),0,266,C Andre Drummond F Santi Aldama G Ryan Rollins PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG Dennis Schroder UTIL Russell Westbrook,,,
9936,4960230465,bgreseth (139/150),0,266,C Andre Drummond F Vince Williams Jr. G Tyrese Maxey PF Bobby Portis PG Bogdan Bogdanovic SF Cedric Coward SG Jaylen Wells UTIL Myles Turner,,,
9936,4960233541,kingcobra0 (1/3),0,266,C Wendell Carter Jr. F Jalen Johnson G VJ Edgecombe PF Keldon Johnson PG Dennis Schroder SF Vince Williams Jr. SG Desmond Bane UTIL Anthony Black,,,
9936,4960235168,Ranger13 (26/150),0,266,C Myles Turner F Bobby Portis G Ryan Rollins PF Santi Aldama PG Quentin Grimes SF Vince Williams Jr. SG Dennis Schroder UTIL Andre Drummond,,,
9936,4960239217,JBCJBCJBC (35/150),0,266,C Bobby Portis F Vince Williams Jr. G Julian Champagnie PF Jeremy Sochan PG De'Aaron Fox SF Franz Wagner SG Jaylen Wells UTIL Cedric Coward,,,
9936,4960244021,Ranger13 (80/150),0,266,C Zach Edey F Santi Aldama G Russell Westbrook PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Quentin Grimes UTIL Myles Turner,,,
9936,4960244042,Ranger13 (101/150),0,266,C Wendell Carter Jr. F Kyle Kuzma G Tyrese Maxey PF Santi Aldama PG Quentin Grimes SF Kobe Sanders SG Cam Spencer UTIL Andre Drummond,,,
9936,4960244081,Ranger13 (140/150),0,266,C Myles Turner F Vince Williams Jr. G Dennis Schroder PF Santi Aldama PG Ryan Rollins SF Cedric Coward SG Quentin Grimes UTIL Andre Drummond,,,
9936,4960250171,Dum_kennedy (2/3),0,266,C Andre Drummond F Keldon Johnson G Dennis Schroder PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Wendell Carter Jr.,,,
9936,4960255129,thechek182 (19/50),0,266,C Myles Turner F Vince Williams Jr. G Jalen Suggs PF John Collins PG James Harden SF Cedric Coward SG Jaylen Wells UTIL VJ Edgecombe,,,
9936,4960267889,kszng (91/150),0,266,C Jock Landale F Jalen Johnson G Jalen Suggs PF Harrison Barnes PG Russell Westbrook SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Ivica Zubac,,,
9936,4960268694,Awwwready,0,266,C Wendell Carter Jr. F Jalen Johnson G Bogdan Bogdanovic PF Keldon Johnson PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Andre Drummond,,,
9936,4960270039,aarondp987 (68/150),0,266,C Ivica Zubac F Vince Williams Jr. G Ryan Rollins PF Jeremy Sochan PG James Harden SF Kobe Sanders SG Cam Spencer UTIL Andre Drummond,,,
9936,4960270069,aarondp987 (98/150),0,266,C Zach Edey F Bobby Portis G VJ Edgecombe PF Vince Williams Jr. PG James Harden SF Cedric Coward SG Bogdan Bogdanovic UTIL Santi Aldama,,,
9936,4960270078,aarondp987 (107/150),0,266,C Wendell Carter Jr. F Santi Aldama G VJ Edgecombe PF Jalen Johnson PG Jalen Suggs SF Cedric Coward SG Bogdan Bogdanovic UTIL Andre Drummond,,,
9936,4960368274,joffyy (24/150),0,266,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF John Collins PG James Harden SF Cedric Coward SG Bogdan Bogdanovic UTIL Zach Edey,,,
9936,4960383853,rsbathla (8/150),0,266,C Myles Turner F Vince Williams Jr. G Russell Westbrook PF Santi Aldama PG Jalen Suggs SF Cedric Coward SG Quentin Grimes UTIL Zach Edey,,,
9936,4960383897,rsbathla (52/150),0,266,C Zach Edey F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG James Harden SF Cedric Coward SG Bogdan Bogdanovic UTIL Bobby Portis,,,
9936,4960390911,3rd_and_schlong (68/150),0,266,C Andre Drummond F Vince Williams Jr. G Ryan Rollins PF Harrison Barnes PG Jalen Suggs SF Franz Wagner SG Bogdan Bogdanovic UTIL Cedric Coward,,,
9936,4960390926,3rd_and_schlong (83/150),0,266,C Wendell Carter Jr. F Keldon Johnson G Quentin Grimes PF Jeremy Sochan PG James Harden SF Vince Williams Jr. SG Desmond Bane UTIL Zach Edey,,,
9936,4960411270,skijmb (91/150),0,266,C Zach Edey F Cedric Coward G Russell Westbrook PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Quentin Grimes UTIL Myles Turner,,,
9936,4960411288,skijmb (109/150),0,266,C Zach Edey F Bobby Portis G Russell Westbrook PF Santi Aldama PG Ryan Rollins SF Cedric Coward SG VJ Edgecombe UTIL Kelly Olynyk,,,
9936,4960417475,drinknallday (1/2),0,266,C Wendell Carter Jr. F Vince Williams Jr. G VJ Edgecombe PF Jalen Johnson PG Dennis Schroder SF Keldon Johnson SG Desmond Bane UTIL Anthony Black,,,
9936,4960439549,giantsquid (42/150),0,266,C Jock Landale F Bobby Portis G James Harden PF Precious Achiuwa PG Jalen Suggs SF Tristan da Silva SG Desmond Bane UTIL Myles Turner,,,
9936,4960439621,giantsquid (114/150),0,266,C Myles Turner F Bobby Portis G Jalen Suggs PF Precious Achiuwa PG James Harden SF Tristan da Silva SG Desmond Bane UTIL Jock Landale,,,
9936,4960458577,RoyalPain21 (12/150),0,266,C Wendell Carter Jr. F Bobby Portis G James Harden PF Vince Williams Jr. PG Jalen Suggs SF Kobe Sanders SG VJ Edgecombe UTIL Myles Turner,,,
9936,4960458652,RoyalPain21 (87/150),0,266,C Zach Edey F Santi Aldama G Dennis Schroder PF Vince Williams Jr. PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Jalen Johnson,,,
9936,4960461540,jpm11 (51/150),0,266,C Wendell Carter Jr. F Vince Williams Jr. G Devin Vassell PF Santi Aldama PG Jalen Suggs SF Franz Wagner SG Cole Anthony UTIL Kristaps Porzingis,,,
9936,4960461575,jpm11 (86/150),0,266,C Zach Edey F Santi Aldama G Ryan Rollins PF Bobby Portis PG James Harden SF Kobe Sanders SG Cam Spencer UTIL Dennis Schroder,,,
9936,4960461638,jpm11 (149/150),0,266,C Myles Turner F Santi Aldama G Devin Vassell PF Bobby Portis PG Cam Spencer SF Vince Williams Jr. SG Cole Anthony UTIL De'Aaron Fox,,,
9936,4960483593,post4984,0,266,C Wendell Carter Jr. F Keldon Johnson G Jalen Suggs PF Jalen Johnson PG Dennis Schroder SF Vince Williams Jr. SG VJ Edgecombe UTIL Andre Drummond,,,
