Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
800,4932573827,fjbourne (44/150),0,291.5,C Jusuf Nurkic F Scottie Barnes G Cam Spencer PF Jalen Johnson PG Collin Sexton SF Lauri Markkanen SG Tre Mann UTIL Stephon Castle,,,
800,4932713521,opatlion (32/50),0,291.5,C Jusuf Nurkic F Karl-Anthony Towns G Cam Spencer PF Miles Bridges PG Tre Mann SF OG Anunoby SG Dyson Daniels UTIL Josh Giddey,,,
800,4933250065,kszng (23/150),0,291.5,C Jalen Smith F Lauri Markkanen G Cam Spencer PF Michael Porter Jr. PG Devin Booker SF Brandon Ingram SG Mikal Bridges UTIL Nic Claxton,,,
800,4933756626,dacoltz (30/150),0,291.5,C Andre Drummond F Karl-Anthony Towns G Devin Booker PF Collin Murray-Boyles PG Keyonte George SF De'Andre Hunter SG Collin Sexton UTIL Jusuf Nurkic,,,
800,4933756719,dacoltz (123/150),0,291.5,C Ryan Kalkbrenner F Karl-Anthony Towns G Devin Booker PF Collin Murray-Boyles PG Collin Sexton SF Kelly Oubre Jr. SG Dyson Daniels UTIL Jusuf Nurkic,,,
800,4933973998,BigDimes (3/6),0,291.5,C Ryan Kalkbrenner F Lauri Markkanen G Cam Thomas PF Collin Murray-Boyles PG Collin Sexton SF Brandon Ingram SG Cam Spencer UTIL Josh Giddey,,,
800,4934025016,tomjk321 (48/150),0,291.5,C Nic Claxton F Lauri Markkanen G Jalen Brunson PF Miles Bridges PG Javon Small SF Kon Knueppel SG Stephon Castle UTIL Jusuf Nurkic,,,
800,4934046214,blitzburgh07 (2/2),0,291.5,C Jusuf Nurkic F Brandon Ingram G Keyonte George PF Ryan Dunn PG Tyrese Maxey SF Terance Mann SG Mikal Bridges UTIL Stephon Castle,,,
800,4934098312,ckk-244ayk (90/150),0,291.5,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Keyonte George SF Taylor Hendricks SG Cam Spencer UTIL Grayson Allen,,,
800,4934110474,beastyb2025,0,291.5,C Jusuf Nurkic F Scottie Barnes G RJ Barrett PF Miles Bridges PG Keyonte George SF Brandon Ingram SG Cam Spencer UTIL Ryan Kalkbrenner,,,
815,4931333653,hixx (45/150),0,291.25,C Jusuf Nurkic F Royce O'Neale G Devin Booker PF Scottie Barnes PG Cam Spencer SF Lauri Markkanen SG Stephon Castle UTIL Andre Drummond,,,
815,4931333711,hixx (103/150),0,291.25,C Jusuf Nurkic F Kelly Oubre Jr. G Josh Giddey PF Jaren Jackson Jr. PG Collin Sexton SF Brandon Ingram SG Tre Mann UTIL Nic Claxton,,,
815,4931934102,futurehendrix1 (19/20),0,291.25,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF De'Andre Hunter SG Dyson Daniels UTIL Andre Drummond,,,
815,4933672736,shickey7 (2/5),0,291.25,C Jusuf Nurkic F Jaylen Wells G Julian Champagnie PF Scottie Barnes PG Tyrese Maxey SF Lauri Markkanen SG Quentin Grimes UTIL Sion James,,,
815,4933673133,F0rsaken (41/69),0,291.25,C Jusuf Nurkic F Collin Murray-Boyles G Josh Giddey PF Jalen Johnson PG Collin Sexton SF Nickeil Alexander-Walker SG Tyrese Martin UTIL Karl-Anthony Towns,,,
815,4934003529,EricX (65/75),0,291.25,C Jalen Smith F Collin Murray-Boyles G Tre Mann PF Scottie Barnes PG Tyrese Maxey SF Lauri Markkanen SG Dyson Daniels UTIL Tre Jones,,,
815,4934149220,finkbeiner37,0,291.25,C Jusuf Nurkic F Royce O'Neale G Collin Sexton PF Michael Porter Jr. PG Tyrese Maxey SF Terance Mann SG VJ Edgecombe UTIL Quentin Grimes,,,
815,4934156062,RubioDimes (45/77),0,291.25,C Jusuf Nurkic F Miles Bridges G Tyrese Maxey PF Jalen Johnson PG Tre Mann SF Kelly Oubre Jr. SG Quentin Grimes UTIL Cam Spencer,,,
823,4930991915,invertedcheese (91/150),0,291,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Collin Sexton UTIL Andre Drummond,,,
823,4931170961,oxenduck (79/150),0,291,C Jusuf Nurkic F OG Anunoby G Jalen Brunson PF Jalen Johnson PG Cam Spencer SF Kelly Oubre Jr. SG Tre Mann UTIL Josh Giddey,,,
823,4931333637,hixx (29/150),0,291,C Jusuf Nurkic F Michael Porter Jr. G Immanuel Quickley PF Miles Bridges PG Quentin Grimes SF Kon Knueppel SG Cam Spencer UTIL Tyrese Maxey,,,
823,4931499229,awen419 (135/150),0,291,C Jusuf Nurkic F Karl-Anthony Towns G Tre Jones PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Kon Knueppel UTIL Nikola Vucevic,,,
823,4931525067,bpcologna (8/150),0,291,C Andre Drummond F Jalen Johnson G Jalen Brunson PF Scottie Barnes PG Cam Spencer SF Kelly Oubre Jr. SG Keyonte George UTIL Jusuf Nurkic,,,
823,4931525081,bpcologna (22/150),0,291,C Andre Drummond F Karl-Anthony Towns G Josh Giddey PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Collin Sexton UTIL Jusuf Nurkic,,,
823,4931577809,HouseWard,0,291,C Jusuf Nurkic F Michael Porter Jr. G Cedric Coward PF Miles Bridges PG Keyonte George SF Brandon Ingram SG Collin Sexton UTIL Kon Knueppel,,,
823,4931966561,jmoore3903 (136/150),0,291,C Jusuf Nurkic F Jalen Johnson G Dyson Daniels PF Michael Porter Jr. PG Tre Mann SF Grayson Allen SG Quentin Grimes UTIL Keyonte George,,,
823,4933512940,hockeyslayer9771,0,291,C Nikola Vucevic F Ryan Dunn G Quentin Grimes PF Michael Porter Jr. PG Tyrese Maxey SF Patrick Williams SG Mikal Bridges UTIL Kevin Huerter,,,
823,4933573874,gmansir18,0,291,C Onyeka Okongwu F Ryan Dunn G Cedric Coward PF Jalen Johnson PG Josh Giddey SF Kelly Oubre Jr. SG Quentin Grimes UTIL Kevin Huerter,,,
823,4933704250,ChicagoFloyd (4/5),0,291,C Nic Claxton F Kelly Oubre Jr. G Cedric Coward PF Michael Porter Jr. PG Tyrese Maxey SF OG Anunoby SG Mikal Bridges UTIL Ryan Dunn,,,
823,4933823379,nizers,0,291,C Collin Murray-Boyles F Miles Bridges G Tyrese Maxey PF Michael Porter Jr. PG Collin Gillespie SF De'Andre Hunter SG Cedric Coward UTIL Jock Landale,,,
823,4933912029,Naten (18/20),0,291,C Jusuf Nurkic F OG Anunoby G Cam Spencer PF Scottie Barnes PG Tyrese Maxey SF Cedric Coward SG Tre Mann UTIL Josh Giddey,,,
823,4933962910,sbcousle (16/50),0,291,C Jusuf Nurkic F Karl-Anthony Towns G Stephon Castle PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Cedric Coward UTIL Kristaps Porzingis,,,
823,4934078374,phd_aggie (3/15),0,291,C Jusuf Nurkic F Brandon Ingram G Stephon Castle PF Jalen Johnson PG Tre Mann SF Cedric Coward SG RJ Barrett UTIL Michael Porter Jr.,,,
823,4934080460,JahMan17 (4/6),0,291,C Jusuf Nurkic F Michael Porter Jr. G Keyonte George PF Miles Bridges PG Collin Sexton SF Terance Mann SG Sion James UTIL Tyrese Maxey,,,
823,4934084001,JahMan17 (5/6),0,291,C Jusuf Nurkic F Miles Bridges G Sion James PF Michael Porter Jr. PG Keyonte George SF Terance Mann SG Collin Sexton UTIL Tyrese Maxey,,,
823,4934137333,aarondp987 (117/150),0,291,C Jusuf Nurkic F Karl-Anthony Towns G Jalen Brunson PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Cam Spencer UTIL Stephon Castle,,,
823,4934144797,RubioDimes (20/77),0,291,C Jusuf Nurkic F OG Anunoby G Josh Giddey PF Jalen Johnson PG Tre Mann SF Kelly Oubre Jr. SG Cam Spencer UTIL Jalen Brunson,,,
823,4934165919,scott12e12 (55/69),0,291,C Jusuf Nurkic F Miles Bridges G RJ Barrett PF Scottie Barnes PG Keyonte George SF Lauri Markkanen SG Cam Spencer UTIL Tre Mann,,,
823,4934165920,scott12e12 (56/69),0,291,C Jusuf Nurkic F Karl-Anthony Towns G Jalen Brunson PF Michael Porter Jr. PG Tre Mann SF Brandon Ingram SG Cam Spencer UTIL Stephon Castle,,,
844,4931170934,oxenduck (52/150),0,290.75,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Ryan Kalkbrenner,,,
844,4931413092,cowboyron33,0,290.75,C Jusuf Nurkic F Jalen Johnson G Stephon Castle PF Michael Porter Jr. PG Collin Sexton SF Kelly Oubre Jr. SG Keyonte George UTIL Tre Mann,,,
844,4931499188,awen419 (94/150),0,290.75,C Jusuf Nurkic F Ryan Dunn G Cam Thomas PF Larry Nance Jr. PG Tyrese Maxey SF Royce O'Neale SG Quentin Grimes UTIL Josh Giddey,,,
844,4931525766,zroth2 (111/150),0,290.75,C Nic Claxton F Kon Knueppel G Tyrese Maxey PF Miles Bridges PG Collin Sexton SF Brandon Ingram SG Tre Mann UTIL Jusuf Nurkic,,,
844,4931765371,la_pistola (1/2),0,290.75,C Jusuf Nurkic F Lauri Markkanen G VJ Edgecombe PF Jalen Johnson PG Collin Sexton SF Kon Knueppel SG Tre Mann UTIL Quentin Grimes,,,
844,4931828636,westonselman (91/150),0,290.75,C Andre Drummond F Karl-Anthony Towns G Jalen Brunson PF Taylor Hendricks PG Tyrese Maxey SF Cedric Coward SG Quentin Grimes UTIL Jusuf Nurkic,,,
844,4932194832,britton2011 (2/2),0,290.75,C Jusuf Nurkic F Lauri Markkanen G Jalen Brunson PF Scottie Barnes PG Keyonte George SF Brandon Ingram SG Cam Spencer UTIL Jalen Smith,,,
844,4932516534,skijmb (71/150),0,290.75,C Jusuf Nurkic F Karl-Anthony Towns G Tyrese Maxey PF Michael Porter Jr. PG Collin Sexton SF Terance Mann SG Keyonte George UTIL Jalen Smith,,,
844,4932713497,opatlion (8/50),0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4933250172,kszng (130/150),0,290.75,C Jalen Smith F Jalen Johnson G Cedric Coward PF Michael Porter Jr. PG Tre Jones SF Kon Knueppel SG Keyonte George UTIL Lauri Markkanen,,,
844,4933307916,dwilson05,0,290.75,C Jusuf Nurkic F Brandon Ingram G Tyrese Maxey PF Miles Bridges PG Collin Sexton SF Terance Mann SG Quentin Grimes UTIL Kentavious Caldwell-Pope,,,
844,4933572531,DancingFighterG,0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Collin Sexton SF Kelly Oubre Jr. SG Cam Spencer UTIL Jusuf Nurkic,,,
844,4933701200,beaker913 (80/150),0,290.75,C Jusuf Nurkic F Jaren Jackson Jr. G Collin Sexton PF Collin Murray-Boyles PG Tre Mann SF Brandon Ingram SG Donovan Mitchell UTIL Stephon Castle,,,
844,4933703540,AaronCosta (74/75),0,290.75,C Jusuf Nurkic F Brandon Ingram G Keyonte George PF Karl-Anthony Towns PG Collin Sexton SF De'Andre Hunter SG Cam Spencer UTIL Stephon Castle,,,
844,4933723153,scott12e12 (15/69),0,290.75,C Jusuf Nurkic F Miles Bridges G Keyonte George PF Scottie Barnes PG Tre Mann SF Cedric Coward SG Collin Sexton UTIL Stephon Castle,,,
844,4933732074,mvandygriff (1/3),0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4933755223,ajack02,0,290.75,C Jusuf Nurkic F Ryan Dunn G Collin Sexton PF Miles Bridges PG Cam Spencer SF Lauri Markkanen SG Keyonte George UTIL Josh Giddey,,,
844,4933756658,dacoltz (62/150),0,290.75,C Andre Drummond F Karl-Anthony Towns G Devin Booker PF Collin Murray-Boyles PG Keyonte George SF OG Anunoby SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4933760683,sullybrochill (81/150),0,290.75,C Jusuf Nurkic F Karl-Anthony Towns G Dyson Daniels PF Scottie Barnes PG Cam Spencer SF OG Anunoby SG Tre Mann UTIL Jalen Brunson,,,
844,4933760705,sullybrochill (103/150),0,290.75,C Jusuf Nurkic F Brandon Ingram G Jalen Brunson PF Scottie Barnes PG Cam Spencer SF Lauri Markkanen SG Keyonte George UTIL Jalen Smith,,,
844,4933776336,hackartist (2/2),0,290.75,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Ryan Kalkbrenner,,,
844,4933831243,heathl60 (1/3),0,290.75,C Ryan Kalkbrenner F Miles Bridges G Cam Spencer PF Karl-Anthony Towns PG Josh Giddey SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4933944259,liquidpimp1,0,290.75,C Jusuf Nurkic F Terance Mann G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Cedric Coward SG Cam Spencer UTIL Dyson Daniels,,,
844,4933970012,ed8802,0,290.75,C Ryan Kalkbrenner F Miles Bridges G Cam Spencer PF Karl-Anthony Towns PG Josh Giddey SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4934038690,Skatsuf (40/40),0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Collin Sexton PF Miles Bridges PG Josh Giddey SF Kelly Oubre Jr. SG Cam Spencer UTIL Jusuf Nurkic,,,
844,4934098270,ckk-244ayk (48/150),0,290.75,C Collin Murray-Boyles F OG Anunoby G Josh Giddey PF Miles Bridges PG Immanuel Quickley SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4934101631,Dizzy_D,0,290.75,C Jusuf Nurkic F Nickeil Alexander-Walker G Dyson Daniels PF Scottie Barnes PG Collin Sexton SF Lauri Markkanen SG Kon Knueppel UTIL Collin Gillespie,,,
844,4934138147,mhankin (2/95),0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
844,4934138237,mhankin (92/95),0,290.75,C Ryan Kalkbrenner F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Cam Spencer SF Kelly Oubre Jr. SG Collin Sexton UTIL Jusuf Nurkic,,,
873,4930908832,chris--26 (21/40),0,290.5,C Jusuf Nurkic F Brandon Ingram G Josh Giddey PF Michael Porter Jr. PG Tyrese Maxey SF Kelly Oubre Jr. SG Cam Spencer UTIL Andre Drummond,,,
873,4930991831,invertedcheese (7/150),0,290.5,C Jusuf Nurkic F Brandon Ingram G Josh Giddey PF Michael Porter Jr. PG Tyrese Maxey SF Kelly Oubre Jr. SG Cam Spencer UTIL Andre Drummond,,,
873,4930991852,invertedcheese (28/150),0,290.5,C Jusuf Nurkic F Kelly Oubre Jr. G Jalen Brunson PF Miles Bridges PG Josh Giddey SF Brandon Ingram SG Cam Spencer UTIL Andre Drummond,,,
873,4931333610,hixx (2/150),0,290.5,C Andre Drummond F Brandon Ingram G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Kelly Oubre Jr. SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4931525664,zroth2 (9/150),0,290.5,C Andre Drummond F Brandon Ingram G Jalen Brunson PF Miles Bridges PG Josh Giddey SF Kelly Oubre Jr. SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4931828566,westonselman (21/150),0,290.5,C Andre Drummond F Brandon Ingram G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Kelly Oubre Jr. SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4931828635,westonselman (90/150),0,290.5,C Jusuf Nurkic F De'Andre Hunter G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Kelly Oubre Jr. SG Cam Spencer UTIL Ryan Kalkbrenner,,,
873,4932243643,jediorder (3/38),0,290.5,C Jusuf Nurkic F De'Andre Hunter G Dyson Daniels PF Miles Bridges PG Josh Giddey SF OG Anunoby SG Cedric Coward UTIL Jaylon Tyson,,,
873,4932338197,lozingitall (132/150),0,290.5,C Jusuf Nurkic F Ryan Dunn G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Kelly Oubre Jr. SG Collin Sexton UTIL Andre Drummond,,,
873,4932419833,3rd_and_schlong (76/150),0,290.5,C Sandro Mamukelashvili F Royce O'Neale G RJ Barrett PF Miles Bridges PG Cam Spencer SF Brandon Ingram SG Quentin Grimes UTIL Devin Booker,,,
873,4932862100,ocdobv (117/150),0,290.5,C Moussa Diabate F Royce O'Neale G Josh Giddey PF Jaren Jackson Jr. PG Jalen Brunson SF Brandon Ingram SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4933266133,sonny280,0,290.5,C Jusuf Nurkic F Terance Mann G Keyonte George PF Royce O'Neale PG Josh Giddey SF Cedric Coward SG Cam Thomas UTIL Miles Bridges,,,
873,4933346516,thejosh102,0,290.5,C Jusuf Nurkic F Brandon Ingram G Josh Giddey PF Jalen Johnson PG Tyrese Maxey SF Patrick Williams SG Cam Spencer UTIL Ryan Dunn,,,
873,4933470581,swayush1727 (18/18),0,290.5,C Jusuf Nurkic F Scottie Barnes G Collin Gillespie PF Kyle Filipowski PG Quentin Grimes SF Lauri Markkanen SG Lonzo Ball UTIL Karl-Anthony Towns,,,
873,4933657548,bgreseth (149/150),0,290.5,C Andre Drummond F Kelly Oubre Jr. G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Brandon Ingram SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4933674015,ChicagoFloyd (2/5),0,290.5,C Jusuf Nurkic F Lauri Markkanen G Cedric Coward PF Miles Bridges PG Keyonte George SF Kelly Oubre Jr. SG Cam Spencer UTIL Scottie Barnes,,,
873,4933706456,joffyy (36/150),0,290.5,C Kristaps Porzingis F Karl-Anthony Towns G Devin Booker PF Miles Bridges PG Cam Spencer SF Kon Knueppel SG Tre Mann UTIL Jusuf Nurkic,,,
873,4933756662,dacoltz (66/150),0,290.5,C Ryan Kalkbrenner F Collin Murray-Boyles G Tre Jones PF Scottie Barnes PG Jalen Brunson SF Lauri Markkanen SG Collin Sexton UTIL Jusuf Nurkic,,,
873,4933812109,phils44 (3/5),0,290.5,C Andre Drummond F Kelly Oubre Jr. G Jalen Brunson PF Miles Bridges PG Josh Giddey SF Brandon Ingram SG Cam Spencer UTIL Jusuf Nurkic,,,
873,4933912015,Naten (4/20),0,290.5,C Jusuf Nurkic F Kelly Oubre Jr. G Josh Giddey PF Miles Bridges PG Jalen Brunson SF Brandon Ingram SG Cam Spencer UTIL Andre Drummond,,,
873,4934096109,DotStomper (3/3),0,290.5,C Jusuf Nurkic F Kelly Oubre Jr. G Jalen Brunson PF Miles Bridges PG Josh Giddey SF Brandon Ingram SG Cam Spencer UTIL Andre Drummond,,,
873,4934137574,weatherman172 (8/11),0,290.5,C Jusuf Nurkic F Terance Mann G Quentin Grimes PF Jalen Johnson PG Tyrese Maxey SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Andre Drummond,,,
895,4930991848,invertedcheese (24/150),0,290.25,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Andre Drummond,,,
895,4931170892,oxenduck (10/150),0,290.25,C Andre Drummond F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Jusuf Nurkic,,,
895,4931333638,hixx (30/150),0,290.25,C Jusuf Nurkic F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Andre Drummond,,,
895,4931525190,bpcologna (131/150),0,290.25,C Jusuf Nurkic F Jaren Jackson Jr. G Josh Giddey PF Michael Porter Jr. PG Cam Spencer SF Kelly Oubre Jr. SG Tre Mann UTIL Karl-Anthony Towns,,,
895,4931525660,zroth2 (5/150),0,290.25,C Andre Drummond F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Jusuf Nurkic,,,
895,4931570369,wakeringer (52/150),0,290.25,C Nic Claxton F Michael Porter Jr. G Tyrese Maxey PF Collin Murray-Boyles PG Collin Sexton SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Jusuf Nurkic,,,
895,4931710319,Atc511,0,290.25,C Jusuf Nurkic F Lauri Markkanen G Stephon Castle PF Jalen Johnson PG Keyonte George SF Nickeil Alexander-Walker SG Jaylon Tyson UTIL Terance Mann,,,
895,4931828557,westonselman (12/150),0,290.25,C Andre Drummond F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Jusuf Nurkic,,,
895,4931934094,futurehendrix1 (11/20),0,290.25,C Jusuf Nurkic F Karl-Anthony Towns G Cedric Coward PF Scottie Barnes PG Josh Giddey SF Lauri Markkanen SG Cam Spencer UTIL Sandro Mamukelashvili,,,
895,4931966447,jmoore3903 (22/150),0,290.25,C Jusuf Nurkic F OG Anunoby G Kevin Huerter PF Miles Bridges PG Cam Spencer SF Lauri Markkanen SG RJ Barrett UTIL Josh Giddey,,,
895,4932516606,skijmb (143/150),0,290.25,C Jusuf Nurkic F Scottie Barnes G Josh Giddey PF Miles Bridges PG Javon Small SF Cedric Coward SG Cam Thomas UTIL Nic Claxton,,,
895,4932573898,fjbourne (115/150),0,290.25,C Nic Claxton F Michael Porter Jr. G Cam Spencer PF Jalen Johnson PG Keyonte George SF Lauri Markkanen SG Collin Sexton UTIL Jusuf Nurkic,,,
895,4933720382,kltrout12,0,290.25,C Jusuf Nurkic F Jalen Johnson G Josh Giddey PF Ryan Dunn PG Tyrese Maxey SF Kelly Oubre Jr. SG Jaylon Tyson UTIL Cam Spencer,,,
895,4933747155,fredy88 (1/2),0,290.25,C Nic Claxton F De'Andre Hunter G Nickeil Alexander-Walker PF Jalen Johnson PG Cam Spencer SF Brandon Ingram SG RJ Barrett UTIL Collin Sexton,,,
895,4933756615,dacoltz (19/150),0,290.25,C Ryan Kalkbrenner F Karl-Anthony Towns G Jalen Brunson PF Collin Murray-Boyles PG Keyonte George SF De'Andre Hunter SG Collin Sexton UTIL Jusuf Nurkic,,,
895,4933760673,sullybrochill (71/150),0,290.25,C Jusuf Nurkic F Lauri Markkanen G VJ Edgecombe PF Scottie Barnes PG Josh Giddey SF Kelly Oubre Jr. SG Cam Spencer UTIL Andre Drummond,,,
895,4933957913,GERARDBUTLERSKITCHEN (1/2),0,290.25,C Ryan Kalkbrenner F Royce O'Neale G Josh Giddey PF Karl-Anthony Towns PG Collin Sexton SF Brandon Ingram SG Jaylon Tyson UTIL Patrick Williams,,,
895,4933964014,ChinoNwan (2/2),0,290.25,C Jusuf Nurkic F Patrick Williams G Keyonte George PF Jalen Johnson PG Josh Giddey SF Lauri Markkanen SG Collin Sexton UTIL Cam Spencer,,,
895,4934013105,wtread5 (6/20),0,290.25,C Andre Drummond F Miles Bridges G Devin Booker PF Scottie Barnes PG Tre Mann SF Kelly Oubre Jr. SG Cam Spencer UTIL Kristaps Porzingis,,,
895,4934089813,SeanGeezy (1/20),0,290.25,C Andre Drummond F Karl-Anthony Towns G Josh Giddey PF Miles Bridges PG Tyrese Maxey SF Taylor Hendricks SG Cam Spencer UTIL Jusuf Nurkic,,,
895,4934089819,SeanGeezy (7/20),0,290.25,C Jusuf Nurkic F Scottie Barnes G Josh Giddey PF Miles Bridges PG Cam Spencer SF Cedric Coward SG Collin Sexton UTIL Matas Buzelis,,,
895,4934098357,ckk-244ayk (135/150),0,290.25,C Andre Drummond F Matas Buzelis G Jalen Brunson PF Scottie Barnes PG Josh Giddey SF OG Anunoby SG Cam Spencer UTIL Jusuf Nurkic,,,
895,4934120131,mbelman967 (16/150),0,290.25,C Andre Drummond F Scottie Barnes G Josh Giddey PF Miles Bridges PG Cam Spencer SF OG Anunoby SG VJ Edgecombe UTIL Jusuf Nurkic,,,
918,4930991940,invertedcheese (116/150),0,290,C Andre Drummond F Scottie Barnes G Dyson Daniels PF Miles Bridges PG Collin Sexton SF Kelly Oubre Jr. SG Keyonte George UTIL Jusuf Nurkic,,,
918,4931201960,relicck (68/150),0,290,C Andre Drummond F Miles Bridges G Keyonte George PF Scottie Barnes PG Collin Sexton SF Kelly Oubre Jr. SG Dyson Daniels UTIL Jusuf Nurkic,,,
918,4931201979,relicck (87/150),0,290,C Jusuf Nurkic F Brandon Ingram G Cam Spencer PF Larry Nance Jr. PG Tyrese Maxey SF Kon Knueppel SG Keyonte George UTIL Josh Giddey,,,
918,4931363345,Chukie122 (1/2),0,290,C Jusuf Nurkic F De'Andre Hunter G Quentin Grimes PF Ryan Dunn PG Tyrese Maxey SF Kelly Oubre Jr. SG VJ Edgecombe UTIL OG Anunoby,,,
918,4931525078,bpcologna (19/150),0,290,C Andre Drummond F Scottie Barnes G Keyonte George PF Miles Bridges PG Collin Sexton SF Kelly Oubre Jr. SG Dyson Daniels UTIL Jusuf Nurkic,,,
918,4931850529,romanestjean,0,290,C Jusuf Nurkic F Jaylon Tyson G Tyrese Maxey PF Ryan Dunn PG Josh Giddey SF Kelly Oubre Jr. SG Keyonte George UTIL Jock Landale,,,
918,4932420743,CashGuru (2/2),0,290,C Nic Claxton F Lauri Markkanen G Miles McBride PF Michael Porter Jr. PG Josh Giddey SF Nickeil Alexander-Walker SG Keyonte George UTIL Tyrese Martin,,,
918,4932713511,opatlion (22/50),0,290,C Jusuf Nurkic F Scottie Barnes G Tre Mann PF Jalen Johnson PG Tyrese Maxey SF Kon Knueppel SG Collin Sexton UTIL Cam Spencer,,,
918,4933651958,jsn77 (110/150),0,290,C Jusuf Nurkic F Keldon Johnson G Josh Giddey PF Karl-Anthony Towns PG Collin Sexton SF Kelly Oubre Jr. SG Tre Mann UTIL Kristaps Porzingis,,,
918,4933701244,beaker913 (124/150),0,290,C Jusuf Nurkic F Karl-Anthony Towns G Stephon Castle PF Michael Porter Jr. PG Jalen Brunson SF Brandon Ingram SG Cam Spencer UTIL Andre Drummond,,,
918,4933756612,dacoltz (16/150),0,290,C Andre Drummond F Miles Bridges G Collin Sexton PF Scottie Barnes PG Keyonte George SF Kelly Oubre Jr. SG Dyson Daniels UTIL Jusuf Nurkic,,,
918,4933756703,dacoltz (107/150),0,290,C Andre Drummond F Karl-Anthony Towns G Devin Booker PF Miles Bridges PG Keyonte George SF Kon Knueppel SG Cam Spencer UTIL Jusuf Nurkic,,,
918,4933760636,sullybrochill (34/150),0,290,C Ryan Kalkbrenner F Karl-Anthony Towns G Javon Small PF Collin Murray-Boyles PG Quentin Grimes SF Brandon Ingram SG Cam Thomas UTIL Jalen Brunson,,,
918,4933797127,maxk3293,0,290,C Andre Drummond F Miles Bridges G Stephon Castle PF Scottie Barnes PG Cam Spencer SF Kelly Oubre Jr. SG Mikal Bridges UTIL Cam Thomas,,,
918,4934009777,zoltar91282 (54/150),0,290,C Jusuf Nurkic F Michael Porter Jr. G Collin Sexton PF Jalen Johnson PG Cam Spencer SF Kon Knueppel SG Dyson Daniels UTIL Jalen Brunson,,,
918,4934098346,ckk-244ayk (124/150),0,290,C Jusuf Nurkic F Santi Aldama G Kevin Huerter PF Scottie Barnes PG Jalen Brunson SF Kelly Oubre Jr. SG Cam Spencer UTIL Josh Giddey,,,
