Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3714,4941970477,jmoore3903 (69/150),0,309.25,C Alexandre Sarr F Toumani Camara G Davion Mitchell PF Mouhamed Gueye PG Tyrese Maxey SF Zaccharie Risacher SG Dyson Daniels UTIL Onyeka Okongwu,,,
3714,4941972969,vmilano801 (1/2),0,309.25,C Nikola Jovic F Trendon Watford G Jake LaRavia PF PJ Washington PG Josh Giddey SF Julian Champagnie SG Cooper Flagg UTIL Onyeka Okongwu,,,
3714,4941995241,zoltar91282 (37/150),0,309.25,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Andrew Wiggins PG Luka Doncic SF Jaylon Tyson SG Donovan Mitchell UTIL Mouhamed Gueye,,,
3714,4942022401,muleboy19,0,309.25,C Nikola Vucevic F Collin Murray-Boyles G Tyrese Maxey PF Naji Marshall PG Jrue Holiday SF Marcus Smart SG Trey Murphy III UTIL Jamal Shead,,,
3714,4942038698,lsahr (24/60),0,309.25,C Mouhamed Gueye F Andrew Wiggins G Keaton Wallace PF Derik Queen PG CJ McCollum SF Zaccharie Risacher SG Donovan Mitchell UTIL Luka Doncic,,,
3714,4942039935,tombradyisgray (88/150),0,309.25,C Daniel Gafford F Mouhamed Gueye G Keaton Wallace PF Asa Newell PG Luka Doncic SF Herbert Jones SG Trey Murphy III UTIL Josh Giddey,,,
3714,4942042062,Blomo3221 (1/10),0,309.25,C Alexandre Sarr F Mouhamed Gueye G Keaton Wallace PF Andrew Wiggins PG CJ McCollum SF PJ Washington SG Trey Murphy III UTIL Nikola Vucevic,,,
3714,4942054556,manolo83,0,309.25,C Alexandre Sarr F Derik Queen G Sam Merrill PF Trendon Watford PG Luka Doncic SF Saddiq Bey SG Stephon Castle UTIL Onyeka Okongwu,,,
3714,4942056393,RoadRabbit (28/45),0,309.25,C Sandro Mamukelashvili F Naji Marshall G Keaton Wallace PF Deni Avdija PG Tyrese Maxey SF Zaccharie Risacher SG Corey Kispert UTIL Luka Doncic,,,
3714,4942085513,breid777 (1/7),0,309.25,C Daniel Gafford F Scottie Barnes G Tyrese Maxey PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Norman Powell UTIL Jrue Holiday,,,
3714,4942156048,rex21023 (8/8),0,309.25,C Onyeka Okongwu F Saddiq Bey G Keaton Wallace PF Deni Avdija PG Luka Doncic SF Zaccharie Risacher SG Cooper Flagg UTIL Mouhamed Gueye,,,
3714,4942158800,narendra22 (53/150),0,309.25,C Joel Embiid F Zaccharie Risacher G Jeremiah Fears PF Mouhamed Gueye PG Luka Doncic SF Jaime Jaquez Jr. SG Max Christie UTIL Onyeka Okongwu,,,
3714,4942165687,FantasyGuruDrew (13/150),0,309.25,C Kel'el Ware F Mouhamed Gueye G Josh Giddey PF Evan Mobley PG Keaton Wallace SF Herbert Jones SG Tre Johnson UTIL Deni Avdija,,,
3714,4942171290,hixx (83/150),0,309.25,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Trendon Watford PG Luka Doncic SF PJ Washington SG Cooper Flagg UTIL Kel'el Ware,,,
3714,4942174879,briperry92,0,309.25,C Sandro Mamukelashvili F Mouhamed Gueye G CJ McCollum PF Deni Avdija PG Luka Doncic SF Jaime Jaquez Jr. SG Kyshawn George UTIL Pelle Larsson,,,
3714,4942182190,brandonortegaa (32/150),0,309.25,C Kel'el Ware F Derik Queen G Dyson Daniels PF Mouhamed Gueye PG CJ McCollum SF Zaccharie Risacher SG Cooper Flagg UTIL Luka Doncic,,,
3714,4942201800,MPascavis (118/150),0,309.25,C Joel Embiid F Zaccharie Risacher G Keaton Wallace PF Evan Mobley PG Luka Doncic SF Naji Marshall SG Vit Krejci UTIL Onyeka Okongwu,,,
3714,4942239071,ctilton23 (16/20),0,309.25,C Collin Murray-Boyles F Deni Avdija G Keaton Wallace PF Andrew Wiggins PG Luka Doncic SF Zaccharie Risacher SG RJ Barrett UTIL Mouhamed Gueye,,,
3714,4942239934,mbelman967 (143/150),0,309.25,C Joel Embiid F Andrew Wiggins G Trey Murphy III PF Mouhamed Gueye PG Immanuel Quickley SF Marcus Smart SG Dyson Daniels UTIL Onyeka Okongwu,,,
3750,4940899617,maxwellsdad,0,309,C Mouhamed Gueye F Deni Avdija G Keaton Wallace PF Saddiq Bey PG Tyrese Maxey SF Marcus Smart SG Dyson Daniels UTIL Alexandre Sarr,,,
3750,4940995893,mremix (1/3),0,309,C Joel Embiid F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Jose Alvarado SF Saddiq Bey SG Jaime Jaquez Jr. UTIL Vit Krejci,,,
3750,4941026812,bgreseth (18/150),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Luka Doncic,,,
3750,4941171789,elijahbreezy,0,309,C Onyeka Okongwu F Mouhamed Gueye G Donovan Mitchell PF Evan Mobley PG Keaton Wallace SF Zaccharie Risacher SG Max Christie UTIL Josh Giddey,,,
3750,4941329470,mazwa (4/150),0,309,C Alexandre Sarr F Derik Queen G Keaton Wallace PF Deni Avdija PG Josh Giddey SF Zaccharie Risacher SG Norman Powell UTIL Onyeka Okongwu,,,
3750,4941426687,berntcard (1/2),0,309,C Nikola Jovic F Max Christie G Trey Murphy III PF Saddiq Bey PG Tre Jones SF Kelly Oubre Jr. SG Stephon Castle UTIL Scottie Barnes,,,
3750,4941455156,giantsquid (74/150),0,309,C Derik Queen F Mouhamed Gueye G Josh Giddey PF Evan Mobley PG Keaton Wallace SF Marcus Smart SG Dyson Daniels UTIL Trey Murphy III,,,
3750,4941483189,mzarogoza,0,309,C Onyeka Okongwu F Toumani Camara G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Zaccharie Risacher SG Donovan Mitchell UTIL CJ McCollum,,,
3750,4941556723,blueguy (61/150),0,309,C Joel Embiid F Mouhamed Gueye G Luka Doncic PF Asa Newell PG Keaton Wallace SF PJ Washington SG Norman Powell UTIL Onyeka Okongwu,,,
3750,4941556741,blueguy (79/150),0,309,C Alexandre Sarr F Jaime Jaquez Jr. G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Zaccharie Risacher SG Cooper Flagg UTIL Onyeka Okongwu,,,
3750,4941556808,blueguy (146/150),0,309,C Alexandre Sarr F Deni Avdija G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Max Christie SG Lonzo Ball UTIL Onyeka Okongwu,,,
3750,4941671018,RichGreen4 (128/150),0,309,C Alexandre Sarr F Derik Queen G Josh Giddey PF Deni Avdija PG Keaton Wallace SF Zaccharie Risacher SG Norman Powell UTIL Onyeka Okongwu,,,
3750,4941706602,gehrenberg (57/150),0,309,C Alexandre Sarr F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Jaime Jaquez Jr. SG Cooper Flagg UTIL Onyeka Okongwu,,,
3750,4941828158,efeldkir (1/10),0,309,C Alexandre Sarr F Deni Avdija G Keaton Wallace PF Derik Queen PG Josh Giddey SF Zaccharie Risacher SG Norman Powell UTIL Onyeka Okongwu,,,
3750,4941848955,dtadiello (19/34),0,309,C Onyeka Okongwu F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Keaton Wallace,,,
3750,4941848964,dtadiello (28/34),0,309,C Kel'el Ware F Zaccharie Risacher G Dyson Daniels PF Mouhamed Gueye PG Keaton Wallace SF Jaime Jaquez Jr. SG RJ Barrett UTIL Luka Doncic,,,
3750,4941864770,sullybrochill (47/150),0,309,C Joel Embiid F Jaime Jaquez Jr. G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Pelle Larsson SG RJ Barrett UTIL Onyeka Okongwu,,,
3750,4941864844,sullybrochill (121/150),0,309,C Alexandre Sarr F Jaime Jaquez Jr. G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Cooper Flagg UTIL Onyeka Okongwu,,,
3750,4941864867,sullybrochill (144/150),0,309,C Joel Embiid F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Dyson Daniels UTIL Luka Doncic,,,
3750,4941915050,tryingtowintoday,0,309,C Alexandre Sarr F Trendon Watford G Stephon Castle PF Patrick Williams PG Luka Doncic SF Zaccharie Risacher SG Gradey Dick UTIL Trey Murphy III,,,
3750,4941969355,jaylox15 (2/10),0,309,C Onyeka Okongwu F Marcus Smart G Jrue Holiday PF Mouhamed Gueye PG Davion Mitchell SF Zaccharie Risacher SG Jaime Jaquez Jr. UTIL Luka Doncic,,,
3750,4941970467,jmoore3903 (59/150),0,309,C Alexandre Sarr F Evan Mobley G Shaedon Sharpe PF Mouhamed Gueye PG Immanuel Quickley SF Zaccharie Risacher SG RJ Barrett UTIL Onyeka Okongwu,,,
3750,4941970497,jmoore3903 (89/150),0,309,C Jarrett Allen F Mouhamed Gueye G Keaton Wallace PF Asa Newell PG Tyrese Maxey SF PJ Washington SG Dyson Daniels UTIL Evan Mobley,,,
3750,4941995282,zoltar91282 (78/150),0,309,C Onyeka Okongwu F Mouhamed Gueye G Davion Mitchell PF Deni Avdija PG Luka Doncic SF Zaccharie Risacher SG Kyshawn George UTIL Keaton Wallace,,,
3750,4941995912,TSCANS13 (23/50),0,309,C Alexandre Sarr F Jaime Jaquez Jr. G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Zaccharie Risacher SG Cooper Flagg UTIL Onyeka Okongwu,,,
3750,4942029304,NEBaller24 (10/10),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Luka Doncic,,,
3750,4942039903,tombradyisgray (56/150),0,309,C Onyeka Okongwu F Mouhamed Gueye G Keaton Wallace PF Asa Newell PG Tyrese Maxey SF Brandon Ingram SG Tre Johnson UTIL Luka Doncic,,,
3750,4942067982,Bradys6 (2/2),0,309,C Sandro Mamukelashvili F Mouhamed Gueye G Davion Mitchell PF Naji Marshall PG Luka Doncic SF Zaccharie Risacher SG RJ Barrett UTIL Josh Giddey,,,
3750,4942124272,scott12e12 (67/70),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Luka Doncic,,,
3750,4942132523,werewolvesoflondon (8/24),0,309,C Alexandre Sarr F PJ Washington G Keaton Wallace PF Mouhamed Gueye PG Bub Carrington SF Herbert Jones SG Trey Murphy III UTIL Luka Doncic,,,
3750,4942147670,ocdobv (84/150),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Luka Doncic,,,
3750,4942147671,ocdobv (85/150),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Max Christie SG Trey Murphy III UTIL Nikola Vucevic,,,
3750,4942165681,FantasyGuruDrew (7/150),0,309,C Sandro Mamukelashvili F Mouhamed Gueye G Keaton Wallace PF Scottie Barnes PG Immanuel Quickley SF De'Andre Hunter SG Jaime Jaquez Jr. UTIL Luka Doncic,,,
3750,4942165764,FantasyGuruDrew (90/150),0,309,C Onyeka Okongwu F Toumani Camara G Luka Doncic PF Mouhamed Gueye PG CJ McCollum SF Zaccharie Risacher SG Donovan Mitchell UTIL Keaton Wallace,,,
3750,4942171354,hixx (147/150),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Mouhamed Gueye PG CJ McCollum SF Toumani Camara SG Donovan Mitchell UTIL Luka Doncic,,,
3750,4942182212,brandonortegaa (54/150),0,309,C Onyeka Okongwu F Mouhamed Gueye G Luka Doncic PF Evan Mobley PG Jeremiah Fears SF Zaccharie Risacher SG Jaime Jaquez Jr. UTIL Keaton Wallace,,,
3750,4942193921,hchawk89 (37/53),0,309,C Onyeka Okongwu F Zaccharie Risacher G Keaton Wallace PF Collin Murray-Boyles PG Luka Doncic SF Brandon Ingram SG Donovan Mitchell UTIL Mouhamed Gueye,,,
3750,4942195575,RubioDimes (68/150),0,309,C Onyeka Okongwu F Mouhamed Gueye G Donovan Mitchell PF Evan Mobley PG Josh Giddey SF Zaccharie Risacher SG Max Christie UTIL Keaton Wallace,,,
3750,4942195636,RubioDimes (129/150),0,309,C Alexandre Sarr F Herbert Jones G Luka Doncic PF Mouhamed Gueye PG Bub Carrington SF PJ Washington SG Trey Murphy III UTIL Keaton Wallace,,,
3750,4942201734,MPascavis (52/150),0,309,C Joel Embiid F Mouhamed Gueye G Keaton Wallace PF Asa Newell PG Luka Doncic SF PJ Washington SG Norman Powell UTIL Onyeka Okongwu,,,
3750,4942201742,MPascavis (60/150),0,309,C Joel Embiid F Zaccharie Risacher G Josh Giddey PF Deni Avdija PG Keaton Wallace SF Jaime Jaquez Jr. SG Tre Johnson UTIL Onyeka Okongwu,,,
3750,4942215249,nickolaiwilson,0,309,C Onyeka Okongwu F Deni Avdija G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Kyshawn George UTIL Davion Mitchell,,,
3792,4940967428,ckk-244ayk (77/150),0,308.75,C Kel'el Ware F Mouhamed Gueye G Jrue Holiday PF Collin Murray-Boyles PG Keaton Wallace SF Kelly Oubre Jr. SG RJ Barrett UTIL Luka Doncic,,,
3792,4940968045,westonselman (55/150),0,308.75,C Victor Wembanyama F Derik Queen G Keaton Wallace PF Mouhamed Gueye PG Immanuel Quickley SF Zaccharie Risacher SG Vit Krejci UTIL Luka Doncic,,,
3792,4941047568,bpcologna (37/150),0,308.75,C Alexandre Sarr F Deni Avdija G Luka Doncic PF Asa Newell PG Keaton Wallace SF Vit Krejci SG Cooper Flagg UTIL Onyeka Okongwu,,,
3792,4941081286,zroth2 (13/150),0,308.75,C Kel'el Ware F Mouhamed Gueye G Luka Doncic PF Asa Newell PG CJ McCollum SF PJ Washington SG Cooper Flagg UTIL Onyeka Okongwu,,,
3792,4941186902,beaker913 (20/150),0,308.75,C Joel Embiid F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Jaime Jaquez Jr. SG Norman Powell UTIL Kel'el Ware,,,
3792,4941329601,mazwa (135/150),0,308.75,C Alexandre Sarr F Derik Queen G Keaton Wallace PF Deni Avdija PG Luka Doncic SF Pelle Larsson SG Kevin Huerter UTIL Onyeka Okongwu,,,
3792,4941397866,relicck (81/150),0,308.75,C Alexandre Sarr F Asa Newell G Immanuel Quickley PF Mouhamed Gueye PG Tre Johnson SF PJ Washington SG Donovan Mitchell UTIL Josh Giddey,,,
3792,4941397903,relicck (118/150),0,308.75,C Jarrett Allen F Asa Newell G Keaton Wallace PF Mouhamed Gueye PG Tyrese Maxey SF Zaccharie Risacher SG Dyson Daniels UTIL Luka Doncic,,,
3792,4941453026,jpm11 (93/150),0,308.75,C Daniel Gafford F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Keaton Wallace SF Vit Krejci SG Dyson Daniels UTIL Onyeka Okongwu,,,
3792,4941455223,giantsquid (141/150),0,308.75,C Kel'el Ware F Herbert Jones G Trey Murphy III PF Asa Newell PG Luka Doncic SF Toumani Camara SG Cooper Flagg UTIL Mouhamed Gueye,,,
3792,4941640158,KMasonbx (3/45),0,308.75,C Mouhamed Gueye F Evan Mobley G Luka Doncic PF Trendon Watford PG Keaton Wallace SF Zaccharie Risacher SG Kyshawn George UTIL Andrew Wiggins,,,
3792,4941860927,ocdobv (3/150),0,308.75,C Kel'el Ware F Asa Newell G Luka Doncic PF Mouhamed Gueye PG CJ McCollum SF PJ Washington SG Cooper Flagg UTIL Onyeka Okongwu,,,
3792,4941864863,sullybrochill (140/150),0,308.75,C Sandro Mamukelashvili F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Keaton Wallace SF Jerami Grant SG Norman Powell UTIL Onyeka Okongwu,,,
3792,4941970454,jmoore3903 (46/150),0,308.75,C Jarrett Allen F Mouhamed Gueye G Keaton Wallace PF Asa Newell PG Tyrese Maxey SF Zaccharie Risacher SG Dyson Daniels UTIL Luka Doncic,,,
3792,4941970511,jmoore3903 (103/150),0,308.75,C Alexandre Sarr F Mouhamed Gueye G Luka Doncic PF Asa Newell PG Keaton Wallace SF Marcus Smart SG RJ Barrett UTIL Deni Avdija,,,
3792,4942000501,aarondp987 (62/150),0,308.75,C Alexandre Sarr F Deni Avdija G Keaton Wallace PF Evan Mobley PG Tre Johnson SF Zaccharie Risacher SG Dyson Daniels UTIL Onyeka Okongwu,,,
3792,4942051472,bmcgowan47 (20/31),0,308.75,C Kel'el Ware F Evan Mobley G Josh Giddey PF Mouhamed Gueye PG Davion Mitchell SF Herbert Jones SG Tre Johnson UTIL Jrue Holiday,,,
3792,4942070638,jdefrain (2/3),0,308.75,C Onyeka Okongwu F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Bub Carrington SF Zaccharie Risacher SG RJ Barrett UTIL Derik Queen,,,
3792,4942078439,KevSooner405,0,308.75,C Alexandre Sarr F Deni Avdija G Keaton Wallace PF Naji Marshall PG Josh Giddey SF Marcus Smart SG Dyson Daniels UTIL Zaccharie Risacher,,,
3792,4942080399,tcizzleualready (1/2),0,308.75,C Alexandre Sarr F Deni Avdija G Keaton Wallace PF Caleb Houstan PG Immanuel Quickley SF Jaime Jaquez Jr. SG Donovan Mitchell UTIL Kelly Oubre Jr.,,,
3792,4942089218,pumzz,0,308.75,C Onyeka Okongwu F Derik Queen G Luka Doncic PF Deni Avdija PG Bub Carrington SF Zaccharie Risacher SG RJ Barrett UTIL Mouhamed Gueye,,,
3792,4942113952,RoadRabbit (43/45),0,308.75,C Sandro Mamukelashvili F Zaccharie Risacher G Jose Alvarado PF Deni Avdija PG Luka Doncic SF Jake LaRavia SG RJ Barrett UTIL Trendon Watford,,,
3792,4942132534,werewolvesoflondon (19/24),0,308.75,C Onyeka Okongwu F Scottie Barnes G Jrue Holiday PF Mouhamed Gueye PG Keaton Wallace SF Brandon Ingram SG Quentin Grimes UTIL Alexandre Sarr,,,
3792,4942151901,tyjon98 (71/78),0,308.75,C Alexandre Sarr F Evan Mobley G Luka Doncic PF Derik Queen PG CJ McCollum SF Zaccharie Risacher SG Tre Johnson UTIL Mouhamed Gueye,,,
3792,4942165700,FantasyGuruDrew (26/150),0,308.75,C Onyeka Okongwu F Derik Queen G Luka Doncic PF Deni Avdija PG Tre Johnson SF Jake LaRavia SG Kevin Huerter UTIL Mouhamed Gueye,,,
3792,4942172550,thebawler (4/10),0,308.75,C Onyeka Okongwu F Zaccharie Risacher G Davion Mitchell PF Naji Marshall PG Keaton Wallace SF PJ Washington SG Dyson Daniels UTIL Luka Doncic,,,
3792,4942193049,jblaketheking (11/150),0,308.75,C Joel Embiid F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Jaime Jaquez Jr. SG Norman Powell UTIL Kel'el Ware,,,
3792,4942199642,ManilaVice,0,308.75,C Daniel Gafford F Trendon Watford G Luka Doncic PF PJ Washington PG Keaton Wallace SF Zaccharie Risacher SG Jaime Jaquez Jr. UTIL Alexandre Sarr,,,
3792,4942209974,JHatt (3/4),0,308.75,C Jarrett Allen F Zaccharie Risacher G Tyrese Maxey PF Deni Avdija PG Bub Carrington SF Naji Marshall SG Stephon Castle UTIL Kevin Huerter,,,
3792,4942239911,mbelman967 (120/150),0,308.75,C Joel Embiid F Zaccharie Risacher G Trey Murphy III PF Asa Newell PG Immanuel Quickley SF Jaime Jaquez Jr. SG Cooper Flagg UTIL Nikola Vucevic,,,
3822,4940853221,AaronCosta (148/150),0,308.5,C Joel Embiid F Zaccharie Risacher G Keaton Wallace PF Evan Mobley PG CJ McCollum SF Max Christie SG Donovan Mitchell UTIL Onyeka Okongwu,,,
3822,4940961991,OneDropKing (2/150),0,308.5,C Alexandre Sarr F Mouhamed Gueye G Luka Doncic PF PJ Washington PG Keaton Wallace SF Zaccharie Risacher SG Jaime Jaquez Jr. UTIL Kel'el Ware,,,
3822,4940962036,OneDropKing (47/150),0,308.5,C Alexandre Sarr F Deni Avdija G Jaime Jaquez Jr. PF PJ Washington PG CJ McCollum SF Max Christie SG Tre Johnson UTIL Kel'el Ware,,,
3822,4940973553,IngoriousStaffords (2/3),0,308.5,C Victor Wembanyama F Trendon Watford G Keaton Wallace PF Naji Marshall PG Luka Doncic SF Kris Murray SG Tre Johnson UTIL Tre Jones,,,
3822,4941026935,bgreseth (141/150),0,308.5,C Onyeka Okongwu F Mouhamed Gueye G Keaton Wallace PF Evan Mobley PG Jrue Holiday SF Zaccharie Risacher SG Lonzo Ball UTIL Luka Doncic,,,
3822,4941110744,kencamnat (5/5),0,308.5,C Victor Wembanyama F Trendon Watford G Keaton Wallace PF Cam Whitmore PG Luka Doncic SF Saddiq Bey SG Dru Smith UTIL Norman Powell,,,
3822,4941315073,cheddabisque (124/150),0,308.5,C Joel Embiid F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Keaton Wallace SF Zaccharie Risacher SG Lonzo Ball UTIL Kel'el Ware,,,
3822,4941319028,phils44 (55/55),0,308.5,C Mouhamed Gueye F Zaccharie Risacher G Keaton Wallace PF Andrew Wiggins PG Immanuel Quickley SF Jaime Jaquez Jr. SG Dyson Daniels UTIL Luka Doncic,,,
3822,4941383148,wtread5 (68/150),0,308.5,C Kel'el Ware F Deni Avdija G Keaton Wallace PF Mouhamed Gueye PG Jose Alvarado SF Saddiq Bey SG Jaime Jaquez Jr. UTIL Victor Wembanyama,,,
3822,4941397893,relicck (108/150),0,308.5,C Joel Embiid F Mouhamed Gueye G Keaton Wallace PF Evan Mobley PG CJ McCollum SF Zaccharie Risacher SG Tre Johnson UTIL Luka Doncic,,,
3822,4941408562,skijmb (44/150),0,308.5,C Alexandre Sarr F Zaccharie Risacher G Josh Giddey PF Mouhamed Gueye PG CJ McCollum SF PJ Washington SG Norman Powell UTIL Onyeka Okongwu,,,
3822,4941448116,KING--13,0,308.5,C Alexandre Sarr F Deni Avdija G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Saddiq Bey SG Tre Johnson UTIL Onyeka Okongwu,,,
3822,4941452937,jpm11 (4/150),0,308.5,C Joel Embiid F Mouhamed Gueye G Luka Doncic PF Deni Avdija PG Keaton Wallace SF Zaccharie Risacher SG Lonzo Ball UTIL Kel'el Ware,,,
3822,4941455115,giantsquid (33/150),0,308.5,C Joel Embiid F Mouhamed Gueye G Keaton Wallace PF Collin Murray-Boyles PG Luka Doncic SF Pelle Larsson SG Donovan Mitchell UTIL Onyeka Okongwu,,,
3822,4941455142,giantsquid (60/150),0,308.5,C Alexandre Sarr F Matas Buzelis G Josh Giddey PF Mouhamed Gueye PG CJ McCollum SF Herbert Jones SG Trey Murphy III UTIL Onyeka Okongwu,,,
3822,4941455175,giantsquid (93/150),0,308.5,C Sandro Mamukelashvili F Andrew Wiggins G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Trey Murphy III UTIL Onyeka Okongwu,,,
3822,4941537930,kszng (112/150),0,308.5,C Alexandre Sarr F Mouhamed Gueye G Vit Krejci PF Scottie Barnes PG Bub Carrington SF PJ Washington SG Donovan Mitchell UTIL Jrue Holiday,,,
3822,4941556783,blueguy (121/150),0,308.5,C Kel'el Ware F Derik Queen G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Dyson Daniels UTIL Evan Mobley,,,
3822,4941635505,CJCashing (38/150),0,308.5,C Onyeka Okongwu F Mouhamed Gueye G Keaton Wallace PF Scottie Barnes PG Brandon Williams SF Jaime Jaquez Jr. SG Cooper Flagg UTIL Luka Doncic,,,
3822,4941635547,CJCashing (80/150),0,308.5,C Mouhamed Gueye F Nikola Jovic G Luka Doncic PF PJ Washington PG Keaton Wallace SF Toumani Camara SG Cooper Flagg UTIL Onyeka Okongwu,,,
3822,4941635586,CJCashing (119/150),0,308.5,C Kel'el Ware F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Tre Johnson UTIL Deni Avdija,,,
3822,4941706582,gehrenberg (37/150),0,308.5,C Kel'el Ware F Mouhamed Gueye G Luka Doncic PF Derik Queen PG Keaton Wallace SF Zaccharie Risacher SG Dyson Daniels UTIL Evan Mobley,,,
3822,4941706624,gehrenberg (79/150),0,308.5,C Alexandre Sarr F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Jaime Jaquez Jr. UTIL Kel'el Ware,,,
3822,4941759214,mwear,0,308.5,C Sandro Mamukelashvili F Mouhamed Gueye G Keaton Wallace PF Andrew Wiggins PG Luka Doncic SF PJ Washington SG Trey Murphy III UTIL Onyeka Okongwu,,,
3822,4941876292,mugga (42/100),0,308.5,C Alexandre Sarr F Mouhamed Gueye G Keaton Wallace PF Deni Avdija PG Luka Doncic SF Justin Champagnie SG Cooper Flagg UTIL Jaylon Tyson,,,
3822,4941876303,mugga (53/100),0,308.5,C Kel'el Ware F Derik Queen G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Dyson Daniels UTIL Evan Mobley,,,
3822,4941970496,jmoore3903 (88/150),0,308.5,C Jarrett Allen F Deni Avdija G Donovan Mitchell PF Mouhamed Gueye PG Immanuel Quickley SF Toumani Camara SG Norman Powell UTIL Keaton Wallace,,,
3822,4942000496,aarondp987 (57/150),0,308.5,C Kel'el Ware F Derik Queen G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF Zaccharie Risacher SG Dyson Daniels UTIL Evan Mobley,,,
3822,4942000580,aarondp987 (141/150),0,308.5,C Joel Embiid F Vit Krejci G Josh Giddey PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Donovan Mitchell UTIL Onyeka Okongwu,,,
3822,4942024461,jsn77 (88/150),0,308.5,C Joel Embiid F Mouhamed Gueye G Keaton Wallace PF Scottie Barnes PG Immanuel Quickley SF PJ Washington SG RJ Barrett UTIL Onyeka Okongwu,,,
3822,4942038708,lsahr (34/60),0,308.5,C Mouhamed Gueye F Deni Avdija G Jose Alvarado PF Saddiq Bey PG Keaton Wallace SF Zaccharie Risacher SG Donovan Mitchell UTIL Luka Doncic,,,
3822,4942038717,lsahr (43/60),0,308.5,C Sandro Mamukelashvili F Andrew Wiggins G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Trey Murphy III UTIL Onyeka Okongwu,,,
3822,4942062427,Roofingman,0,308.5,C Alexandre Sarr F Pelle Larsson G Keaton Wallace PF Mouhamed Gueye PG Luka Doncic SF Zaccharie Risacher SG Donovan Mitchell UTIL Onyeka Okongwu,,,
3822,4942135631,TSCANS13 (27/50),0,308.5,C Joel Embiid F Evan Mobley G Luka Doncic PF Mouhamed Gueye PG CJ McCollum SF Zaccharie Risacher SG Tre Johnson UTIL Keaton Wallace,,,
3822,4942165733,FantasyGuruDrew (59/150),0,308.5,C Onyeka Okongwu F Mouhamed Gueye G Dyson Daniels PF Deni Avdija PG Immanuel Quickley SF Justin Champagnie SG Jake LaRavia UTIL Evan Mobley,,,
3822,4942171260,hixx (53/150),0,308.5,C Kel'el Ware F Asa Newell G Donovan Mitchell PF Mouhamed Gueye PG Luka Doncic SF Zaccharie Risacher SG RJ Barrett UTIL Herbert Jones,,,
3822,4942182226,brandonortegaa (68/150),0,308.5,C Alexandre Sarr F Zaccharie Risacher G Luka Doncic PF Mouhamed Gueye PG Keaton Wallace SF PJ Washington SG Jaime Jaquez Jr. UTIL Kel'el Ware,,,
