Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1228,4946766806,jbeesee (43/150),0,336,C Jalen Duren F Julius Randle G Keyonte George PF Derik Queen PG Tre Jones SF Jaime Jaquez Jr. SG Ayo Dosunmu UTIL Rudy Gobert,,,
1228,4946766867,jbeesee (104/150),0,336,C Jalen Smith F Ayo Dosunmu G Brandon Williams PF Giannis Antetokounmpo PG Cade Cunningham SF Pelle Larsson SG Kevin Huerter UTIL Jusuf Nurkic,,,
1228,4946789406,Skatsuf (41/52),0,336,C Kel'el Ware F Javonte Green G Luka Doncic PF Paolo Banchero PG Daniss Jenkins SF Ronald Holland II SG Jaime Jaquez Jr. UTIL Ayo Dosunmu,,,
1228,4946836441,zoltar91282 (43/150),0,336,C Jalen Duren F Grayson Allen G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Nikola Vucevic,,,
1228,4946877371,docrx89 (4/10),0,336,C Victor Wembanyama F Grayson Allen G De'Aaron Fox PF Saddiq Bey PG Tre Jones SF Ayo Dosunmu SG Kevin Huerter UTIL Keldon Johnson,,,
1228,4946903679,DblJ555 (2/2),0,336,C Jalen Duren F Ayo Dosunmu G Kevin Huerter PF Derik Queen PG Cade Cunningham SF Ronald Holland II SG Duncan Robinson UTIL Donovan Mitchell,,,
1228,4946950362,dannyoms (39/150),0,336,C Jalen Duren F Javonte Green G Tre Jones PF Evan Mobley PG CJ McCollum SF Franz Wagner SG Kevin Huerter UTIL Jusuf Nurkic,,,
1228,4946959102,sweetzzzsweetzzz,0,336,C Jalen Duren F Javonte Green G Tre Jones PF Nikola Jovic PG Cade Cunningham SF Ronald Holland II SG Ace Bailey UTIL Anthony Edwards,,,
1228,4947021613,qiaoqilu (4/5),0,336,C Jalen Duren F Jaime Jaquez Jr. G Donovan Mitchell PF Bobi Klintman PG Tre Jones SF Ayo Dosunmu SG Kevin Huerter UTIL Evan Mobley,,,
1250,4945938909,bpcologna (45/150),0,335.75,C Jalen Duren F Royce O'Neale G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Lauri Markkanen,,,
1250,4945954196,AFREE (3/34),0,335.75,C Alexandre Sarr F Jaden McDaniels G Grayson Allen PF Naji Marshall PG CJ McCollum SF Kon Knueppel SG Jaime Jaquez Jr. UTIL Mark Williams,,,
1250,4946241923,cheddabisque (127/150),0,335.75,C Nikola Vucevic F Ayo Dosunmu G Kevin Huerter PF Deni Avdija PG Cade Cunningham SF Ronald Holland II SG Javonte Green UTIL Tre Jones,,,
1250,4946288541,rsbathla (90/150),0,335.75,C Jalen Duren F PJ Washington G Brandon Williams PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Julius Randle,,,
1250,4946288592,rsbathla (141/150),0,335.75,C Jalen Duren F Nikola Jovic G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Evan Mobley,,,
1250,4946293646,RoyalPain21 (7/150),0,335.75,C Victor Wembanyama F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Anthony Black UTIL Jeremiah Fears,,,
1250,4946333839,Xconx,0,335.75,C Jarrett Allen F Derik Queen G Ayo Dosunmu PF Deni Avdija PG CJ McCollum SF Kon Knueppel SG Jaime Jaquez Jr. UTIL Jalen Duren,,,
1250,4946359394,mugga (37/75),0,335.75,C Jalen Duren F Franz Wagner G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Jarrett Allen,,,
1250,4946362022,ticoune (2/3),0,335.75,C Alexandre Sarr F Naji Marshall G Tre Jones PF Deni Avdija PG CJ McCollum SF Jaime Jaquez Jr. SG Kon Knueppel UTIL Derik Queen,,,
1250,4946447434,hixx (109/150),0,335.75,C Jalen Duren F Royce O'Neale G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Lauri Markkanen,,,
1250,4946447461,hixx (136/150),0,335.75,C Jalen Duren F Kyle Filipowski G Duncan Robinson PF Ronald Holland II PG Cade Cunningham SF Jaime Jaquez Jr. SG Javonte Green UTIL Anthony Edwards,,,
1250,4946513770,sullybrochill (3/150),0,335.75,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Javonte Green UTIL Jarrett Allen,,,
1250,4946513832,sullybrochill (65/150),0,335.75,C Victor Wembanyama F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Anthony Black SG Javonte Green UTIL Jeremiah Fears,,,
1250,4946556628,AaronCosta (123/150),0,335.75,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Javonte Green UTIL Jarrett Allen,,,
1250,4946592584,austin60915 (13/30),0,335.75,C Alexandre Sarr F Grayson Allen G Javonte Green PF Julius Randle PG Tre Jones SF Ronald Holland II SG Desmond Bane UTIL Anthony Edwards,,,
1250,4946722582,aarondp987 (5/150),0,335.75,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Javonte Green UTIL Jarrett Allen,,,
1250,4946745028,kylehavig (5/5),0,335.75,C Jalen Duren F Kon Knueppel G Jeremiah Fears PF Nikola Jovic PG Cade Cunningham SF Naji Marshall SG Jaime Jaquez Jr. UTIL Paul Reed,,,
1250,4946747577,jroh02 (50/50),0,335.75,C Victor Wembanyama F Ayo Dosunmu G Tre Jones PF Patrick Williams PG Cade Cunningham SF Ronald Holland II SG Javonte Green UTIL Jusuf Nurkic,,,
1250,4946820354,RoadRabbit (13/36),0,335.75,C Alexandre Sarr F Tristan da Silva G CJ McCollum PF Kyle Filipowski PG Cade Cunningham SF Naji Marshall SG Donovan Mitchell UTIL Brandon Williams,,,
1250,4946904336,idlove2win (91/150),0,335.75,C Jalen Duren F Javonte Green G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Ayo Dosunmu UTIL Jarrett Allen,,,
1250,4946937267,jeo788 (1/2),0,335.75,C Victor Wembanyama F Javonte Green G Corey Kispert PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Duncan Robinson UTIL Alexandre Sarr,,,
1250,4946955302,jeo788 (2/2),0,335.75,C Victor Wembanyama F Javonte Green G Corey Kispert PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Duncan Robinson UTIL Alexandre Sarr,,,
1250,4946964092,KingLeodahGr8 (10/14),0,335.75,C Paul Reed F Ronald Holland II G Javonte Green PF Giannis Antetokounmpo PG Cade Cunningham SF Ayo Dosunmu SG Anthony Edwards UTIL Marvin Bagley III,,,
1250,4946978133,4865Hiney (11/20),0,335.75,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Andrew Wiggins PG Cade Cunningham SF Patrick Williams SG Kevin Huerter UTIL Jarrett Allen,,,
1274,4946061528,Heibs22 (88/150),0,335.5,C Victor Wembanyama F Ayo Dosunmu G Desmond Bane PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Duncan Robinson UTIL Derik Queen,,,
1274,4946129006,mbhabes (38/70),0,335.5,C Paul Reed F Grayson Allen G Keyonte George PF Ronald Holland II PG Luka Doncic SF Jaime Jaquez Jr. SG Javonte Green UTIL Kel'el Ware,,,
1274,4946255579,jpm11 (136/150),0,335.5,C Jalen Duren F Derik Queen G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Kevin Huerter UTIL Alexandre Sarr,,,
1274,4946276249,ddantin (2/4),0,335.5,C Jalen Duren F Javonte Green G Ayo Dosunmu PF Ronald Holland II PG Tre Jones SF Kon Knueppel SG Anthony Edwards UTIL Donovan Mitchell,,,
1274,4946288530,rsbathla (79/150),0,335.5,C Jalen Duren F Naz Reid G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Anthony Edwards UTIL Jalen Smith,,,
1274,4946288556,rsbathla (105/150),0,335.5,C Jalen Duren F Julius Randle G Davion Mitchell PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Rudy Gobert,,,
1274,4946320161,NEBaller24 (8/10),0,335.5,C Jalen Duren F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Tre Jones,,,
1274,4946462071,Penk17 (2/5),0,335.5,C Jalen Duren F Franz Wagner G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Kevin Huerter UTIL Tre Jones,,,
1274,4946513824,sullybrochill (57/150),0,335.5,C Jalen Duren F Kyle Filipowski G Brandon Williams PF Julius Randle PG Cade Cunningham SF Ayo Dosunmu SG Kevin Huerter UTIL Mark Williams,,,
1274,4946513894,sullybrochill (127/150),0,335.5,C Jalen Duren F Ayo Dosunmu G Davion Mitchell PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Austin Reaves UTIL Tre Jones,,,
1274,4946546195,beaker913 (125/150),0,335.5,C Jalen Smith F Jaden McDaniels G Luka Doncic PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Kevin Huerter UTIL Brandon Williams,,,
1274,4946556522,AaronCosta (17/150),0,335.5,C Jalen Duren F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Tre Jones,,,
1274,4946626162,OM4R7 (14/39),0,335.5,C Paul Reed F Ayo Dosunmu G Anthony Edwards PF Deni Avdija PG Cade Cunningham SF Kon Knueppel SG Anthony Black UTIL Patrick Williams,,,
1274,4946681434,sweetlips (1/2),0,335.5,C Jalen Duren F Javonte Green G Davion Mitchell PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Austin Reaves UTIL Tre Jones,,,
1274,4946736700,moklovin (9/150),0,335.5,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Jeremiah Fears,,,
1274,4946769309,ctilton23 (10/20),0,335.5,C Jalen Duren F Ronald Holland II G Cade Cunningham PF Miles Bridges PG Tre Jones SF Ayo Dosunmu SG Anthony Black UTIL Brandon Williams,,,
1274,4946793517,Easymoneyty13,0,335.5,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Jeremiah Fears,,,
1274,4946848522,SnoopTodd2310 (2/3),0,335.5,C Jalen Duren F Saddiq Bey G Cooper Flagg PF Derik Queen PG Cade Cunningham SF Kon Knueppel SG Anthony Black UTIL Jalen Smith,,,
1274,4946896525,Cdollard22,0,335.5,C Jalen Duren F Matas Buzelis G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Jaime Jaquez Jr. SG Ayo Dosunmu UTIL Nikola Jovic,,,
1274,4947139271,JJacks619 (3/3),0,335.5,C Paul Reed F Javonte Green G Kevin Huerter PF Giannis Antetokounmpo PG Cade Cunningham SF Pelle Larsson SG Desmond Bane UTIL Royce O'Neale,,,
1294,4945980451,westonselman (129/150),0,335.25,C Victor Wembanyama F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG CJ McCollum SF Anthony Black SG Kevin Huerter UTIL Anthony Edwards,,,
1294,4946182621,mazwa (142/150),0,335.25,C Rudy Gobert F Kyle Filipowski G Tre Jones PF Julius Randle PG Cade Cunningham SF Ronald Holland II SG Grayson Allen UTIL Jeremiah Fears,,,
1294,4946297664,zokin (35/150),0,335.25,C Alexandre Sarr F Ayo Dosunmu G Kevin Huerter PF Julius Randle PG Cade Cunningham SF Anthony Black SG Duncan Robinson UTIL Jusuf Nurkic,,,
1294,4946628863,awen419 (19/150),0,335.25,C Jusuf Nurkic F Ayo Dosunmu G Jaime Jaquez Jr. PF Julius Randle PG Cade Cunningham SF Ronald Holland II SG Anthony Black UTIL Tre Jones,,,
1294,4946662802,alex_schroth,0,335.25,C Jalen Duren F Ronald Holland II G Cade Cunningham PF Derik Queen PG Tre Jones SF Ayo Dosunmu SG Kevin Huerter UTIL Trey Murphy III,,,
1294,4946677472,brenner28 (131/150),0,335.25,C Jalen Duren F Royce O'Neale G Cade Cunningham PF Cam Whitmore PG CJ McCollum SF Isaac Okoro SG Keyonte George UTIL Jusuf Nurkic,,,
1294,4946907256,JadedOne1 (7/40),0,335.25,C Jalen Duren F Andrew Wiggins G Cade Cunningham PF Ronald Holland II PG CJ McCollum SF Javonte Green SG Desmond Bane UTIL Jeremiah Fears,,,
1294,4946931426,kwax1 (5/5),0,335.25,C Paul Reed F Herbert Jones G Trey Murphy III PF Andrew Wiggins PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Jalen Duren,,,
1294,4947006909,Hooks757,0,335.25,C Jalen Duren F Javonte Green G Anthony Black PF Kyle Filipowski PG Cade Cunningham SF Svi Mykhailiuk SG Donovan Mitchell UTIL Tre Jones,,,
1294,4947039704,niners95 (3/3),0,335.25,C Nikola Jovic F Miles Bridges G Jaylon Tyson PF Julius Randle PG Tre Jones SF Kon Knueppel SG Kevin Huerter UTIL Ryan Rollins,,,
1304,4945619793,tgus811 (1/2),0,335,C Jarrett Allen F Anthony Black G Tre Jones PF Derik Queen PG Cade Cunningham SF Kon Knueppel SG Ayo Dosunmu UTIL Jalen Duren,,,
1304,4945952416,oxenduck (40/150),0,335,C Paul Reed F Giannis Antetokounmpo G Brandon Williams PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Jalen Duren,,,
1304,4946101791,marshvader (1/2),0,335,C Alexandre Sarr F Kon Knueppel G Jaime Jaquez Jr. PF Derik Queen PG CJ McCollum SF Anthony Black SG Keyonte George UTIL Jalen Duren,,,
1304,4946115490,greyghost106,0,335,C Jalen Duren F Ayo Dosunmu G Davion Mitchell PF Julius Randle PG Jrue Holiday SF Jaime Jaquez Jr. SG Kevin Huerter UTIL Tre Jones,,,
1304,4946172800,ShaidyAdvice (47/150),0,335,C Jalen Duren F Pelle Larsson G Donovan Mitchell PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Duncan Robinson UTIL Tre Jones,,,
1304,4946351956,kmorris509 (1/3),0,335,C Alexandre Sarr F Ronald Holland II G Cade Cunningham PF Derik Queen PG Tre Jones SF Kon Knueppel SG Jaime Jaquez Jr. UTIL Anthony Black,,,
1304,4946424153,joffyy (143/150),0,335,C Jalen Duren F Matas Buzelis G Kevin Huerter PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Desmond Bane UTIL Ayo Dosunmu,,,
1304,4946447342,hixx (17/150),0,335,C Rudy Gobert F Giannis Antetokounmpo G Kevin Huerter PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Saddiq Bey,,,
1304,4946546169,beaker913 (99/150),0,335,C Paul Reed F Julius Randle G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Austin Reaves UTIL Myles Turner,,,
1304,4946649502,giantsquid (145/150),0,335,C Jalen Duren F Grayson Allen G Brandon Williams PF Matas Buzelis PG Cade Cunningham SF Ronald Holland II SG Ayo Dosunmu UTIL De'Aaron Fox,,,
1304,4946692616,magneto999 (137/150),0,335,C Kel'el Ware F Naji Marshall G Brandon Williams PF Deni Avdija PG Keyonte George SF Javonte Green SG Jaime Jaquez Jr. UTIL Anthony Edwards,,,
1304,4946764165,squirrelpatroldk (53/150),0,335,C Jalen Duren F Deni Avdija G Ayo Dosunmu PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kyshawn George UTIL Kevin Huerter,,,
1304,4946789374,Skatsuf (9/52),0,335,C Jalen Duren F Giannis Antetokounmpo G Chaz Lanier PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Kevin Huerter,,,
1304,4946855010,pv43eee (14/20),0,335,C Victor Wembanyama F Ayo Dosunmu G Brandon Williams PF Giannis Antetokounmpo PG Tre Jones SF Javonte Green SG Kevin Huerter UTIL Kyle Filipowski,,,
1304,4946872999,dehrlich22 (31/50),0,335,C Jalen Duren F Herbert Jones G Jeremiah Fears PF Saddiq Bey PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Anthony Edwards,,,
1304,4946936456,davis2543 (11/20),0,335,C Jarrett Allen F Evan Mobley G Kevin Huerter PF Cam Whitmore PG Cade Cunningham SF Ronald Holland II SG Kon Knueppel UTIL Tre Jones,,,
1304,4946966074,2layedback2 (1/3),0,335,C Jalen Duren F Simone Fontecchio G Anthony Edwards PF Cam Whitmore PG Brandon Williams SF Kon Knueppel SG Donovan Mitchell UTIL Alexandre Sarr,,,
1304,4947139570,MassYute,0,335,C Jalen Duren F Kon Knueppel G Tre Mann PF Miles Bridges PG Tre Jones SF Jaylon Tyson SG Kevin Huerter UTIL Jaime Jaquez Jr.,,,
1322,4946081756,zroth2 (45/150),0,334.75,C Jalen Duren F Grayson Allen G Kevin Huerter PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Anthony Black UTIL Nikola Vucevic,,,
1322,4946172761,ShaidyAdvice (8/150),0,334.75,C Jalen Duren F Herbert Jones G Cade Cunningham PF Ronald Holland II PG CJ McCollum SF Ayo Dosunmu SG Trey Murphy III UTIL Jalen Smith,,,
1322,4946191123,1wordplastics,0,334.75,C Jalen Duren F Derik Queen G Anthony Edwards PF Julius Randle PG Brandon Williams SF Jaime Jaquez Jr. SG Ayo Dosunmu UTIL Rudy Gobert,,,
1322,4946241867,cheddabisque (71/150),0,334.75,C Jarrett Allen F Julius Randle G Kevin Huerter PF Deni Avdija PG Tre Jones SF Javonte Green SG Ayo Dosunmu UTIL Anthony Edwards,,,
1322,4946288483,rsbathla (32/150),0,334.75,C Jalen Duren F Andrew Wiggins G Brandon Williams PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Trey Murphy III,,,
1322,4946349619,nerdytenor (113/150),0,334.75,C Paul Reed F Julius Randle G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Simone Fontecchio SG Keyonte George UTIL Jalen Duren,,,
1322,4946413235,nezzy78 (3/4),0,334.75,C Victor Wembanyama F Jaime Jaquez Jr. G Desmond Bane PF Ronald Holland II PG Tre Jones SF Ayo Dosunmu SG Javonte Green UTIL Jalen Duren,,,
1322,4946447368,hixx (43/150),0,334.75,C Jalen Duren F Grayson Allen G Jaime Jaquez Jr. PF Julius Randle PG Tre Jones SF Ronald Holland II SG Kon Knueppel UTIL Jeremiah Fears,,,
1322,4946677539,AndrewThomascox1982,0,334.75,C Jalen Smith F Saddiq Bey G Cade Cunningham PF Derik Queen PG Luka Doncic SF Javonte Green SG Kevin Huerter UTIL Jeremiah Fears,,,
1322,4946722710,aarondp987 (133/150),0,334.75,C Jalen Duren F Deni Avdija G Kevin Huerter PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Desmond Bane UTIL Jalen Smith,,,
1322,4946904284,idlove2win (39/150),0,334.75,C Jarrett Allen F Ayo Dosunmu G Anthony Edwards PF Derik Queen PG Cade Cunningham SF Javonte Green SG Desmond Bane UTIL Jusuf Nurkic,,,
1322,4947067594,Dmarks0 (2/2),0,334.75,C Jalen Duren F Javonte Green G Jaime Jaquez Jr. PF Ronald Holland II PG Tre Jones SF Ayo Dosunmu SG Desmond Bane UTIL Victor Wembanyama,,,
1322,4947107837,mrjordan33 (2/2),0,334.75,C Paul Reed F Jaime Jaquez Jr. G Devin Booker PF Cam Whitmore PG Cade Cunningham SF Kon Knueppel SG Anthony Black UTIL Tre Jones,,,
1335,4946124217,DMo2 (2/2),0,334.5,C Alexandre Sarr F Naji Marshall G Donovan Mitchell PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Royce O'Neale,,,
1335,4946182550,mazwa (71/150),0,334.5,C Jalen Duren F Jaden McDaniels G Brandon Williams PF Julius Randle PG Tre Jones SF Grayson Allen SG Desmond Bane UTIL Rudy Gobert,,,
1335,4946229229,lozingitall (104/150),0,334.5,C Jalen Duren F Naz Reid G Brandon Williams PF Deni Avdija PG Cade Cunningham SF Patrick Williams SG Kevin Huerter UTIL Tre Jones,,,
1335,4946241919,cheddabisque (123/150),0,334.5,C Jalen Duren F Ayo Dosunmu G Kevin Huerter PF Julius Randle PG Austin Reaves SF Javonte Green SG Duncan Robinson UTIL Anthony Edwards,,,
1335,4946283552,RichGreen4 (36/150),0,334.5,C Jarrett Allen F Ayo Dosunmu G Cade Cunningham PF Ronald Holland II PG Luka Doncic SF Javonte Green SG Kevin Huerter UTIL Jalen Smith,,,
1335,4946288600,rsbathla (149/150),0,334.5,C Jalen Duren F Ayo Dosunmu G De'Aaron Fox PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Jaime Jaquez Jr. UTIL Jarrett Allen,,,
1335,4946292880,TSCANS13 (47/75),0,334.5,C Jalen Duren F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Anthony Edwards UTIL Paul Reed,,,
1335,4946349588,nerdytenor (82/150),0,334.5,C Jalen Duren F Grayson Allen G Duncan Robinson PF Giannis Antetokounmpo PG Tre Jones SF Ayo Dosunmu SG Javonte Green UTIL Desmond Bane,,,
1335,4946447377,hixx (52/150),0,334.5,C Jalen Duren F Grayson Allen G Tre Jones PF Ronald Holland II PG Austin Reaves SF Ayo Dosunmu SG Kevin Huerter UTIL Anthony Edwards,,,
1335,4946447380,hixx (55/150),0,334.5,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Lauri Markkanen PG Cade Cunningham SF Javonte Green SG Anthony Black UTIL Jeremiah Fears,,,
1335,4946513841,sullybrochill (74/150),0,334.5,C Jarrett Allen F Ayo Dosunmu G Luka Doncic PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Kevin Huerter UTIL Jalen Smith,,,
1335,4946569609,TSCANS13 (63/75),0,334.5,C Jarrett Allen F Ayo Dosunmu G Cade Cunningham PF Ronald Holland II PG Luka Doncic SF Javonte Green SG Kevin Huerter UTIL Jalen Smith,,,
1335,4946613180,Hebrewcheetah (16/150),0,334.5,C Alexandre Sarr F Julius Randle G Ayo Dosunmu PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Desmond Bane UTIL Jusuf Nurkic,,,
1335,4946722604,aarondp987 (27/150),0,334.5,C Jalen Duren F Ayo Dosunmu G De'Aaron Fox PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Jaime Jaquez Jr. UTIL Jarrett Allen,,,
1335,4946722612,aarondp987 (35/150),0,334.5,C Paul Reed F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Anthony Edwards UTIL Jalen Duren,,,
1335,4946937895,mrw25 (12/15),0,334.5,C Paul Reed F Ayo Dosunmu G Anthony Edwards PF Ronald Holland II PG Cade Cunningham SF Jaime Jaquez Jr. SG Cole Anthony UTIL Jalen Duren,,,
1335,4946967207,Supavash (24/40),0,334.5,C Paul Reed F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Anthony Edwards UTIL Jalen Duren,,,
1352,4945938982,bpcologna (118/150),0,334.25,C Jalen Duren F Ayo Dosunmu G Kevin Huerter PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Desmond Bane UTIL Jusuf Nurkic,,,
1352,4945994897,tomjk321 (8/150),0,334.25,C Jalen Duren F Ayo Dosunmu G De'Aaron Fox PF Ronald Holland II PG Cade Cunningham SF Jaime Jaquez Jr. SG Kevin Huerter UTIL Jeremiah Fears,,,
1352,4945995021,tomjk321 (132/150),0,334.25,C Jalen Duren F Jaime Jaquez Jr. G Kevin Huerter PF Andrew Wiggins PG Brandon Williams SF Javonte Green SG Ayo Dosunmu UTIL Giannis Antetokounmpo,,,
1352,4946255490,jpm11 (47/150),0,334.25,C Jalen Duren F Julius Randle G Ayo Dosunmu PF Derik Queen PG Tre Jones SF Jaime Jaquez Jr. SG Duncan Robinson UTIL Anthony Edwards,,,
1352,4946553621,THE_PHANTOM_1 (22/50),0,334.25,C Paul Reed F Anthony Black G Donovan Mitchell PF Evan Mobley PG Tre Jones SF Javonte Green SG Austin Reaves UTIL Grayson Allen,,,
1352,4946556536,AaronCosta (31/150),0,334.25,C Jalen Duren F Ayo Dosunmu G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Jaime Jaquez Jr. SG Kevin Huerter UTIL De'Aaron Fox,,,
1352,4946657426,chestercheech (3/30),0,334.25,C Paul Reed F Jaime Jaquez Jr. G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Jalen Duren,,,
1352,4946736834,moklovin (143/150),0,334.25,C Jalen Duren F Ayo Dosunmu G Kevin Huerter PF Derik Queen PG Cade Cunningham SF Patrick Williams SG Kon Knueppel UTIL Nikola Vucevic,,,
1352,4946766771,jbeesee (8/150),0,334.25,C Jalen Duren F Jaime Jaquez Jr. G Jeremiah Fears PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Kevin Huerter UTIL Paul Reed,,,
1352,4946904392,idlove2win (147/150),0,334.25,C Jalen Duren F Ronald Holland II G Anthony Edwards PF Naz Reid PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Rudy Gobert,,,
1352,4947089014,bernielomax69 (4/5),0,334.25,C Jalen Duren F Ayo Dosunmu G Tre Jones PF Ronald Holland II PG Cade Cunningham SF Isaac Okoro SG Kevin Huerter UTIL Anthony Edwards,,,
1352,4947108914,werewolvesoflondon (11/20),0,334.25,C Jalen Duren F Deni Avdija G Tre Jones PF Ronald Holland II PG Jose Alvarado SF Ayo Dosunmu SG Kevin Huerter UTIL Cade Cunningham,,,
1352,4947130193,bostonsmitty47 (2/2),0,334.25,C Jalen Duren F Nikola Jovic G Tre Jones PF Naji Marshall PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Nikola Vucevic,,,
1365,4946202145,RMoorah (1/17),0,334,C Jalen Duren F Javonte Green G Jaime Jaquez Jr. PF Julius Randle PG Tre Jones SF Ronald Holland II SG Donovan Mitchell UTIL Jaylon Tyson,,,
1365,4946229644,invertedcheese (81/150),0,334,C Alexandre Sarr F Ayo Dosunmu G Anthony Edwards PF Ronald Holland II PG Cade Cunningham SF Javonte Green SG Desmond Bane UTIL Jeremiah Fears,,,
1365,4946262656,dkt519 (4/90),0,334,C Jalen Duren F Franz Wagner G Cade Cunningham PF Naji Marshall PG CJ McCollum SF Javonte Green SG Sion James UTIL Jeremiah Fears,,,
1365,4946546158,beaker913 (88/150),0,334,C Jalen Duren F Deni Avdija G Davion Mitchell PF Ronald Holland II PG Cade Cunningham SF Ayo Dosunmu SG Javonte Green UTIL Tre Jones,,,
1365,4946660565,dannyc45 (64/150),0,334,C Jalen Duren F Grayson Allen G Brandon Williams PF Ronald Holland II PG Cade Cunningham SF Franz Wagner SG Anthony Black UTIL Jalen Smith,,,
1365,4946660607,dannyc45 (106/150),0,334,C Jalen Duren F Jaime Jaquez Jr. G Duncan Robinson PF Ronald Holland II PG Cade Cunningham SF Anthony Black SG Javonte Green UTIL Julius Randle,,,
1365,4946722588,aarondp987 (11/150),0,334,C Paul Reed F Javonte Green G Luka Doncic PF Ronald Holland II PG Cade Cunningham SF Kon Knueppel SG Kevin Huerter UTIL Jeremiah Fears,,,
1365,4946853390,scott12e12 (24/50),0,334,C Jalen Duren F Ronald Holland II G Davion Mitchell PF Deni Avdija PG Cade Cunningham SF Javonte Green SG Ayo Dosunmu UTIL Tre Jones,,,
