Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2897,4923779548,cullyposton (31/150),0,314.25,C Nikola Vucevic F Julius Randle G Donte DiVincenzo PF Matas Buzelis PG Jeremiah Fears SF Royce O'Neale SG Josh Giddey UTIL Walker Kessler,,,
2897,4923851567,magneto999 (36/150),0,314.25,C Victor Wembanyama F Josh Okogie G Jaylen Brown PF Royce O'Neale PG Collin Gillespie SF Trey Murphy III SG Keyonte George UTIL Tre Jones,,,
2897,4923912544,Baueezy,0,314.25,C Alperen Sengun F PJ Washington G Tre Jones PF Lauri Markkanen PG Keyonte George SF Christian Braun SG Stephon Castle UTIL Josh Okogie,,,
2897,4923920815,l800Eddie (30/120),0,314.25,C Victor Wembanyama F Grayson Allen G Collin Gillespie PF PJ Washington PG Josh Giddey SF Josh Minott SG Jeremiah Fears UTIL Jamal Murray,,,
2897,4923920845,l800Eddie (60/120),0,314.25,C Victor Wembanyama F PJ Washington G Mike Conley PF Jabari Walker PG Devin Booker SF Josh Minott SG Trey Murphy III UTIL Lauri Markkanen,,,
2897,4923961720,tomjk321 (99/150),0,314.25,C Nikola Vucevic F Julius Randle G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Jeremiah Fears UTIL Walker Kessler,,,
2897,4924012798,supertutt (3/3),0,314.25,C Adem Bona F Julius Randle G Tre Jones PF Lauri Markkanen PG Jamal Murray SF Trey Murphy III SG Stephon Castle UTIL Sam Merrill,,,
2897,4924016205,jblaketheking (112/150),0,314.25,C Nikola Jokic F Jaden McDaniels G Dylan Harper PF Matas Buzelis PG Tre Jones SF VJ Edgecombe SG Josh Okogie UTIL Julius Randle,,,
2897,4924052847,cypauerbach (17/17),0,314.25,C Yves Missi F Anthony Davis G Keyonte George PF Evan Mobley PG Bones Hyland SF Royce O'Neale SG Jeremiah Fears UTIL Lauri Markkanen,,,
2897,4924118402,TSCANS13 (16/35),0,314.25,C Andre Drummond F Julius Randle G Donte DiVincenzo PF Evan Mobley PG Mike Conley SF Royce O'Neale SG Ayo Dosunmu UTIL Nikola Jokic,,,
2897,4924210891,Hurliss (10/40),0,314.25,C Andre Drummond F Jalen Johnson G VJ Edgecombe PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Ayo Dosunmu UTIL Victor Wembanyama,,,
2897,4924240239,idlove2win (103/150),0,314.25,C Victor Wembanyama F Matas Buzelis G Tre Jones PF Paolo Banchero PG Derrick White SF Royce O'Neale SG Jeremiah Fears UTIL Collin Gillespie,,,
2897,4924278243,bigdaddyfatty,0,314.25,C Chet Holmgren F VJ Edgecombe G Cooper Flagg PF Royce O'Neale PG Tyrese Maxey SF Quentin Grimes SG Anthony Black UTIL Collin Gillespie,,,
2897,4924292522,Jameson15 (5/6),0,314.25,C Victor Wembanyama F Grayson Allen G Jamal Murray PF Matas Buzelis PG Ben Saraf SF VJ Edgecombe SG Donte DiVincenzo UTIL Royce O'Neale,,,
2897,4924317787,jugadormejor (19/50),0,314.25,C Adem Bona F Jaden McDaniels G Mike Conley PF Paolo Banchero PG Tyrese Maxey SF Royce O'Neale SG Jeremiah Fears UTIL Victor Wembanyama,,,
2897,4924340501,Tee615,0,314.25,C Nikola Jokic F Lauri Markkanen G Ben Saraf PF Saddiq Bey PG Mike Conley SF Terance Mann SG Julian Champagnie UTIL Victor Wembanyama,,,
2924,4923215699,bpcologna (122/150),0,314,C Andre Drummond F Josh Minott G Donte DiVincenzo PF Paolo Banchero PG Dylan Harper SF Royce O'Neale SG Josh Giddey UTIL Victor Wembanyama,,,
2924,4923215712,bpcologna (135/150),0,314,C Jusuf Nurkic F Royce O'Neale G Devin Booker PF Matas Buzelis PG Jeremiah Fears SF VJ Edgecombe SG Josh Giddey UTIL Julius Randle,,,
2924,4923227385,oxenduck (88/150),0,314,C Jusuf Nurkic F Royce O'Neale G Mike Conley PF Matas Buzelis PG Devin Booker SF Trey Murphy III SG Donte DiVincenzo UTIL Nikola Jokic,,,
2924,4923227441,oxenduck (144/150),0,314,C Victor Wembanyama F Julius Randle G Donte DiVincenzo PF Royce O'Neale PG Tre Jones SF Grayson Allen SG Jeremiah Fears UTIL Walker Kessler,,,
2924,4923255667,AaronCosta (78/150),0,314,C Nikola Jokic F Trey Murphy III G Collin Gillespie PF Matas Buzelis PG Jeremiah Fears SF VJ Edgecombe SG Payton Pritchard UTIL Royce O'Neale,,,
2924,4923355065,ajimale08 (140/150),0,314,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Royce O'Neale PG Tre Jones SF Grayson Allen SG Josh Giddey UTIL Victor Wembanyama,,,
2924,4923459484,Hoglawrence (33/50),0,314,C Walker Kessler F Matas Buzelis G Devin Booker PF Evan Mobley PG Dylan Harper SF PJ Washington SG Jeremiah Fears UTIL Royce O'Neale,,,
2924,4923459728,mazwa (2/150),0,314,C Jusuf Nurkic F Naz Reid G Collin Gillespie PF Julius Randle PG Devin Booker SF Jabari Smith Jr. SG Jeremiah Fears UTIL Nikola Jokic,,,
2924,4923470125,zokin (134/150),0,314,C Jusuf Nurkic F Brice Sensabaugh G Collin Gillespie PF Matas Buzelis PG Devin Booker SF PJ Washington SG Grayson Allen UTIL Nikola Jokic,,,
2924,4923701541,jpm11 (27/150),0,314,C Victor Wembanyama F PJ Washington G Donte DiVincenzo PF Matas Buzelis PG Collin Gillespie SF Trey Murphy III SG Keyonte George UTIL Royce O'Neale,,,
2924,4923734437,Cory_Hawkins92,0,314,C Victor Wembanyama F Julius Randle G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Trey Murphy III SG Donte DiVincenzo UTIL Royce O'Neale,,,
2924,4923848015,sullybrochill (31/150),0,314,C Victor Wembanyama F Julius Randle G Mike Conley PF Royce O'Neale PG Jeremiah Fears SF VJ Edgecombe SG Dylan Harper UTIL Jamal Murray,,,
2924,4923848108,sullybrochill (124/150),0,314,C Evan Mobley F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Franz Wagner SG Jeremiah Fears UTIL Victor Wembanyama,,,
2924,4923858267,tlaury88 (22/50),0,314,C Adem Bona F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Shai Gilgeous-Alexander SF PJ Washington SG Donte DiVincenzo UTIL Victor Wembanyama,,,
2924,4923915633,Spike280 (4/10),0,314,C Walker Kessler F Matas Buzelis G Jamal Murray PF Jabari Walker PG Dylan Harper SF Jaden McDaniels SG Donte DiVincenzo UTIL Nikola Jokic,,,
2924,4923943072,Hebrewcheetah (66/150),0,314,C Victor Wembanyama F Julius Randle G Collin Gillespie PF Evan Mobley PG Keyonte George SF Tari Eason SG D'Angelo Russell UTIL Bones Hyland,,,
2924,4923946202,jeter88 (3/3),0,314,C Victor Wembanyama F Grayson Allen G Devin Booker PF Jabari Walker PG Tre Jones SF Ayo Dosunmu SG Jordan Poole UTIL Collin Gillespie,,,
2924,4923987820,dannyc45 (118/150),0,314,C Walker Kessler F PJ Washington G Shai Gilgeous-Alexander PF Tobias Harris PG Tyrese Maxey SF Josh Minott SG Julian Champagnie UTIL Collin Gillespie,,,
2924,4924111115,400PoundHacker (78/150),0,314,C Adem Bona F VJ Edgecombe G Collin Gillespie PF Lauri Markkanen PG Shai Gilgeous-Alexander SF Ausar Thompson SG Payton Pritchard UTIL Jaden McDaniels,,,
2924,4924111168,400PoundHacker (131/150),0,314,C Walker Kessler F Naz Reid G Devin Booker PF Saddiq Bey PG Payton Pritchard SF Ayo Dosunmu SG Jordan Poole UTIL Keyonte George,,,
2924,4924134845,Damo22 (15/15),0,314,C Nikola Jokic F Jabari Walker G Grayson Allen PF Paolo Banchero PG Donte DiVincenzo SF Royce O'Neale SG Josh Okogie UTIL Julius Randle,,,
2924,4924173639,CHAZandCREW,0,314,C Walker Kessler F Josh Okogie G Keyonte George PF Jaden McDaniels PG Craig Porter Jr. SF VJ Edgecombe SG Payton Pritchard UTIL Victor Wembanyama,,,
2924,4924329365,Skatsuf (17/40),0,314,C Victor Wembanyama F Matas Buzelis G Collin Gillespie PF Julius Randle PG Tre Jones SF Royce O'Neale SG Trey Murphy III UTIL Donte DiVincenzo,,,
2924,4924334338,babreed (3/3),0,314,C Victor Wembanyama F Grayson Allen G Jeremiah Fears PF Julius Randle PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Walker Kessler,,,
2924,4924335482,doublewordscore (20/20),0,314,C Victor Wembanyama F Lauri Markkanen G Cooper Flagg PF Royce O'Neale PG D'Angelo Russell SF PJ Washington SG Kevin Huerter UTIL Jaden McDaniels,,,
2924,4924338014,keysoftheraw (4/20),0,314,C Jaylin Williams F Royce O'Neale G Mike Conley PF Lauri Markkanen PG Cade Cunningham SF Saddiq Bey SG Donte DiVincenzo UTIL Nikola Jokic,,,
2950,4923215637,bpcologna (60/150),0,313.75,C Andre Drummond F Grayson Allen G Donte DiVincenzo PF Royce O'Neale PG Devin Booker SF Josh Okogie SG Keyonte George UTIL Victor Wembanyama,,,
2950,4923383187,CJCashing (131/150),0,313.75,C Adem Bona F Royce O'Neale G Grayson Allen PF Matas Buzelis PG Devin Booker SF PJ Washington SG Jeremiah Fears UTIL Nikola Jokic,,,
2950,4923407862,lethuima (20/150),0,313.75,C Victor Wembanyama F Royce O'Neale G Donte DiVincenzo PF Lauri Markkanen PG Jeremiah Fears SF Naji Marshall SG Josh Giddey UTIL Naz Reid,,,
2950,4923407935,lethuima (93/150),0,313.75,C Evan Mobley F Aaron Wiggins G Keyonte George PF Matas Buzelis PG Tyrese Maxey SF VJ Edgecombe SG Jeremiah Fears UTIL Royce O'Neale,,,
2950,4923447633,mbhabes (70/70),0,313.75,C Anthony Davis F Julius Randle G Donte DiVincenzo PF Tobias Harris PG Tre Jones SF Royce O'Neale SG VJ Edgecombe UTIL Jaden McDaniels,,,
2950,4923459453,Hoglawrence (2/50),0,313.75,C Nikola Vucevic F PJ Washington G Luguentz Dort PF Evan Mobley PG Tre Jones SF Saddiq Bey SG Josh Giddey UTIL Royce O'Neale,,,
2950,4923459758,mazwa (32/150),0,313.75,C Victor Wembanyama F PJ Washington G Devin Booker PF Josh Minott PG Tre Jones SF Josh Okogie SG Josh Giddey UTIL Jusuf Nurkic,,,
2950,4923484398,ocdobv (65/150),0,313.75,C Andre Drummond F Julius Randle G Collin Gillespie PF Anthony Davis PG Donovan Mitchell SF Royce O'Neale SG Donte DiVincenzo UTIL Jaden McDaniels,,,
2950,4923493708,chris--26 (49/50),0,313.75,C Victor Wembanyama F Royce O'Neale G Donte DiVincenzo PF Saddiq Bey PG Jordan Poole SF VJ Edgecombe SG Jeremiah Fears UTIL Lauri Markkanen,,,
2950,4923600395,lozingitall (62/100),0,313.75,C Wendell Carter Jr. F PJ Washington G Collin Gillespie PF Julius Randle PG Bones Hyland SF VJ Edgecombe SG Keyonte George UTIL Victor Wembanyama,,,
2950,4923680139,Go0ch (14/20),0,313.75,C Nikola Vucevic F Jaden McDaniels G Donte DiVincenzo PF Royce O'Neale PG Dylan Harper SF Ausar Thompson SG Svi Mykhailiuk UTIL Nikola Jokic,,,
2950,4923704312,ehafner (141/150),0,313.75,C Walker Kessler F Royce O'Neale G Collin Gillespie PF Saddiq Bey PG Derrick White SF Franz Wagner SG Jordan Poole UTIL Julius Randle,,,
2950,4923729603,theWIRE1111111111 (4/4),0,313.75,C Anthony Davis F Grayson Allen G Tre Jones PF Royce O'Neale PG Cade Cunningham SF PJ Washington SG Donte DiVincenzo UTIL Collin Gillespie,,,
2950,4923828632,dacoltz (13/150),0,313.75,C Adem Bona F Julius Randle G Mike Conley PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Donte DiVincenzo UTIL Nikola Jokic,,,
2950,4923828768,dacoltz (149/150),0,313.75,C Nikola Jokic F Josh Minott G Jeremiah Fears PF Matas Buzelis PG Josh Giddey SF VJ Edgecombe SG Jordan Poole UTIL Collin Gillespie,,,
2950,4923961633,tomjk321 (12/150),0,313.75,C Victor Wembanyama F Julius Randle G Bones Hyland PF Paolo Banchero PG Collin Gillespie SF Lauri Markkanen SG Jeremiah Fears UTIL Donte DiVincenzo,,,
2950,4923961688,tomjk321 (67/150),0,313.75,C Adem Bona F Matas Buzelis G Collin Gillespie PF Paolo Banchero PG Cade Cunningham SF Royce O'Neale SG Donte DiVincenzo UTIL Devin Booker,,,
2950,4923987746,dannyc45 (44/150),0,313.75,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Ryan Dunn PG Ajay Mitchell SF Ayo Dosunmu SG Donte DiVincenzo UTIL Nikola Jokic,,,
2950,4923987782,dannyc45 (80/150),0,313.75,C Rudy Gobert F VJ Edgecombe G Devin Booker PF Jabari Smith Jr. PG Josh Giddey SF Kelly Oubre Jr. SG Cason Wallace UTIL Collin Gillespie,,,
2950,4924016094,jblaketheking (1/150),0,313.75,C Victor Wembanyama F Julius Randle G Donte DiVincenzo PF Matas Buzelis PG Ajay Mitchell SF Royce O'Neale SG Dylan Harper UTIL Walker Kessler,,,
2950,4924199164,Packattacker27 (55/150),0,313.75,C Nikola Jokic F Julius Randle G Immanuel Quickley PF Royce O'Neale PG Tre Jones SF Keldon Johnson SG Jeremiah Fears UTIL Jaden McDaniels,,,
2971,4923255700,AaronCosta (111/150),0,313.5,C Victor Wembanyama F Matas Buzelis G Mike Conley PF Paolo Banchero PG Dylan Harper SF Royce O'Neale SG D'Angelo Russell UTIL Julius Randle,,,
2971,4923275584,dort99,0,313.5,C Mouhamed Gueye F VJ Edgecombe G Tre Jones PF Jabari Smith Jr. PG Tyrese Maxey SF Lauri Markkanen SG Jordan Poole UTIL Matas Buzelis,,,
2971,4923343401,Heibs22 (50/150),0,313.5,C Andre Drummond F Naz Reid G Devin Booker PF Jabari Walker PG Keyonte George SF Jaden McDaniels SG D'Angelo Russell UTIL Nikola Jokic,,,
2971,4923343408,Heibs22 (57/150),0,313.5,C Andre Drummond F Naz Reid G Devin Booker PF Naji Marshall PG Jordan Poole SF Lauri Markkanen SG Trey Murphy III UTIL Walker Kessler,,,
2971,4923344396,Patrick_Star (6/20),0,313.5,C Nikola Jokic F Anthony Davis G Mike Conley PF Matas Buzelis PG Tre Jones SF Keldon Johnson SG Donte DiVincenzo UTIL Royce O'Neale,,,
2971,4923354984,ajimale08 (59/150),0,313.5,C Nikola Jokic F Julius Randle G Donte DiVincenzo PF Royce O'Neale PG Collin Gillespie SF Saddiq Bey SG Grayson Allen UTIL Aaron Gordon,,,
2971,4923355024,ajimale08 (99/150),0,313.5,C Victor Wembanyama F Tobias Harris G Collin Gillespie PF Jabari Walker PG Devin Booker SF Royce O'Neale SG Donte DiVincenzo UTIL Julius Randle,,,
2971,4923403527,jmoore3903 (3/150),0,313.5,C Nikola Vucevic F Jabari Smith Jr. G Donte DiVincenzo PF Matas Buzelis PG Tyrese Maxey SF Josh Minott SG Josh Giddey UTIL Tre Jones,,,
2971,4923407922,lethuima (80/150),0,313.5,C Walker Kessler F Matas Buzelis G D'Angelo Russell PF Jalen Johnson PG Josh Giddey SF PJ Washington SG Donte DiVincenzo UTIL Royce O'Neale,,,
2971,4923459738,mazwa (12/150),0,313.5,C Victor Wembanyama F Julius Randle G Devin Booker PF Josh Minott PG Jeremiah Fears SF Jabari Smith Jr. SG Keyonte George UTIL Collin Gillespie,,,
2971,4923580196,skijmb (141/150),0,313.5,C Adem Bona F Julius Randle G Devin Booker PF Royce O'Neale PG Tre Jones SF Naji Marshall SG Donte DiVincenzo UTIL Victor Wembanyama,,,
2971,4923601872,TJB128 (52/150),0,313.5,C Victor Wembanyama F Naz Reid G Donte DiVincenzo PF PJ Washington PG Collin Gillespie SF Royce O'Neale SG Trey Murphy III UTIL Julius Randle,,,
2971,4923717027,papagates (35/150),0,313.5,C Victor Wembanyama F Lauri Markkanen G Donte DiVincenzo PF Matas Buzelis PG Tyrese Maxey SF Josh Okogie SG D'Angelo Russell UTIL Mike Conley,,,
2971,4923766120,jbens50,0,313.5,C Andre Drummond F Terance Mann G Tre Jones PF Paolo Banchero PG Devin Booker SF Trey Murphy III SG Keyonte George UTIL Jaden McDaniels,,,
2971,4923779612,cullyposton (95/150),0,313.5,C Anthony Davis F Royce O'Neale G Mike Conley PF Matas Buzelis PG Tre Jones SF Keldon Johnson SG Donte DiVincenzo UTIL Nikola Jokic,,,
2971,4923798307,jusmark40 (1/2),0,313.5,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Dylan Harper UTIL Nikola Jokic,,,
2971,4923858269,tlaury88 (24/50),0,313.5,C Victor Wembanyama F Matas Buzelis G Collin Gillespie PF Paolo Banchero PG Tre Jones SF VJ Edgecombe SG Kevin Huerter UTIL Donte DiVincenzo,,,
2971,4923961679,tomjk321 (58/150),0,313.5,C Nikola Jokic F Ryan Dunn G Shai Gilgeous-Alexander PF Matas Buzelis PG Dylan Harper SF Royce O'Neale SG D'Angelo Russell UTIL Collin Gillespie,,,
2971,4924051059,dominato,0,313.5,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Dylan Harper UTIL Nikola Jokic,,,
2971,4924094522,mrgoodseats (127/150),0,313.5,C Victor Wembanyama F Lauri Markkanen G Grayson Allen PF Matas Buzelis PG Jordan Poole SF Royce O'Neale SG Jeremiah Fears UTIL Donte DiVincenzo,,,
2971,4924107536,ShpIt2Papi,0,313.5,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Dylan Harper UTIL Nikola Jokic,,,
2971,4924240240,idlove2win (104/150),0,313.5,C Naz Reid F Matas Buzelis G Donte DiVincenzo PF Paolo Banchero PG Collin Gillespie SF VJ Edgecombe SG Jeremiah Fears UTIL Nikola Jokic,,,
2971,4924254810,dwan_ye_west (6/13),0,313.5,C Jusuf Nurkic F Julius Randle G Donte DiVincenzo PF Paolo Banchero PG D'Angelo Russell SF Royce O'Neale SG Jeremiah Fears UTIL Nikola Jokic,,,
2971,4924276077,afreaknmazin (3/4),0,313.5,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Dylan Harper UTIL Nikola Jokic,,,
2971,4924284956,aarondp987 (64/150),0,313.5,C Victor Wembanyama F Matas Buzelis G Mike Conley PF Josh Minott PG Tre Jones SF Jaden McDaniels SG Donte DiVincenzo UTIL Nikola Jokic,,,
2971,4924295144,psu353 (1/10),0,313.5,C Nikola Vucevic F Julius Randle G Tre Jones PF Matas Buzelis PG Cade Cunningham SF Tari Eason SG Donte DiVincenzo UTIL Royce O'Neale,,,
2971,4924393006,srodriguez34 (7/15),0,313.5,C Andre Drummond F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Josh Giddey SF Royce O'Neale SG Dylan Harper UTIL Nikola Jokic,,,
2998,4923215622,bpcologna (45/150),0,313.25,C Andre Drummond F Royce O'Neale G Donte DiVincenzo PF Jaden McDaniels PG Devin Booker SF Grayson Allen SG Jeremiah Fears UTIL Nikola Jokic,,,
2998,4923294858,grazi1,0,313.25,C Isaiah Hartenstein F Terance Mann G Tre Jones PF PJ Washington PG Tyrese Maxey SF VJ Edgecombe SG Desmond Bane UTIL Wendell Carter Jr.,,,
2998,4923312389,JMCMarq81 (7/12),0,313.25,C Kristaps Porzingis F PJ Washington G Jamal Murray PF Jabari Smith Jr. PG Keyonte George SF Jaden McDaniels SG Anthony Black UTIL Nikola Vucevic,,,
2998,4923343393,Heibs22 (42/150),0,313.25,C Andre Drummond F Jaden McDaniels G Keyonte George PF Naji Marshall PG D'Angelo Russell SF Lauri Markkanen SG Jordan Poole UTIL Victor Wembanyama,,,
2998,4923580166,skijmb (111/150),0,313.25,C Adem Bona F Julius Randle G Devin Booker PF Jaden McDaniels PG Ajay Mitchell SF PJ Washington SG Stephon Castle UTIL Walker Kessler,,,
2998,4923600334,lozingitall (1/100),0,313.25,C Nikola Vucevic F Royce O'Neale G Devin Booker PF Paolo Banchero PG Donte DiVincenzo SF Kevin Huerter SG Jeremiah Fears UTIL Grayson Allen,,,
2998,4923603783,efbrown (30/30),0,313.25,C Andre Drummond F Julius Randle G Donte DiVincenzo PF Matas Buzelis PG Tre Jones SF Lauri Markkanen SG Jeremiah Fears UTIL Nikola Jokic,,,
2998,4923603891,Bsgolfer7 (10/101),0,313.25,C Nikola Jokic F Jaden McDaniels G Donte DiVincenzo PF Royce O'Neale PG Tre Jones SF Ausar Thompson SG D'Angelo Russell UTIL Julius Randle,,,
2998,4923636166,JahMan17 (2/7),0,313.25,C Nikola Vucevic F Royce O'Neale G Tre Jones PF Ryan Dunn PG Jamal Murray SF Kevin Huerter SG Sam Merrill UTIL Victor Wembanyama,,,
2998,4923650525,mattmoss12 (122/150),0,313.25,C Oso Ighodaro F Grayson Allen G Devin Booker PF Lauri Markkanen PG Cade Cunningham SF Royce O'Neale SG Dylan Harper UTIL Donte DiVincenzo,,,
2998,4923678605,RoyalPain21 (72/150),0,313.25,C Victor Wembanyama F Royce O'Neale G Mike Conley PF Anthony Davis PG Collin Gillespie SF Saddiq Bey SG Donte DiVincenzo UTIL Julius Randle,,,
2998,4923717514,papagates (123/150),0,313.25,C Victor Wembanyama F Naz Reid G Keyonte George PF Matas Buzelis PG Tre Jones SF PJ Washington SG Kevin Huerter UTIL Walker Kessler,,,
2998,4923848053,sullybrochill (69/150),0,313.25,C Adem Bona F Julius Randle G Collin Gillespie PF Royce O'Neale PG Trae Young SF Grayson Allen SG Jeremiah Fears UTIL Victor Wembanyama,,,
2998,4923889860,MakingMemories (12/25),0,313.25,C Victor Wembanyama F Desmond Bane G Tre Jones PF Naz Reid PG Tyrese Maxey SF Royce O'Neale SG D'Angelo Russell UTIL Bones Hyland,,,
2998,4923940578,kraig (4/5),0,313.25,C Yves Missi F Julius Randle G Keyonte George PF Royce O'Neale PG Tyrese Maxey SF VJ Edgecombe SG Jeremiah Fears UTIL Donte DiVincenzo,,,
2998,4924078800,chachie79 (9/10),0,313.25,C Victor Wembanyama F Quentin Grimes G Tre Jones PF PJ Washington PG Collin Gillespie SF Grayson Allen SG Keyonte George UTIL Donte DiVincenzo,,,
2998,4924094410,mrgoodseats (15/150),0,313.25,C Victor Wembanyama F Julius Randle G Keyonte George PF Royce O'Neale PG Jeremiah Fears SF Grayson Allen SG VJ Edgecombe UTIL Mike Conley,,,
2998,4924094493,mrgoodseats (98/150),0,313.25,C Victor Wembanyama F Royce O'Neale G Donte DiVincenzo PF Matas Buzelis PG Jordan Poole SF PJ Washington SG Jeremiah Fears UTIL Lauri Markkanen,,,
2998,4924094517,mrgoodseats (122/150),0,313.25,C Nikola Jokic F Jaden McDaniels G Collin Gillespie PF Julius Randle PG Cade Cunningham SF Royce O'Neale SG Jeremiah Fears UTIL Mike Conley,,,
2998,4924148058,dawahoon (16/23),0,313.25,C Andre Drummond F VJ Edgecombe G Devin Booker PF Naji Marshall PG Donte DiVincenzo SF Royce O'Neale SG Cason Wallace UTIL Nikola Jokic,,,
2998,4924162651,Zc1trey (3/3),0,313.25,C Walker Kessler F Julius Randle G Keyonte George PF Matas Buzelis PG Payton Pritchard SF VJ Edgecombe SG Donte DiVincenzo UTIL Naz Reid,,,
2998,4924164175,BenJ707,0,313.25,C Victor Wembanyama F Royce O'Neale G Bones Hyland PF Matas Buzelis PG Dylan Harper SF Tari Eason SG D'Angelo Russell UTIL Nikola Jokic,,,
2998,4924166007,saintsfan207,0,313.25,C Evan Mobley F Josh Okogie G Keyonte George PF Josh Minott PG Tre Jones SF VJ Edgecombe SG Dylan Harper UTIL Victor Wembanyama,,,
2998,4924185533,ajmccann (3/3),0,313.25,C Walker Kessler F Royce O'Neale G Payton Pritchard PF Herbert Jones PG Tre Jones SF Kevin Durant SG VJ Edgecombe UTIL PJ Washington,,,
2998,4924196394,Rairiii,0,313.25,C Nikola Vucevic F Jabari Walker G Tre Jones PF Julius Randle PG Donte DiVincenzo SF Royce O'Neale SG Brice Sensabaugh UTIL Nikola Jokic,,,
2998,4924201396,raidaz44,0,313.25,C Chet Holmgren F Julius Randle G Tre Jones PF Lauri Markkanen PG Tyrese Maxey SF Kevin Huerter SG Jeremiah Fears UTIL Steven Adams,,,
2998,4924240233,idlove2win (97/150),0,313.25,C Victor Wembanyama F Matas Buzelis G Donte DiVincenzo PF Paolo Banchero PG Tre Jones SF Royce O'Neale SG Jeremiah Fears UTIL Keyonte George,,,
2998,4924375891,mrwonkaman (33/50),0,313.25,C Victor Wembanyama F Julius Randle G Collin Gillespie PF Matas Buzelis PG Jeremiah Fears SF Royce O'Neale SG Cason Wallace UTIL Devin Booker,,,
3026,4923215588,bpcologna (11/150),0,313,C Walker Kessler F Royce O'Neale G Donte DiVincenzo PF Matas Buzelis PG Devin Booker SF Trey Murphy III SG Josh Giddey UTIL Mike Conley,,,
3026,4923255592,AaronCosta (3/150),0,313,C Andre Drummond F Royce O'Neale G Devin Booker PF Matas Buzelis PG Collin Gillespie SF Trey Murphy III SG Dylan Harper UTIL Victor Wembanyama,,,
3026,4923355503,zroth2 (39/150),0,313,C Nikola Jokic F Julius Randle G Collin Gillespie PF Naz Reid PG Cade Cunningham SF Royce O'Neale SG D'Angelo Russell UTIL Bones Hyland,,,
3026,4923383153,CJCashing (97/150),0,313,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Trae Young SF VJ Edgecombe SG Jeremiah Fears UTIL Donte DiVincenzo,,,
3026,4923407913,lethuima (71/150),0,313,C Andre Drummond F Royce O'Neale G Jamal Murray PF Matas Buzelis PG Tyrese Maxey SF Trey Murphy III SG VJ Edgecombe UTIL Donte DiVincenzo,,,
3026,4923408854,vickerjake2,0,313,C Victor Wembanyama F Royce O'Neale G Grayson Allen PF Julius Randle PG Jeremiah Fears SF Saddiq Bey SG Donte DiVincenzo UTIL Lauri Markkanen,,,
3026,4923447587,mbhabes (24/70),0,313,C Adem Bona F Jaden McDaniels G Donte DiVincenzo PF Matas Buzelis PG Devin Booker SF Royce O'Neale SG Grayson Allen UTIL Victor Wembanyama,,,
3026,4923447594,mbhabes (31/70),0,313,C Victor Wembanyama F Aaron Wiggins G Collin Gillespie PF Evan Mobley PG Tre Jones SF Brandon Ingram SG Donte DiVincenzo UTIL Royce O'Neale,,,
3026,4923468309,ShaidyAdvice (59/150),0,313,C Nikola Jokic F Ryan Dunn G Collin Gillespie PF Royce O'Neale PG Devin Booker SF Trey Murphy III SG Payton Pritchard UTIL Bones Hyland,,,
3026,4923564030,jdeegs99 (15/150),0,313,C Nikola Jokic F Royce O'Neale G Bones Hyland PF Matas Buzelis PG Devin Booker SF Aaron Wiggins SG VJ Edgecombe UTIL Donte DiVincenzo,,,
3026,4923564090,jdeegs99 (75/150),0,313,C Sandro Mamukelashvili F Julius Randle G Bones Hyland PF Anthony Davis PG Josh Giddey SF Royce O'Neale SG Keyonte George UTIL Walker Kessler,,,
3026,4923574143,hucky1,0,313,C Nikola Vucevic F Saddiq Bey G VJ Edgecombe PF Keldon Johnson PG Tre Jones SF Kevin Huerter SG Keyonte George UTIL Tyrese Maxey,,,
3026,4923590858,Archangelaaron (1/2),0,313,C Adem Bona F Julius Randle G Donte DiVincenzo PF Lauri Markkanen PG Jeremiah Fears SF Royce O'Neale SG Jordan Poole UTIL Victor Wembanyama,,,
3026,4923650422,mattmoss12 (19/150),0,313,C Nikola Vucevic F Matas Buzelis G Donte DiVincenzo PF Tobias Harris PG Tre Jones SF Royce O'Neale SG Josh Giddey UTIL Julius Randle,,,
